Altitude (m)	Latitude	Longitude	WindF (m/s)	T (¡ÆC)	Dir (¡Æ)	RH	Distance (km)	Time (s)	
+00079.540001	+35.845013	+128.627014	+09.030000	+08.480000	307.7	014.000000	+00.000000	0	
+00243.990005	+35.844963	+128.627075	+04.630057	+08.430000	283.3	014.000000	+00.000000	1	
+00248.740005	+35.844933	+128.627136	+04.517360	+08.410000	282.9	014.100000	+00.000000	2	
+00253.479996	+35.844913	+128.627197	+04.444780	+08.380000	282.8	014.000000	+00.000000	3	
+00258.059998	+35.844929	+128.627258	+04.401934	+08.360000	282.7	014.000000	+00.000000	4	
+00261.890015	+35.844963	+128.627304	+04.366885	+08.340000	282.6	014.000000	+00.000000	5	
+00266.049988	+35.844997	+128.627319	+04.012983	+08.290000	277.5	014.100000	+00.000000	6	
+00270.320007	+35.845024	+128.627319	+03.995023	+08.240000	277.8	014.100000	+00.000000	7	
+00274.950012	+35.845016	+128.627304	+03.970055	+08.220000	277.9	014.200000	+00.000000	8	
+00279.450012	+35.844990	+128.627304	+03.942520	+08.170000	278.1	014.200000	+00.000000	9	
+00282.890015	+35.844944	+128.627350	+03.916844	+08.150000	278.5	014.300000	+00.000000	10	
+00286.679993	+35.844906	+128.627426	+03.894928	+08.080000	278.9	014.300000	+00.000000	11	
+00291.179993	+35.844879	+128.627518	+03.874818	+08.060000	279.2	014.300000	+00.000000	12	
+00296.239990	+35.844875	+128.627609	+03.849561	+08.030000	279.5	014.300000	+00.000000	13	
+00300.679993	+35.844898	+128.627701	+03.812848	+07.990000	279.6	014.400000	+00.000000	14	
+00305.750000	+35.844929	+128.627747	+03.762942	+07.940000	279.8	014.400000	+00.000000	15	
+00310.510010	+35.844963	+128.627777	+03.713079	+07.870000	280.0	014.500000	+00.000000	16	
+00315.269989	+35.844978	+128.627762	+03.658464	+07.820000	280.4	014.600000	+00.000000	17	
+00319.799988	+35.844967	+128.627747	+03.611762	+07.800000	281.0	014.600000	+00.000000	18	
+00323.700012	+35.844933	+128.627762	+03.587958	+07.780000	281.7	014.600000	+00.000000	19	
+00327.179993	+35.844894	+128.627823	+03.557701	+07.730000	281.9	014.700000	+00.000000	20	
+00330.809998	+35.844864	+128.627899	+03.526543	+07.730000	282.0	014.700000	+00.000000	21	
+00334.869995	+35.844860	+128.627991	+03.493531	+07.680000	282.1	014.800000	+00.000000	22	
+00339.149994	+35.844887	+128.628082	+03.462627	+07.660000	282.3	014.800000	+00.000000	23	
+00343.980011	+35.844929	+128.628143	+03.441776	+07.610000	282.7	014.900000	+00.000000	24	
+00349.390015	+35.844963	+128.628174	+03.438397	+07.540000	283.3	015.000000	+00.000000	25	
+00354.700012	+35.844978	+128.628159	+03.464067	+07.500000	283.7	015.100000	+00.000000	26	
+00359.649994	+35.844963	+128.628143	+03.498027	+07.450000	283.7	015.100000	+00.000000	27	
+00363.510010	+35.844913	+128.628143	+03.516572	+07.400000	283.3	015.200000	+00.000000	28	
+00368.179993	+35.844864	+128.628189	+03.507753	+07.360000	282.8	015.200000	+00.000000	29	
+00373.829987	+35.844810	+128.628250	+03.464390	+07.310000	282.7	015.200000	+00.000000	30	
+00379.170013	+35.844788	+128.628342	+03.420159	+07.260000	283.6	015.200000	+00.000000	31	
+00384.250000	+35.844795	+128.628433	+03.391628	+07.220000	284.7	015.300000	+00.000000	32	
+00389.299988	+35.844837	+128.628479	+03.371093	+07.150000	286.2	015.300000	+00.000000	33	
+00394.010010	+35.844875	+128.628510	+03.355653	+07.100000	287.4	015.400000	+00.000000	34	
+00399.019989	+35.844898	+128.628494	+03.324165	+07.050000	287.8	015.500000	+00.000000	35	
+00403.709991	+35.844894	+128.628479	+03.252606	+07.030000	287.8	015.600000	+00.000000	36	
+00408.070007	+35.844860	+128.628464	+03.136997	+07.010000	287.9	015.700000	+00.000000	37	
+00412.880005	+35.844807	+128.628464	+03.006047	+06.940000	288.7	015.800000	+00.000000	38	
+00418.929993	+35.844753	+128.628464	+02.890571	+06.890000	289.7	015.800000	+00.000000	39	
+00425.450012	+35.844711	+128.628479	+02.794246	+06.870000	291.1	015.800000	+00.000000	40	
+00431.279999	+35.844669	+128.628555	+02.724661	+06.800000	292.3	015.900000	+00.000000	41	
+00435.700012	+35.844650	+128.628616	+02.677678	+06.780000	293.1	015.900000	+00.000000	42	
+00439.339996	+35.844658	+128.628723	+02.645387	+06.710000	293.8	015.800000	+00.000000	43	
+00441.730011	+35.844681	+128.628784	+02.626647	+06.660000	293.9	015.900000	+00.000000	44	
+00444.290009	+35.844719	+128.628845	+02.607882	+06.640000	294.0	015.900000	+00.000000	45	
+00447.950012	+35.844753	+128.628860	+02.586842	+06.620000	294.6	016.000000	+00.000000	46	
+00452.109985	+35.844761	+128.628845	+02.564868	+06.570000	295.5	016.000000	+00.000000	47	
+00456.809998	+35.844738	+128.628815	+02.543193	+06.520000	296.5	016.200001	+00.000000	48	
+00461.369995	+35.844692	+128.628815	+02.503697	+06.480000	297.0	016.200001	+00.000000	49	
+00465.410004	+35.844635	+128.628845	+02.446020	+06.410000	297.8	016.299999	+00.000000	50	
+00469.940002	+35.844578	+128.628906	+02.387311	+06.360000	298.4	016.200001	+00.000000	51	
+00474.119995	+35.844555	+128.628998	+02.328064	+06.290000	299.4	016.299999	+00.000000	52	
+00478.130005	+35.844555	+128.629105	+02.277916	+06.290000	300.2	016.400000	+00.000000	53	
+00482.369995	+35.844582	+128.629166	+02.222548	+06.250000	301.0	016.400000	+00.000000	54	
+00487.790009	+35.844612	+128.629196	+02.177488	+06.200000	301.7	016.400000	+00.000000	55	
+00493.079987	+35.844627	+128.629211	+02.136056	+06.130000	302.7	016.500000	+00.000000	56	
+00496.880005	+35.844616	+128.629181	+02.107074	+06.090000	303.3	016.700001	+00.000000	57	
+00499.790009	+35.844582	+128.629166	+02.096419	+06.060000	303.9	016.700001	+00.000000	58	
+00503.609985	+35.844521	+128.629150	+02.093206	+06.020000	304.6	016.799999	+00.000000	59	
+00508.209991	+35.844467	+128.629135	+02.100414	+05.970000	305.4	016.900000	+00.000000	60	
+00511.609985	+35.844433	+128.629135	+02.106614	+05.950000	305.8	016.900000	+00.000000	61	
+00515.460022	+35.844429	+128.629120	+02.089689	+05.930000	306.4	016.900000	+00.000000	62	
+00519.650024	+35.844448	+128.629105	+02.065959	+05.900000	307.2	016.799999	+00.000000	63	
+00524.919983	+35.844482	+128.629105	+02.059279	+05.830000	308.8	016.900000	+00.000000	64	
+00529.989990	+35.844517	+128.629135	+02.056517	+05.770000	310.6	016.900000	+00.000000	65	
+00533.929993	+35.844532	+128.629150	+02.038353	+05.740000	312.8	016.900000	+00.000000	66	
+00539.559998	+35.844543	+128.629196	+02.010653	+05.700000	315.0	016.900000	+00.000000	67	
+00546.320007	+35.844540	+128.629257	+01.974623	+05.650000	317.5	016.900000	+00.000000	68	
+00552.799988	+35.844517	+128.629303	+01.937137	+05.560000	320.5	017.000000	+00.000000	69	
+00558.150024	+35.844467	+128.629349	+01.902271	+05.560000	323.6	017.100000	+00.000000	70	
+00563.219971	+35.844414	+128.629333	+01.885295	+05.510000	327.0	017.200001	+00.000000	71	
+00567.679993	+35.844360	+128.629303	+01.892593	+05.470000	330.5	017.299999	+00.000000	72	
+00572.479980	+35.844349	+128.629257	+01.927792	+05.420000	333.4	017.200001	+00.000000	73	
+00577.169983	+35.844364	+128.629211	+01.950546	+05.350000	335.5	017.299999	+00.000000	74	
+00581.809998	+35.844406	+128.629181	+01.933425	+05.330000	337.5	017.299999	+00.000000	75	
+00586.739990	+35.844448	+128.629196	+01.902150	+05.240000	339.5	017.400000	+00.000000	76	
+00592.169983	+35.844467	+128.629242	+01.874832	+05.190000	341.4	017.500000	+00.000000	77	
+00597.530029	+35.844463	+128.629288	+01.863067	+05.150000	343.2	017.500000	+00.000000	78	
+00601.849976	+35.844429	+128.629349	+01.872926	+05.150000	344.8	017.600000	+00.000000	79	
+00606.229980	+35.844364	+128.629379	+01.886159	+05.080000	345.9	017.700001	+00.000000	80	
+00611.039978	+35.844288	+128.629379	+01.896728	+05.010000	346.5	017.799999	+00.000000	81	
+00616.460022	+35.844238	+128.629349	+01.896743	+04.940000	346.5	017.900000	+00.000000	82	
+00621.760010	+35.844212	+128.629303	+01.897052	+04.940000	346.7	017.900000	+00.000000	83	
+00626.219971	+35.844219	+128.629272	+01.892550	+04.920000	346.5	017.900000	+00.000000	84	
+00631.190002	+35.844246	+128.629272	+01.890655	+04.850000	346.4	017.900000	+00.000000	85	
+00636.390015	+35.844273	+128.629303	+01.889033	+04.780000	346.1	018.000000	+00.000000	86	
+00641.919983	+35.844273	+128.629349	+01.885592	+04.740000	345.3	018.100000	+00.000000	87	
+00646.559998	+35.844238	+128.629379	+01.892080	+04.720000	343.8	018.200001	+00.000000	88	
+00650.750000	+35.844177	+128.629395	+01.907087	+04.650000	341.8	018.299999	+00.000000	89	
+00655.039978	+35.844093	+128.629395	+01.937348	+04.580000	339.7	018.400000	+00.000000	90	
+00660.450012	+35.844009	+128.629379	+01.985887	+04.530000	337.9	018.500000	+00.000000	91	
+00666.989990	+35.843941	+128.629349	+02.046551	+04.470000	336.7	018.600000	+00.000000	92	
+00673.599976	+35.843899	+128.629349	+02.112401	+04.400000	336.4	018.600000	+00.000000	93	
+00679.489990	+35.843899	+128.629379	+02.165578	+04.360000	336.1	018.600000	+00.000000	94	
+00684.239990	+35.843918	+128.629395	+02.195419	+04.260000	336.2	018.600000	+00.000000	95	
+00688.330017	+35.843948	+128.629410	+02.190258	+04.240000	335.9	018.700001	+00.000000	96	
+00692.750000	+35.843964	+128.629410	+02.168722	+04.200000	334.7	018.700001	+00.000000	97	
+00698.059998	+35.843952	+128.629395	+02.156954	+04.150000	332.8	018.900000	+00.000000	98	
+00703.109985	+35.843914	+128.629349	+02.139580	+04.110000	331.1	018.799999	+00.000000	99	
+00707.440002	+35.843864	+128.629318	+02.120400	+04.060000	329.6	018.900000	+00.000000	100	
+00712.989990	+35.843811	+128.629303	+02.089862	+04.010000	328.1	018.900000	+00.000000	101	
+00719.260010	+35.843781	+128.629288	+02.049865	+03.950000	326.3	019.000000	+00.000000	102	
+00725.429993	+35.843788	+128.629288	+01.999240	+03.920000	324.4	018.900000	+00.000000	103	
+00730.989990	+35.843811	+128.629303	+01.926483	+03.860000	321.7	018.900000	+00.000000	104	
+00734.090027	+35.843849	+128.629318	+01.853283	+03.790000	317.8	019.000000	+00.000000	105	
+00736.929993	+35.843880	+128.629364	+01.798958	+03.790000	312.5	019.100000	+00.000000	106	
+00741.450012	+35.843899	+128.629410	+01.790718	+03.720000	307.1	019.200001	+00.000000	107	
+00746.919983	+35.843899	+128.629486	+01.804770	+03.700000	303.1	019.299999	+00.000000	108	
+00752.869995	+35.843899	+128.629547	+01.805428	+03.680000	299.9	019.400000	+00.000000	109	
+00757.630005	+35.843872	+128.629593	+01.790381	+03.655000	296.9	019.450001	+00.000000	110	
+00762.390015	+35.843845	+128.629639	+01.760181	+03.630000	293.9	019.500000	+00.000000	111	
+00767.630005	+35.843792	+128.629654	+01.725322	+03.590000	290.5	019.500000	+00.000000	112	
+00772.739990	+35.843746	+128.629700	+01.688649	+03.540000	286.1	019.600000	+00.000000	113	
+00777.700012	+35.843704	+128.629730	+01.688658	+03.490000	280.8	019.799999	+00.000000	114	
+00781.150024	+35.843670	+128.629745	+01.738953	+03.470000	275.9	019.799999	+00.000000	115	
+00784.840027	+35.843639	+128.629730	+01.817973	+03.450000	271.9	019.799999	+00.000000	116	
+00789.489990	+35.843609	+128.629700	+01.887192	+03.360000	269.5	019.900000	+00.000000	117	
+00795.140015	+35.843597	+128.629669	+01.947884	+03.310000	267.7	019.900000	+00.000000	118	
+00800.010010	+35.843597	+128.629654	+02.001748	+03.290000	265.8	020.000000	+00.000000	119	
+00803.659973	+35.843613	+128.629654	+02.051767	+03.270000	263.9	020.000000	+00.000000	120	
+00807.890015	+35.843655	+128.629654	+02.099277	+03.180000	261.8	020.100000	+00.000000	121	
+00811.760010	+35.843704	+128.629654	+02.158060	+03.130000	259.4	020.200001	+00.000000	122	
+00815.359985	+35.843739	+128.629700	+02.229955	+03.110000	257.1	020.100000	+00.000000	123	
+00818.590027	+35.843773	+128.629776	+02.300948	+03.070000	255.6	020.299999	+00.000000	124	
+00821.840027	+35.843788	+128.629852	+02.367269	+03.040000	254.6	020.299999	+00.000000	125	
+00825.419983	+35.843781	+128.629929	+02.408586	+03.000000	254.0	020.500000	+00.000000	126	
+00828.919983	+35.843754	+128.630005	+02.426064	+02.950000	253.6	020.500000	+00.000000	127	
+00833.059998	+35.843719	+128.630035	+02.427948	+02.890000	253.0	020.600000	+00.000000	128	
+00838.030029	+35.843689	+128.630051	+02.411284	+02.840000	252.2	020.700001	+00.000000	129	
+00843.099976	+35.843670	+128.630035	+02.395130	+02.800000	251.3	020.700001	+00.000000	130	
+00848.090027	+35.843685	+128.630005	+02.374937	+02.730000	250.1	020.700001	+00.000000	131	
+00851.690002	+35.843719	+128.629990	+02.367561	+02.750000	248.4	020.799999	+00.000000	132	
+00855.090027	+35.843773	+128.629990	+02.370723	+02.750000	246.5	020.799999	+00.000000	133	
+00858.049988	+35.843834	+128.630035	+02.386697	+02.750000	244.5	020.900000	+00.000000	134	
+00861.409973	+35.843872	+128.630112	+02.419465	+02.730000	242.3	020.900000	+00.000000	135	
+00864.859985	+35.843884	+128.630188	+02.457459	+02.710000	240.1	021.000000	+00.000000	136	
+00868.520020	+35.843864	+128.630264	+02.509932	+02.660000	238.0	021.100000	+00.000000	137	
+00873.080017	+35.843834	+128.630295	+02.559353	+02.640000	236.1	021.100000	+00.000000	138	
+00877.739990	+35.843803	+128.630295	+02.630510	+02.660000	234.3	020.900000	+00.000000	139	
+00881.840027	+35.843800	+128.630264	+02.707244	+02.710000	233.0	020.900000	+00.000000	140	
+00885.729980	+35.843830	+128.630234	+02.785795	+02.680000	231.7	020.900000	+00.000000	141	
+00889.570007	+35.843884	+128.630234	+02.862807	+02.660000	230.8	020.799999	+00.000000	142	
+00893.669983	+35.843952	+128.630249	+02.932674	+02.620000	230.3	020.799999	+00.000000	143	
+00897.409973	+35.844017	+128.630310	+02.992201	+02.590000	230.2	020.799999	+00.000000	144	
+00901.179993	+35.844059	+128.630371	+03.032623	+02.550000	230.3	020.799999	+00.000000	145	
+00905.809998	+35.844067	+128.630447	+03.052438	+02.500000	230.4	020.799999	+00.000000	146	
+00910.140015	+35.844059	+128.630508	+03.054485	+02.480000	230.2	020.900000	+00.000000	147	
+00914.469971	+35.844044	+128.630539	+03.047054	+02.440000	229.7	020.900000	+00.000000	148	
+00919.010010	+35.844044	+128.630539	+03.053369	+02.420000	228.9	021.000000	+00.000000	149	
+00923.900024	+35.844067	+128.630508	+03.049727	+02.370000	228.0	021.000000	+00.000000	150	
+00928.390015	+35.844112	+128.630478	+03.062904	+02.330000	226.9	020.900000	+00.000000	151	
+00932.419983	+35.844166	+128.630478	+03.092791	+02.300000	226.1	020.900000	+00.000000	152	
+00935.619995	+35.844212	+128.630539	+03.132248	+02.300000	225.4	021.000000	+00.000000	153	
+00938.580017	+35.844234	+128.630600	+03.169580	+02.240000	225.0	021.000000	+00.000000	154	
+00942.200012	+35.844238	+128.630692	+03.187852	+02.210000	224.4	021.100000	+00.000000	155	
+00946.460022	+35.844227	+128.630737	+03.199635	+02.150000	223.7	021.200001	+00.000000	156	
+00950.489990	+35.844219	+128.630768	+03.198467	+02.100000	222.7	021.200001	+00.000000	157	
+00954.340027	+35.844223	+128.630753	+03.211099	+02.100000	221.7	021.299999	+00.000000	158	
+00958.039978	+35.844257	+128.630722	+03.227267	+02.060000	220.8	021.400000	+00.000000	159	
+00962.280029	+35.844315	+128.630707	+03.246472	+02.010000	220.2	021.299999	+00.000000	160	
+00967.429993	+35.844383	+128.630707	+03.265923	+01.970000	219.9	021.400000	+00.000000	161	
+00972.200012	+35.844440	+128.630768	+03.285554	+01.900000	219.6	021.400000	+00.000000	162	
+00975.869995	+35.844475	+128.630829	+03.282124	+01.900000	219.2	021.500000	+00.000000	163	
+00978.950012	+35.844486	+128.630905	+03.264486	+01.860000	218.5	021.600000	+00.000000	164	
+00982.309998	+35.844463	+128.630951	+03.240988	+01.810000	217.4	021.700001	+00.000000	165	
+00986.890015	+35.844440	+128.630981	+03.228132	+01.760000	216.0	021.799999	+00.000000	166	
+00992.619995	+35.844421	+128.630981	+03.220923	+01.720000	214.8	022.000000	+00.000000	167	
+00998.150024	+35.844429	+128.630951	+03.232898	+01.670000	213.9	022.100000	+00.000000	168	
+01003.270020	+35.844467	+128.630920	+03.234382	+01.650000	213.1	022.100000	+00.000000	169	
+01007.549988	+35.844532	+128.630920	+03.232731	+01.630000	212.5	022.100000	+00.000000	170	
+01011.119995	+35.844601	+128.630951	+03.223089	+01.580000	212.0	022.100000	+00.000000	171	
+01014.760010	+35.844646	+128.631012	+03.216225	+01.560000	211.4	022.200001	+00.000000	172	
+01017.989990	+35.844677	+128.631088	+03.211788	+01.510000	210.8	022.299999	+00.000000	173	
+01021.429993	+35.844669	+128.631149	+03.221355	+01.490000	210.0	022.400000	+00.000000	174	
+01025.319946	+35.844646	+128.631195	+03.241370	+01.450000	209.3	022.500000	+00.000000	175	
+01029.290039	+35.844624	+128.631210	+03.275048	+01.400000	208.7	022.600000	+00.000000	176	
+01034.209961	+35.844627	+128.631195	+03.319865	+01.360000	208.3	022.700001	+00.000000	177	
+01038.430054	+35.844658	+128.631165	+03.377164	+01.330000	208.3	022.700001	+00.000000	178	
+01041.270020	+35.844711	+128.631165	+03.423850	+01.330000	208.7	022.700001	+00.000000	179	
+01044.770020	+35.844772	+128.631195	+03.457387	+01.270000	209.1	022.600000	+00.000000	180	
+01047.219971	+35.844830	+128.631226	+03.486660	+01.240000	209.5	022.600000	+00.000000	181	
+01051.209961	+35.844879	+128.631302	+03.510875	+01.220000	209.8	022.799999	+00.000000	182	
+01057.000000	+35.844913	+128.631348	+03.517808	+01.180000	210.1	023.100000	+00.000000	183	
+01062.989990	+35.844940	+128.631363	+03.510118	+01.150000	210.0	023.200001	+00.000000	184	
+01066.500000	+35.844948	+128.631363	+03.509327	+01.110000	210.0	023.100000	+00.000000	185	
+01068.469971	+35.844944	+128.631348	+03.500765	+01.060000	210.2	023.100000	+00.000000	186	
+01071.599976	+35.844929	+128.631317	+03.489376	+01.020000	210.5	023.299999	+00.000000	187	
+01076.609985	+35.844921	+128.631302	+03.488865	+00.950000	210.9	023.299999	+00.000000	188	
+01082.760010	+35.844940	+128.631302	+03.495116	+00.930000	211.1	023.500000	+00.000000	189	
+01086.910034	+35.844978	+128.631317	+03.524117	+00.880000	211.1	023.500000	+00.000000	190	
+01089.750000	+35.845039	+128.631348	+03.568463	+00.860000	211.3	023.500000	+00.000000	191	
+01092.579956	+35.845116	+128.631378	+03.611050	+00.840000	211.5	023.600000	+00.000000	192	
+01095.869995	+35.845200	+128.631409	+03.638076	+00.820000	211.7	023.700001	+00.000000	193	
+01099.890015	+35.845253	+128.631409	+03.674856	+00.770000	211.7	023.799999	+00.000000	194	
+01104.180054	+35.845287	+128.631393	+03.710103	+00.730000	211.8	024.000000	+00.000000	195	
+01108.449951	+35.845295	+128.631363	+03.741030	+00.680000	211.9	024.000000	+00.000000	196	
+01113.069946	+35.845276	+128.631348	+03.779151	+00.640000	212.0	024.100000	+00.000000	197	
+01118.630005	+35.845268	+128.631348	+03.810652	+00.590000	212.1	024.400000	+00.000000	198	
+01123.949951	+35.845268	+128.631348	+03.830145	+00.570000	212.3	024.400000	+00.000000	199	
+01128.430054	+35.845299	+128.631348	+03.835392	+00.530000	212.7	024.299999	+00.000000	200	
+01131.800049	+35.845356	+128.631378	+03.821528	+00.480000	213.0	024.299999	+00.000000	201	
+01134.500000	+35.845436	+128.631424	+03.792446	+00.460000	213.2	024.400000	+00.000000	202	
+01136.689941	+35.845516	+128.631470	+03.769540	+00.440000	213.2	024.500000	+00.000000	203	
+01138.670044	+35.845589	+128.631546	+03.764405	+00.410000	213.1	024.700001	+00.000000	204	
+01142.280029	+35.845650	+128.631592	+03.767509	+00.410000	213.1	024.799999	+00.000000	205	
+01146.349976	+35.845692	+128.631638	+03.775530	+00.390000	213.3	024.900000	+00.000000	206	
+01151.619995	+35.845722	+128.631683	+03.774648	+00.370000	213.5	024.900000	+00.000000	207	
+01155.880005	+35.845741	+128.631729	+03.790195	+00.320000	213.8	024.900000	+00.000000	208	
+01159.069946	+35.845741	+128.631760	+03.826420	+00.280000	214.2	025.000000	+00.000000	209	
+01160.939941	+35.845722	+128.631790	+03.873343	+00.260000	214.7	025.000000	+00.000000	210	
+01163.829956	+35.845707	+128.631805	+03.926596	+00.210000	215.0	025.100000	+00.000000	211	
+01165.989990	+35.845692	+128.631805	+03.979390	+00.210000	215.4	025.200001	+00.000000	212	
+01169.949951	+35.845692	+128.631821	+04.038603	+00.210000	215.7	025.200001	+00.000000	213	
+01175.189941	+35.845715	+128.631836	+04.091193	+00.150000	216.0	025.100000	+00.000000	214	
+01180.839966	+35.845741	+128.631866	+04.145874	+00.080000	216.4	025.100000	+00.000000	215	
+01186.109985	+35.845787	+128.631927	+04.197746	+00.060000	216.8	025.200001	+00.000000	216	
+01190.189941	+35.845837	+128.631973	+04.248123	+00.010000	217.2	025.200001	+00.000000	217	
+01193.599976	+35.845901	+128.632004	+04.309188	-00.030000	217.5	025.299999	+00.000000	218	
+01197.369995	+35.845970	+128.632034	+04.359641	-00.080000	217.8	025.299999	+00.000000	219	
+01199.930054	+35.846027	+128.632080	+04.391498	-00.100000	218.1	025.500000	+00.000000	220	
+01202.829956	+35.846062	+128.632126	+04.421770	-00.060000	218.3	025.500000	+00.000000	221	
+01206.569946	+35.846085	+128.632202	+04.454471	-00.080000	218.6	025.600000	+00.000000	222	
+01210.329956	+35.846085	+128.632263	+04.490513	-00.120000	219.0	025.600000	+00.000000	223	
+01214.119995	+35.846081	+128.632324	+04.506620	-00.170000	219.4	025.700001	+00.000000	224	
+01218.040039	+35.846073	+128.632324	+04.509972	-00.190000	219.5	025.799999	+00.000000	225	
+01222.869995	+35.846085	+128.632309	+04.503964	-00.260000	219.6	025.900000	+00.000000	226	
+01227.839966	+35.846115	+128.632294	+04.490637	-00.320000	219.7	025.900000	+00.000000	227	
+01233.319946	+35.846149	+128.632294	+04.469313	-00.350000	219.8	026.000000	+00.000000	228	
+01237.930054	+35.846180	+128.632324	+04.445706	-00.390000	220.0	026.000000	+00.000000	229	
+01241.680054	+35.846207	+128.632385	+04.420361	-00.410000	220.2	026.000000	+00.000000	230	
+01244.780029	+35.846210	+128.632446	+04.406141	-00.460000	220.2	026.000000	+00.000000	231	
+01248.709961	+35.846222	+128.632507	+04.398015	-00.480000	220.1	026.000000	+00.000000	232	
+01253.250000	+35.846241	+128.632523	+04.384389	-00.480000	219.7	026.000000	+00.000000	233	
+01257.510010	+35.846279	+128.632523	+04.370986	-00.530000	219.0	026.000000	+00.000000	234	
+01260.729980	+35.846344	+128.632523	+04.381201	-00.590000	218.3	026.100000	+00.000000	235	
+01263.689941	+35.846409	+128.632538	+04.420831	-00.610000	217.7	026.100000	+00.000000	236	
+01266.949951	+35.846470	+128.632599	+04.483848	-00.660000	217.2	026.200001	+00.000000	237	
+01271.020020	+35.846527	+128.632675	+04.553482	-00.700000	216.6	026.200001	+00.000000	238	
+01276.020020	+35.846561	+128.632767	+04.621509	-00.730000	216.1	026.299999	+00.000000	239	
+01282.290039	+35.846584	+128.632828	+04.672011	-00.810000	215.5	026.600000	+00.000000	240	
+01288.849976	+35.846603	+128.632889	+04.706682	-00.860000	214.8	026.700001	+00.000000	241	
+01293.130005	+35.846622	+128.632904	+04.732179	-00.880000	214.1	026.700001	+00.000000	242	
+01296.349976	+35.846668	+128.632904	+04.735030	-00.900000	213.5	026.700001	+00.000000	243	
+01299.449951	+35.846737	+128.632889	+04.740063	-00.930000	212.8	026.600000	+00.000000	244	
+01303.880005	+35.846813	+128.632858	+04.754383	-00.970000	212.2	026.700001	+00.000000	245	
+01309.510010	+35.846874	+128.632858	+04.779086	-01.020000	211.6	027.000000	+00.000000	246	
+01314.270020	+35.846916	+128.632874	+04.793574	-01.040000	210.9	027.100000	+00.000000	247	
+01317.449951	+35.846939	+128.632935	+04.788702	-01.080000	210.3	027.100000	+00.000000	248	
+01320.510010	+35.846951	+128.633026	+04.784755	-01.150000	209.7	027.200001	+00.000000	249	
+01324.449951	+35.846962	+128.633118	+04.778511	-01.190000	209.2	027.400000	+00.000000	250	
+01329.420044	+35.846966	+128.633179	+04.782084	-01.220000	208.6	027.600000	+00.000000	251	
+01333.560059	+35.846977	+128.633209	+04.785112	-01.260000	208.1	027.700001	+00.000000	252	
+01337.020020	+35.846996	+128.633209	+04.780832	-01.260000	207.8	027.799999	+00.000000	253	
+01339.689941	+35.847027	+128.633179	+04.781073	-01.330000	207.4	027.799999	+00.000000	254	
+01341.119995	+35.847069	+128.633148	+04.771037	-01.330000	207.1	027.700001	+00.000000	255	
+01343.640015	+35.847111	+128.633118	+04.754041	-01.350000	206.9	027.700001	+00.000000	256	
+01347.530029	+35.847145	+128.633102	+04.730339	-01.350000	206.8	027.600000	+00.000000	257	
+01351.369995	+35.847168	+128.633133	+04.704929	-01.370000	206.7	027.600000	+00.000000	258	
+01354.109985	+35.847202	+128.633179	+04.681780	-01.390000	206.5	027.500000	+00.000000	259	
+01356.459961	+35.847237	+128.633240	+04.654552	-01.420000	206.1	027.600000	+00.000000	260	
+01359.719971	+35.847290	+128.633316	+04.630681	-01.510000	205.6	027.799999	+00.000000	261	
+01362.229980	+35.847347	+128.633377	+04.607000	-01.510000	205.0	027.799999	+00.000000	262	
+01365.260010	+35.847397	+128.633408	+04.584843	-01.480000	204.3	028.000000	+00.000000	263	
+01368.140015	+35.847431	+128.633408	+04.560116	-01.530000	203.6	028.000000	+00.000000	264	
+01371.479980	+35.847458	+128.633408	+04.534409	-01.570000	202.9	028.000000	+00.000000	265	
+01376.709961	+35.847477	+128.633408	+04.506502	-01.640000	202.2	027.900000	+00.000000	266	
+01381.750000	+35.847507	+128.633438	+04.475905	-01.680000	201.6	027.799999	+00.000000	267	
+01385.770020	+35.847549	+128.633469	+04.446863	-01.710000	201.2	027.700001	+00.000000	268	
+01388.500000	+35.847626	+128.633530	+04.417408	-01.750000	200.9	027.700001	+00.000000	269	
+01389.489990	+35.847706	+128.633575	+04.387665	-01.750000	201.1	027.700001	+00.000000	270	
+01391.699951	+35.847797	+128.633591	+04.360430	-01.680000	201.6	027.799999	+00.000000	271	
+01395.140015	+35.847874	+128.633606	+04.340301	-01.730000	202.3	028.000000	+00.000000	272	
+01398.430054	+35.847923	+128.633606	+04.323949	-01.730000	203.0	028.200001	+00.000000	273	
+01402.189941	+35.847958	+128.633606	+04.314982	-01.710000	203.6	028.200001	+00.000000	274	
+01406.520020	+35.847973	+128.633636	+04.314714	-01.690000	203.9	028.400000	+00.000000	275	
+01410.839966	+35.847980	+128.633682	+04.315259	-01.710000	204.2	028.299999	+00.000000	276	
+01415.280029	+35.848007	+128.633713	+04.327292	-01.710000	204.2	028.200001	+00.000000	277	
+01419.800049	+35.848049	+128.633713	+04.352101	-01.750000	204.3	028.200001	+00.000000	278	
+01423.670044	+35.848106	+128.633698	+04.385340	-01.730000	204.5	028.100000	+00.000000	279	
+01426.650024	+35.848167	+128.633682	+04.427299	-01.770000	204.6	028.200001	+00.000000	280	
+01430.689941	+35.848202	+128.633636	+04.476898	-01.820000	204.6	028.200001	+00.000000	281	
+01435.680054	+35.848221	+128.633621	+04.522772	-01.840000	204.4	028.299999	+00.000000	282	
+01440.760010	+35.848228	+128.633621	+04.559679	-01.750000	204.1	027.200001	+00.000000	283	
