Altitude (m)	Latitude	Longitude	WindF (m/s)	T (¡ÆC)	Dir (¡Æ)	RH	Distance (km)	Time (s)	
+00261.160004	+35.844822	+128.626694	+04.167020	+19.290001	266.9	069.900002	+00.000000	27	
+00265.709991	+35.844879	+128.626801	+04.117091	+19.260000	266.2	069.900002	+00.000000	28	
+00270.239990	+35.844875	+128.626923	+04.073788	+19.150000	265.1	070.300003	+00.000000	29	
+00274.839996	+35.844810	+128.626984	+04.053324	+19.180000	264.3	070.199997	+00.000000	30	
+00281.179993	+35.844784	+128.626953	+03.997001	+19.150000	263.9	070.300003	+00.000000	31	
+00286.369995	+35.844818	+128.626938	+03.962213	+19.120001	263.5	070.400002	+00.000000	32	
+00291.179993	+35.844894	+128.626984	+03.946378	+19.070000	262.7	070.400002	+00.000000	33	
+00296.730011	+35.844944	+128.627060	+03.907669	+19.020000	262.3	070.500000	+00.000000	34	
+00303.420013	+35.844929	+128.627167	+03.869133	+18.959999	262.0	070.800003	+00.000000	35	
+00309.519989	+35.844875	+128.627213	+03.784237	+18.940001	262.0	070.800003	+00.000000	36	
+00314.480011	+35.844860	+128.627167	+03.715568	+18.879999	261.6	070.900002	+00.000000	37	
+00323.100006	+35.844898	+128.627182	+03.694903	+18.770000	260.6	071.099998	+00.000000	38	
+00326.820007	+35.844921	+128.627304	+03.695983	+18.719999	260.3	071.000000	+00.000000	39	
+00330.269989	+35.844929	+128.627457	+03.663301	+18.719999	260.7	071.099998	+00.000000	40	
+00339.200012	+35.844929	+128.627563	+03.544692	+18.670000	260.8	071.300003	+00.000000	41	
+00345.450012	+35.844910	+128.627563	+03.470253	+18.610001	260.3	071.400002	+00.000000	42	
+00350.119995	+35.844875	+128.627533	+03.425849	+18.590000	259.2	071.500000	+00.000000	43	
+00357.570007	+35.844887	+128.627533	+03.388881	+18.530001	259.0	071.599998	+00.000000	44	
+00362.359985	+35.844948	+128.627563	+03.351684	+18.420000	259.2	071.699997	+00.000000	45	
+00371.070007	+35.844975	+128.627670	+03.278861	+18.370001	259.6	071.900002	+00.000000	46	
+00374.760010	+35.844929	+128.627701	+03.214137	+18.320000	258.8	072.000000	+00.000000	47	
+00381.950012	+35.844898	+128.627670	+03.150800	+18.260000	258.4	072.199997	+00.000000	48	
+00387.630005	+35.844948	+128.627670	+03.074414	+18.209999	258.1	072.400002	+00.000000	49	
+00392.670013	+35.844997	+128.627792	+02.985677	+18.080000	257.3	073.199997	+00.000000	50	
+00398.299988	+35.844944	+128.627884	+02.915964	+18.049999	256.1	073.099998	+00.000000	51	
+00404.890015	+35.844887	+128.627838	+02.864337	+18.020000	254.7	073.400002	+00.000000	52	
+00409.489990	+35.844940	+128.627777	+02.764490	+17.969999	252.9	073.599998	+00.000000	53	
+00415.119995	+35.845005	+128.627838	+02.636770	+17.940001	251.6	073.599998	+00.000000	54	
+00422.140015	+35.844997	+128.627960	+02.488422	+17.860001	249.7	073.900002	+00.000000	55	
+00425.630005	+35.844906	+128.627960	+02.377019	+17.780001	246.4	074.500000	+00.000000	56	
+00432.119995	+35.844887	+128.627914	+02.308473	+17.730000	243.2	074.800003	+00.000000	57	
+00439.260010	+35.844929	+128.627899	+02.263804	+17.700001	241.0	074.500000	+00.000000	58	
+00443.549988	+35.844982	+128.627960	+02.193934	+17.730000	238.0	075.000000	+00.000000	59	
+00447.790009	+35.845032	+128.628052	+02.124026	+17.780001	234.4	073.699997	+00.000000	60	
+00455.329987	+35.845016	+128.628128	+02.085411	+17.840000	230.2	073.400002	+00.000000	61	
+00460.290009	+35.844963	+128.628113	+02.053096	+17.920000	225.9	071.900002	+00.000000	62	
+00466.709991	+35.844963	+128.628052	+02.052336	+18.000000	221.9	072.800003	+00.000000	63	
+00474.359985	+35.845013	+128.628036	+02.078511	+17.840000	219.0	072.300003	+00.000000	64	
+00478.899994	+35.845074	+128.628098	+02.128267	+17.860001	216.6	071.800003	+00.000000	65	
+00483.519989	+35.845089	+128.628220	+02.149728	+17.860001	214.4	071.599998	+00.000000	66	
+00491.529999	+35.845047	+128.628265	+02.194279	+17.840000	210.9	071.800003	+00.000000	67	
+00497.029999	+35.845032	+128.628220	+02.316714	+17.780001	207.2	071.300003	+00.000000	68	
+00502.980011	+35.845058	+128.628143	+02.479643	+17.730000	203.3	071.300003	+00.000000	69	
+00510.420013	+35.845135	+128.628128	+02.623655	+17.760000	199.7	068.900002	+00.000000	70	
+00516.770020	+35.845177	+128.628220	+02.732044	+17.730000	197.0	068.500000	+00.000000	71	
+00525.650024	+35.845169	+128.628250	+02.816226	+17.490000	193.8	070.099998	+00.000000	72	
+00532.210022	+35.845177	+128.628204	+02.965110	+17.549999	191.7	069.000000	+00.000000	73	
+00537.599976	+35.845268	+128.628113	+03.129894	+17.469999	190.1	070.099998	+00.000000	74	
+00547.940002	+35.845329	+128.628128	+03.267918	+17.469999	189.2	068.199997	+00.000000	75	
+00552.900024	+35.845322	+128.628159	+03.385818	+17.440001	187.3	069.099998	+00.000000	76	
+00556.369995	+35.845268	+128.628174	+03.571839	+17.280001	184.4	071.199997	+00.000000	77	
+00566.760010	+35.845253	+128.628143	+03.740194	+17.020000	182.4	072.300003	+00.000000	78	
+00572.530029	+35.845329	+128.628113	+03.880502	+16.969999	180.8	071.800003	+00.000000	79	
+00575.510010	+35.845448	+128.628113	+03.983324	+17.070000	179.9	069.199997	+00.000000	80	
+00583.409973	+35.845531	+128.628159	+04.080660	+17.280001	179.5	067.900002	+00.000000	81	
+00591.729980	+35.845558	+128.628189	+04.180668	+17.230000	178.5	068.500000	+00.000000	82	
+00598.510010	+35.845554	+128.628174	+04.276624	+17.150000	178.1	068.300003	+00.000000	83	
+00604.219971	+35.845554	+128.628143	+04.348380	+17.180000	177.3	067.900002	+00.000000	84	
+00613.250000	+35.845573	+128.628159	+04.439980	+17.150000	176.6	067.800003	+00.000000	85	
+00620.559998	+35.845642	+128.628220	+04.618851	+17.070000	175.9	067.900002	+00.000000	86	
+00627.530029	+35.845764	+128.628235	+04.761977	+16.990000	175.4	067.900002	+00.000000	87	
+00633.380005	+35.845860	+128.628189	+04.858060	+16.940001	175.7	068.000000	+00.000000	88	
+00641.390015	+35.845901	+128.628098	+04.878857	+16.889999	175.6	068.199997	+00.000000	89	
+00651.479980	+35.845936	+128.628113	+04.889329	+16.780001	174.9	068.300003	+00.000000	90	
+00656.450012	+35.845982	+128.628174	+04.953099	+16.730000	173.9	068.300003	+00.000000	91	
+00664.849976	+35.845985	+128.628220	+05.066481	+16.650000	173.7	068.500000	+00.000000	92	
+00672.669983	+35.845997	+128.628189	+05.190616	+16.580000	173.8	068.699997	+00.000000	93	
+00677.469971	+35.846039	+128.628098	+05.304466	+16.500000	173.4	068.900002	+00.000000	94	
+00685.320007	+35.846119	+128.628021	+05.381074	+16.450001	172.5	069.000000	+00.000000	95	
+00693.169983	+35.846210	+128.628036	+05.385350	+16.370001	171.6	069.199997	+00.000000	96	
+00700.099976	+35.846283	+128.628098	+05.318112	+16.290001	170.8	069.699997	+00.000000	97	
+00709.669983	+35.846310	+128.628174	+05.296432	+16.209999	170.8	069.900002	+00.000000	98	
+00715.880005	+35.846298	+128.628143	+05.304870	+16.139999	170.6	070.099998	+00.000000	99	
+00723.849976	+35.846298	+128.628067	+05.339701	+16.080000	170.1	070.400002	+00.000000	100	
+00734.799988	+35.846352	+128.628036	+05.372966	+15.980000	169.8	070.699997	+00.000000	101	
+00737.090027	+35.846443	+128.628067	+05.377580	+15.900000	169.4	070.800003	+00.000000	102	
+00743.559998	+35.846565	+128.628098	+05.351949	+15.880000	169.2	071.199997	+00.000000	103	
+00754.630005	+35.846638	+128.628082	+05.317439	+15.800000	169.3	071.400002	+00.000000	104	
+00761.200012	+35.846638	+128.628036	+05.284002	+15.700000	169.7	071.699997	+00.000000	105	
+00764.580017	+35.846619	+128.627960	+05.232360	+15.650000	169.8	072.000000	+00.000000	106	
+00775.109985	+35.846638	+128.627914	+05.249141	+15.570000	169.4	072.199997	+00.000000	107	
+00782.929993	+35.846714	+128.627914	+05.265514	+15.470000	169.2	072.400002	+00.000000	108	
+00787.780029	+35.846825	+128.627960	+05.316432	+15.390000	169.1	072.599998	+00.000000	109	
+00797.159973	+35.846909	+128.628006	+05.334724	+15.310000	169.1	072.900002	+00.000000	110	
+00807.580017	+35.846958	+128.627975	+05.337703	+15.240000	169.4	073.300003	+00.000000	111	
+00813.219971	+35.846966	+128.627899	+05.317670	+15.160000	169.5	073.599998	+00.000000	112	
+00821.950012	+35.846943	+128.627853	+05.270041	+15.090000	169.7	073.900002	+00.000000	113	
+00831.770020	+35.846977	+128.627930	+05.247765	+15.040000	170.1	074.099998	+00.000000	114	
+00838.724976	+35.847092	+128.627945	+05.247604	+14.934999	170.4	074.649994	+00.000000	115	
+00845.679993	+35.847206	+128.627960	+05.244377	+14.830000	170.6	075.199997	+00.000000	116	
+00855.159973	+35.847263	+128.627899	+05.221040	+14.760000	171.2	075.599998	+00.000000	117	
+00861.099976	+35.847256	+128.627853	+05.183679	+14.680000	172.1	075.900002	+00.000000	118	
+00870.270020	+35.847237	+128.627884	+05.180450	+14.610000	173.0	076.199997	+00.000000	119	
+00878.250000	+35.847290	+128.627930	+05.122778	+14.530000	173.4	076.300003	+00.000000	120	
+00884.159973	+35.847408	+128.627960	+05.056213	+14.480000	174.1	076.500000	+00.000000	121	
+00894.359985	+35.847500	+128.627930	+05.015131	+14.380000	175.0	076.699997	+00.000000	122	
+00901.159973	+35.847519	+128.627869	+05.001102	+14.300000	176.0	077.099998	+00.000000	123	
+00906.299988	+35.847477	+128.627838	+05.031533	+14.250000	176.8	077.400002	+00.000000	124	
+00916.590027	+35.847466	+128.627838	+05.009952	+14.150000	176.8	077.800003	+00.000000	125	
+00924.690002	+35.847534	+128.627838	+04.940031	+14.050000	176.9	078.000000	+00.000000	126	
+00928.210022	+35.847645	+128.627853	+04.851526	+14.000000	177.4	078.300003	+00.000000	127	
+00935.020020	+35.847755	+128.627869	+04.856540	+13.930000	178.0	078.699997	+00.000000	128	
+00944.429993	+35.847813	+128.627853	+04.882303	+13.880000	178.2	079.000000	+00.000000	129	
+00951.169983	+35.847820	+128.627838	+04.874155	+13.800000	178.3	079.199997	+00.000000	130	
+00957.250000	+35.847805	+128.627838	+04.886879	+13.730000	178.6	079.500000	+00.000000	131	
+00965.760010	+35.847832	+128.627914	+04.888646	+13.650000	178.7	079.800003	+00.000000	132	
+00972.429993	+35.847942	+128.627930	+04.901195	+13.580000	179.0	080.099998	+00.000000	133	
+00979.190002	+35.848015	+128.627838	+04.940200	+13.530000	179.1	080.500000	+00.000000	134	
+00984.599976	+35.847992	+128.627777	+04.962626	+13.430000	179.4	080.900002	+00.000000	135	
+00992.440002	+35.847980	+128.627838	+05.016212	+13.380000	179.8	081.199997	+00.000000	136	
+00998.340027	+35.848061	+128.627945	+05.079858	+13.280000	179.9	081.599998	+00.000000	137	
+01002.440002	+35.848194	+128.627930	+05.140972	+13.250000	179.8	081.900002	+00.000000	138	
+01010.729980	+35.848244	+128.627838	+05.179506	+13.200000	179.7	082.300003	+00.000000	139	
+01016.260010	+35.848228	+128.627823	+05.185922	+13.130000	180.1	082.500000	+00.000000	140	
+01021.369995	+35.848202	+128.627869	+05.234106	+13.080000	180.4	082.800003	+00.000000	141	
+01031.079956	+35.848244	+128.627945	+05.293215	+13.000000	180.5	083.099998	+00.000000	142	
+01036.290039	+35.848328	+128.627914	+05.364287	+12.930000	180.2	083.199997	+00.000000	143	
+01040.689941	+35.848415	+128.627853	+05.374664	+12.900000	179.6	083.500000	+00.000000	144	
+01049.939941	+35.848488	+128.627853	+05.341633	+12.830000	179.2	083.699997	+00.000000	145	
+01056.410034	+35.848515	+128.627899	+05.294110	+12.730000	179.0	083.900002	+00.000000	146	
+01058.530029	+35.848503	+128.627930	+05.255354	+12.680000	178.7	084.000000	+00.000000	147	
+01064.109985	+35.848488	+128.627914	+05.237717	+12.630000	178.0	084.400002	+00.000000	148	
+01072.650024	+35.848530	+128.627869	+05.207448	+12.610000	177.1	084.599998	+00.000000	149	
+01077.219971	+35.848625	+128.627838	+05.186429	+12.560000	176.2	084.800003	+00.000000	150	
+01082.359985	+35.848751	+128.627869	+05.204780	+12.510000	175.8	084.800003	+00.000000	151	
+01088.869995	+35.848827	+128.627914	+05.177176	+12.440000	175.3	084.800003	+00.000000	152	
+01096.530029	+35.848885	+128.627930	+05.128872	+12.340000	174.6	084.500000	+00.000000	153	
+01102.709961	+35.848946	+128.627884	+05.086242	+12.290000	174.1	084.599998	+00.000000	154	
+01109.599976	+35.848980	+128.627823	+05.079376	+12.210000	174.2	084.900002	+00.000000	155	
+01116.300049	+35.849003	+128.627869	+05.072445	+12.140000	174.2	085.099998	+00.000000	156	
+01123.260010	+35.849075	+128.627945	+05.071075	+12.070000	173.8	085.099998	+00.000000	157	
+01130.839966	+35.849174	+128.627884	+05.106681	+12.020000	173.3	086.099998	+00.000000	158	
+01137.599976	+35.849171	+128.627869	+05.122114	+11.945000	173.4	086.449997	+00.000000	159	
+01144.359985	+35.849167	+128.627838	+05.173023	+11.870000	173.9	086.800003	+00.000000	160	
+01149.000000	+35.849289	+128.627838	+05.188374	+11.809999	174.3	086.800003	+00.000000	161	
+01153.640015	+35.849407	+128.627823	+05.170615	+11.750000	174.0	086.800003	+00.000000	162	
+01163.239990	+35.849461	+128.627716	+05.161521	+11.700000	173.7	087.199997	+00.000000	163	
+01167.989990	+35.849461	+128.627701	+05.160657	+11.650000	173.6	087.699997	+00.000000	164	
+01168.619995	+35.849445	+128.627731	+05.135503	+11.580000	173.7	088.300003	+00.000000	165	
+01173.839966	+35.849445	+128.627762	+05.108181	+11.530000	173.6	088.800003	+00.000000	166	
+01179.489990	+35.849472	+128.627716	+05.092616	+11.480000	173.7	088.900002	+00.000000	167	
+01183.569946	+35.849510	+128.627655	+05.093069	+11.430000	173.8	089.199997	+00.000000	168	
+01190.310059	+35.849556	+128.627594	+05.042683	+11.380000	173.9	089.400002	+00.000000	169	
+01198.579956	+35.849602	+128.627579	+04.993372	+11.340000	173.3	089.599998	+00.000000	170	
+01205.430054	+35.849667	+128.627609	+04.941243	+11.260000	172.9	089.599998	+00.000000	171	
+01210.800049	+35.849739	+128.627670	+04.927910	+11.190000	172.4	089.599998	+00.000000	172	
+01216.420044	+35.849758	+128.627701	+04.946292	+11.140000	172.1	089.800003	+00.000000	173	
+01220.599976	+35.849747	+128.627670	+04.955588	+11.120000	172.0	089.900002	+00.000000	174	
+01229.489990	+35.849792	+128.627609	+04.930691	+11.050000	172.0	090.300003	+00.000000	175	
+01232.910034	+35.849884	+128.627625	+04.917922	+10.970000	171.8	090.500000	+00.000000	176	
+01238.339966	+35.849945	+128.627701	+04.915098	+10.920000	171.8	090.699997	+00.000000	177	
+01246.849976	+35.849934	+128.627701	+04.936032	+10.880000	171.2	091.000000	+00.000000	178	
+01249.709961	+35.849964	+128.627594	+04.980414	+10.830000	170.8	091.199997	+00.000000	179	
+01256.089966	+35.850071	+128.627533	+05.024604	+10.760000	170.7	091.699997	+00.000000	180	
+01260.839966	+35.850155	+128.627594	+05.067763	+10.710000	171.3	092.000000	+00.000000	181	
+01264.180054	+35.850155	+128.627701	+05.091581	+10.660000	172.0	092.199997	+00.000000	182	
+01273.050049	+35.850113	+128.627701	+05.093248	+10.640000	172.3	092.199997	+00.000000	183	
+01278.369995	+35.850170	+128.627609	+05.087216	+10.560000	172.4	092.400002	+00.000000	184	
+01281.479980	+35.850288	+128.627563	+05.100576	+10.520000	172.4	092.599998	+00.000000	185	
+01286.680054	+35.850407	+128.627609	+05.143032	+10.470000	172.2	092.900002	+00.000000	186	
+01292.650024	+35.850452	+128.627670	+05.193974	+10.420000	171.8	093.000000	+00.000000	187	
+01296.530029	+35.850456	+128.627686	+05.253429	+10.400000	171.3	093.199997	+00.000000	188	
+01301.969971	+35.850468	+128.627701	+05.284301	+10.350000	171.3	093.300003	+00.000000	189	
+01309.079956	+35.850491	+128.627701	+05.288981	+10.300000	171.4	093.500000	+00.000000	190	
+01315.030029	+35.850525	+128.627670	+05.304060	+10.230000	171.1	093.599998	+00.000000	191	
+01320.209961	+35.850578	+128.627563	+05.330047	+10.200000	170.5	093.800003	+00.000000	192	
+01325.790039	+35.850651	+128.627533	+05.340672	+10.180000	169.7	093.900002	+00.000000	193	
+01330.280029	+35.850739	+128.627533	+05.376217	+10.110000	168.9	094.000000	+00.000000	194	
+01336.199951	+35.850815	+128.627563	+05.423564	+10.040000	168.4	094.199997	+00.000000	195	
+01342.849976	+35.850883	+128.627563	+05.482579	+09.990000	167.7	094.300003	+00.000000	196	
+01350.530029	+35.850941	+128.627548	+05.476312	+09.940000	167.4	094.500000	+00.000000	197	
+01357.989990	+35.850967	+128.627533	+05.471565	+09.850000	167.3	094.199997	+00.000000	198	
+01364.430054	+35.850967	+128.627518	+05.470211	+09.800000	167.0	094.300003	+00.000000	199	
+01371.750000	+35.851006	+128.627441	+05.466088	+09.730000	166.2	094.199997	+00.000000	200	
+01378.099976	+35.851101	+128.627411	+05.472323	+09.680000	165.2	093.900002	+00.000000	201	
+01383.680054	+35.851170	+128.627472	+05.453137	+09.630000	164.8	094.099998	+00.000000	202	
+01387.910034	+35.851143	+128.627502	+05.425629	+09.580000	164.5	094.199997	+00.000000	203	
+01393.219971	+35.851135	+128.627426	+05.421299	+09.560000	164.0	094.400002	+00.000000	204	
+01398.290039	+35.851212	+128.627319	+05.391385	+09.490000	163.9	094.699997	+00.000000	205	
+01402.229980	+35.851322	+128.627304	+05.327765	+09.440000	163.5	095.099998	+00.000000	206	
+01409.510010	+35.851406	+128.627304	+05.230531	+09.390000	163.4	095.500000	+00.000000	207	
+01416.520020	+35.851429	+128.627274	+05.186992	+09.300000	163.1	095.699997	+00.000000	208	
+01423.140015	+35.851425	+128.627243	+05.129144	+09.260000	162.5	095.400002	+00.000000	209	
+01429.660034	+35.851456	+128.627304	+05.082156	+09.210000	161.8	095.599998	+00.000000	210	
+01435.619995	+35.851559	+128.627319	+05.081211	+09.140000	161.3	095.800003	+00.000000	211	
+01442.469971	+35.851658	+128.627274	+05.082701	+09.090000	161.2	095.599998	+00.000000	212	
+01448.589966	+35.851677	+128.627167	+05.078103	+09.020000	160.8	095.800003	+00.000000	213	
+01455.800049	+35.851658	+128.627151	+05.070969	+08.970000	160.2	095.900002	+00.000000	214	
+01462.109985	+35.851711	+128.627213	+05.079738	+08.900000	159.7	095.199997	+00.000000	215	
+01467.010010	+35.851845	+128.627197	+05.131980	+08.880000	159.2	095.300003	+00.000000	216	
+01474.239990	+35.851864	+128.627090	+05.177294	+08.810000	158.6	095.400002	+00.000000	217	
+01478.199951	+35.851830	+128.627106	+05.192224	+08.760000	158.1	095.300003	+00.000000	218	
+01484.469971	+35.851887	+128.627182	+05.201702	+08.710000	157.9	094.900002	+00.000000	219	
+01487.859985	+35.852009	+128.627136	+05.245557	+08.710000	157.9	094.599998	+00.000000	220	
+01495.040039	+35.852032	+128.627045	+05.282655	+08.660000	158.1	094.400002	+00.000000	221	
+01498.250000	+35.852009	+128.627060	+05.311511	+08.620000	158.0	094.800003	+00.000000	222	
+01503.630005	+35.852024	+128.627136	+05.322094	+08.570000	157.6	094.599998	+00.000000	223	
+01511.849976	+35.852089	+128.627151	+05.335667	+08.570000	156.9	094.300003	+00.000000	224	
+01517.849976	+35.852116	+128.627090	+05.322663	+08.520000	156.5	093.699997	+00.000000	225	
+01521.380005	+35.852116	+128.627014	+05.306215	+08.520000	156.6	093.599998	+00.000000	226	
+01530.859985	+35.852135	+128.626953	+05.285917	+08.450000	156.7	093.500000	+00.000000	227	
+01535.560059	+35.852203	+128.626953	+05.291793	+08.430000	156.5	092.699997	+00.000000	228	
+01538.920044	+35.852268	+128.627029	+05.292787	+08.400000	155.9	092.500000	+00.000000	229	
+01546.360107	+35.852280	+128.626999	+05.307603	+08.415000	155.2	091.949997	+00.000000	230	
+01553.800049	+35.852291	+128.626968	+05.306682	+08.430000	154.6	091.400002	+00.000000	231	
+01558.380005	+35.852345	+128.626831	+05.316870	+08.380000	153.8	091.599998	+00.000000	232	
+01564.689941	+35.852440	+128.626770	+05.271108	+08.330000	152.9	091.599998	+00.000000	233	
+01568.339966	+35.852524	+128.626755	+05.218186	+08.310000	152.1	091.500000	+00.000000	234	
+01571.800049	+35.852600	+128.626785	+05.213340	+08.260000	151.4	091.599998	+00.000000	235	
+01579.130005	+35.852650	+128.626785	+05.236386	+08.210000	150.6	091.599998	+00.000000	236	
+01587.199951	+35.852692	+128.626755	+05.272403	+08.140000	149.4	091.599998	+00.000000	237	
+01591.109985	+35.852699	+128.626663	+05.297976	+08.070000	148.1	091.699997	+00.000000	238	
+01597.839966	+35.852684	+128.626633	+05.323584	+08.000000	147.3	091.900002	+00.000000	239	
+01604.640015	+35.852707	+128.626648	+05.381249	+07.960000	146.9	092.400002	+00.000000	240	
+01608.329956	+35.852798	+128.626678	+05.443574	+07.930000	146.3	092.400002	+00.000000	241	
+01614.010010	+35.852913	+128.626648	+05.526647	+07.860000	145.3	092.400002	+00.000000	242	
+01619.170044	+35.852985	+128.626572	+05.583473	+07.810000	144.6	092.800003	+00.000000	243	
+01625.349976	+35.853001	+128.626480	+05.654609	+07.790000	144.6	093.300003	+00.000000	244	
+01633.910034	+35.853024	+128.626450	+05.720381	+07.720000	144.5	093.800003	+00.000000	245	
+01639.739990	+35.853054	+128.626465	+05.752224	+07.670000	144.0	094.199997	+00.000000	246	
+01646.479980	+35.853107	+128.626511	+05.782311	+07.600000	143.7	094.300003	+00.000000	247	
+01655.880005	+35.853180	+128.626480	+05.808717	+07.580000	143.5	094.699997	+00.000000	248	
+01661.010010	+35.853199	+128.626373	+05.835553	+07.510000	143.3	095.099998	+00.000000	249	
+01666.729980	+35.853165	+128.626312	+05.868388	+07.440000	143.1	095.300003	+00.000000	250	
+01674.339966	+35.853180	+128.626343	+05.922808	+07.420000	142.9	096.000000	+00.000000	251	
+01681.189941	+35.853264	+128.626312	+05.984820	+07.370000	142.4	096.599998	+00.000000	252	
+01684.584961	+35.853279	+128.626190	+05.979828	+07.325000	141.8	097.099998	+00.000000	253	
+01687.979980	+35.853291	+128.626053	+05.966418	+07.280000	141.4	097.599998	+00.000000	254	
+01694.709961	+35.853287	+128.626022	+05.984330	+07.230000	140.9	097.800003	+00.000000	255	
+01700.819946	+35.853321	+128.626038	+06.039218	+07.180000	140.3	097.900002	+00.000000	256	
+01708.930054	+35.853390	+128.626038	+06.090737	+07.110000	139.8	097.900002	+00.000000	257	
+01715.369995	+35.853458	+128.625961	+06.138019	+07.040000	138.9	097.800003	+00.000000	258	
+01722.339966	+35.853493	+128.625824	+06.180549	+07.020000	138.2	096.300003	+00.000000	259	
+01730.670044	+35.853504	+128.625793	+06.225435	+07.020000	137.3	096.000000	+00.000000	260	
+01734.949951	+35.853569	+128.625809	+06.243448	+07.000000	136.5	095.800003	+00.000000	261	
+01742.520020	+35.853664	+128.625748	+06.234658	+06.950000	135.7	095.800003	+00.000000	262	
+01748.560059	+35.853699	+128.625656	+06.225633	+06.900000	135.3	095.400002	+00.000000	263	
+01754.229980	+35.853714	+128.625610	+06.292646	+06.860000	135.2	095.199997	+00.000000	264	
+01760.709961	+35.853775	+128.625580	+06.375542	+06.830000	134.8	094.599998	+00.000000	265	
+01767.709961	+35.853844	+128.625488	+06.443752	+06.790000	134.6	094.300003	+00.000000	266	
+01773.589966	+35.853874	+128.625443	+06.493603	+06.740000	134.5	094.099998	+00.000000	267	
+01776.310059	+35.853924	+128.625473	+06.519986	+06.700000	134.6	093.699997	+00.000000	268	
+01780.810059	+35.854004	+128.625473	+06.549389	+06.700000	134.9	095.000000	+00.000000	269	
+01784.680054	+35.854088	+128.625443	+06.586849	+06.650000	135.0	095.199997	+00.000000	270	
+01789.000000	+35.854153	+128.625351	+06.621515	+06.630000	135.2	094.800003	+00.000000	271	
+01793.709961	+35.854195	+128.625244	+06.652376	+06.630000	135.5	094.300003	+00.000000	272	
+01799.069946	+35.854214	+128.625183	+06.673526	+06.600000	135.4	094.099998	+00.000000	273	
+01804.420044	+35.854229	+128.625107	+06.662513	+06.650000	135.5	094.300003	+00.000000	274	
+01809.449951	+35.854221	+128.625076	+06.619592	+06.600000	135.4	094.400002	+00.000000	275	
+01815.000000	+35.854244	+128.625076	+06.578830	+06.580000	135.3	094.300003	+00.000000	276	
+01819.800049	+35.854324	+128.625061	+06.524330	+06.530000	134.8	094.400002	+00.000000	277	
+01824.750000	+35.854424	+128.624954	+06.475746	+06.510000	134.2	094.099998	+00.000000	278	
+01831.319946	+35.854450	+128.624832	+06.456258	+06.460000	133.7	093.800003	+00.000000	279	
+01837.000000	+35.854439	+128.624756	+06.446624	+06.440000	133.2	093.599998	+00.000000	280	
+01842.589966	+35.854424	+128.624756	+06.397728	+06.390000	132.6	093.599998	+00.000000	281	
+01850.060059	+35.854473	+128.624756	+06.350368	+06.320000	131.8	093.800003	+00.000000	282	
