Altitude (m)	Latitude	Longitude	WindF (m/s)	T (¡ÆC)	Dir (¡Æ)	RH	Distance (km)	Time (s)	
+04730.419922	+35.838596	+128.571411	+03.912652	-02.160000	353.3	022.799999	+00.000000	919	
+04739.250000	+35.838562	+128.571426	+03.895241	-02.230000	354.0	023.000000	+00.000000	920	
+04742.520020	+35.838520	+128.571365	+03.887995	-02.270000	354.8	023.100000	+00.000000	921	
+04748.330078	+35.838497	+128.571304	+03.868800	-02.230000	355.3	023.200001	+00.000000	922	
+04756.069824	+35.838440	+128.571304	+03.839852	-02.340000	355.5	023.600000	+00.000000	923	
+04758.729980	+35.838371	+128.571365	+03.798742	-02.360000	355.2	023.700001	+00.000000	924	
+04765.029785	+35.838322	+128.571472	+03.754893	-02.450000	354.8	023.799999	+00.000000	925	
+04772.790039	+35.838303	+128.571487	+03.698812	-02.520000	354.4	023.700001	+00.000000	926	
+04779.054688	+35.838291	+128.571457	+03.643521	-02.540000	353.8	023.700001	+00.000000	927	
+04785.319824	+35.838280	+128.571426	+03.597751	-02.560000	352.9	023.700001	+00.000000	928	
+04792.240234	+35.838234	+128.571426	+03.563776	-02.610000	351.8	023.900000	+00.000000	929	
+04796.830078	+35.838226	+128.571442	+03.521682	-02.633333	350.8	023.966667	+00.000000	930	
+04801.419922	+35.838219	+128.571472	+03.470666	-02.656667	350.0	024.033333	+00.000000	931	
+04806.009766	+35.838211	+128.571487	+03.427415	-02.680000	349.0	024.100000	+00.000000	932	
+04810.399902	+35.838177	+128.571426	+03.396496	-02.740000	348.1	024.200001	+00.000000	933	
+04815.390137	+35.838116	+128.571396	+03.371746	-02.770000	347.5	024.299999	+00.000000	934	
+04820.000000	+35.838062	+128.571396	+03.342560	-02.770000	347.1	024.400000	+00.000000	935	
+04825.629883	+35.838024	+128.571426	+03.314435	-02.810000	346.6	024.500000	+00.000000	936	
+04830.345703	+35.838005	+128.571426	+03.280408	-02.860000	346.1	024.540001	+00.000000	937	
+04835.061523	+35.837986	+128.571426	+03.227530	-02.910000	345.6	024.580002	+00.000000	938	
+04839.777832	+35.837967	+128.571426	+03.151269	-02.960000	345.0	024.620001	+00.000000	939	
+04844.494141	+35.837944	+128.571411	+03.058671	-03.010000	344.4	024.660000	+00.000000	940	
+04849.209961	+35.837925	+128.571411	+02.958649	-03.060000	343.7	024.700001	+00.000000	941	
+04855.979980	+35.837902	+128.571411	+02.855412	-03.080000	343.1	024.700001	+00.000000	942	
+04860.740234	+35.837891	+128.571472	+02.755521	-03.140000	341.9	024.799999	+00.000000	943	
+04867.169922	+35.837891	+128.571503	+02.650800	-03.175000	340.0	024.799999	+00.000000	944	
+04873.600098	+35.837887	+128.571548	+02.545126	-03.210000	337.7	024.799999	+00.000000	945	
+04878.450195	+35.837852	+128.571564	+02.446716	-03.230000	335.7	024.799999	+00.000000	946	
+04885.020020	+35.837822	+128.571609	+02.335010	-03.280000	333.1	024.500000	+00.000000	947	
+04890.720215	+35.837795	+128.571686	+02.217182	-03.320000	330.1	024.400000	+00.000000	948	
+04896.799805	+35.837795	+128.571747	+02.118144	-03.370000	326.9	024.299999	+00.000000	949	
+04902.714844	+35.837784	+128.571732	+02.048212	-03.415000	323.7	024.299999	+00.000000	950	
+04908.629883	+35.837776	+128.571716	+01.998837	-03.460000	319.8	024.299999	+00.000000	951	
+04915.799805	+35.837753	+128.571716	+01.966140	-03.480000	315.1	024.400000	+00.000000	952	
+04921.350098	+35.837711	+128.571762	+01.963536	-03.520000	309.8	024.400000	+00.000000	953	
+04927.400391	+35.837692	+128.571838	+01.964962	-03.575000	304.7	024.450001	+00.000000	954	
+04933.450195	+35.837669	+128.571915	+01.971244	-03.630000	300.5	024.500000	+00.000000	955	
+04940.080078	+35.837662	+128.571915	+01.970992	-03.660000	296.5	024.500000	+00.000000	956	
+04946.500000	+35.837643	+128.571899	+01.979347	-03.750000	292.4	024.600000	+00.000000	957	
+04953.629883	+35.837624	+128.571899	+01.992364	-03.790000	289.1	024.700001	+00.000000	958	
+04960.870117	+35.837616	+128.571930	+02.009556	-03.860000	286.2	024.600000	+00.000000	959	
+04965.640137	+35.837650	+128.571960	+02.028305	-03.920000	283.4	024.700001	+00.000000	960	
+04969.620117	+35.837692	+128.571976	+02.054397	-03.950000	280.7	024.799999	+00.000000	961	
+04974.905273	+35.837700	+128.571991	+02.065498	-03.995000	278.2	024.799999	+00.000000	962	
+04980.189941	+35.837704	+128.571991	+02.060676	-04.040000	276.1	024.799999	+00.000000	963	
+04986.149902	+35.837708	+128.572021	+02.027864	-04.080000	274.2	024.900000	+00.000000	964	
+04990.910156	+35.837719	+128.572083	+01.979312	-04.150000	272.1	024.900000	+00.000000	965	
+04996.259766	+35.837730	+128.572128	+01.925006	-04.190000	269.4	024.900000	+00.000000	966	
+05002.709961	+35.837742	+128.572144	+01.888651	-04.210000	266.6	025.000000	+00.000000	967	
+05006.660156	+35.837742	+128.572128	+01.858636	-04.240000	263.9	025.000000	+00.000000	968	
+05010.500000	+35.837742	+128.572098	+01.826373	-04.280000	261.3	025.000000	+00.000000	969	
+05017.490234	+35.837738	+128.572083	+01.794177	-04.350000	258.8	025.100000	+00.000000	970	
+05023.413574	+35.837723	+128.572098	+01.779374	-04.400000	256.3	025.133333	+00.000000	971	
+05029.336914	+35.837708	+128.572113	+01.776992	-04.450000	253.8	025.166668	+00.000000	972	
+05035.259766	+35.837692	+128.572144	+01.782837	-04.500000	252.0	025.200001	+00.000000	973	
+05041.620117	+35.837708	+128.572159	+01.777787	-04.570000	250.6	025.500000	+00.000000	974	
+05046.410156	+35.837727	+128.572205	+01.756765	-04.620000	249.5	025.500000	+00.000000	975	
+05052.189941	+35.837727	+128.572266	+01.742244	-04.680000	248.3	025.600000	+00.000000	976	
+05056.859863	+35.837727	+128.572342	+01.744930	-04.700000	247.7	025.799999	+00.000000	977	
+05061.620117	+35.837742	+128.572357	+01.727699	-04.730000	248.3	025.799999	+00.000000	978	
+05066.959961	+35.837769	+128.572372	+01.697745	-04.750000	248.8	025.900000	+00.000000	979	
+05073.189941	+35.837769	+128.572403	+01.647383	-04.820000	248.1	025.799999	+00.000000	980	
+05078.370117	+35.837746	+128.572418	+01.620471	-04.860000	247.2	025.799999	+00.000000	981	
+05084.870117	+35.837727	+128.572433	+01.608106	-04.950000	246.7	025.700001	+00.000000	982	
+05089.939941	+35.837765	+128.572449	+01.600698	-05.016666	246.8	025.666668	+00.000000	983	
+05095.009766	+35.837799	+128.572479	+01.603905	-05.083333	246.9	025.633335	+00.000000	984	
+05100.080078	+35.837837	+128.572495	+01.628119	-05.150000	246.8	025.600000	+00.000000	985	
+05105.129883	+35.837864	+128.572510	+01.673445	-05.130000	246.6	025.900000	+00.000000	986	
+05109.520020	+35.837872	+128.572479	+01.721181	-05.150000	247.0	025.700001	+00.000000	987	
+05115.399902	+35.837891	+128.572433	+01.753250	-05.220000	247.6	025.900000	+00.000000	988	
+05121.009766	+35.837933	+128.572433	+01.798480	-05.280000	247.3	025.900000	+00.000000	989	
+05125.990234	+35.837948	+128.572510	+01.858030	-05.310000	246.8	026.100000	+00.000000	990	
+05132.129883	+35.837925	+128.572586	+01.942773	-05.400000	246.8	026.200001	+00.000000	991	
+05138.129883	+35.837891	+128.572601	+02.026657	-05.440000	247.1	026.400000	+00.000000	992	
+05144.009766	+35.837879	+128.572556	+02.095613	-05.510000	247.4	026.600000	+00.000000	993	
+05149.080078	+35.837902	+128.572540	+02.138110	-05.550000	247.3	026.700001	+00.000000	994	
+05154.640137	+35.837914	+128.572586	+02.157382	-05.600000	246.5	026.700001	+00.000000	995	
+05160.259766	+35.837891	+128.572647	+02.170192	-05.670000	245.0	026.799999	+00.000000	996	
+05164.750000	+35.837879	+128.572617	+02.186457	-05.705000	243.4	026.799999	+00.000000	997	
+05169.240234	+35.837868	+128.572586	+02.210012	-05.740000	242.2	026.799999	+00.000000	998	
+05174.060059	+35.837944	+128.572556	+02.235137	-05.780000	241.1	026.900000	+00.000000	999	
+05181.600098	+35.837982	+128.572632	+02.253512	-05.830000	240.2	027.100000	+00.000000	1000	
+05185.439941	+35.837955	+128.572678	+02.263686	-05.870000	239.7	027.200001	+00.000000	1001	
+05189.310059	+35.837887	+128.572678	+02.272992	-05.940000	239.3	027.299999	+00.000000	1002	
+05196.109863	+35.837891	+128.572617	+02.279562	-06.010000	239.0	027.600000	+00.000000	1003	
+05198.709961	+35.837963	+128.572601	+02.283972	-06.060000	238.9	027.700001	+00.000000	1004	
+05204.109863	+35.838005	+128.572647	+02.287419	-06.100000	239.1	027.799999	+00.000000	1005	
+05208.799805	+35.838013	+128.572723	+02.291380	-06.120000	239.6	028.000000	+00.000000	1006	
+05214.689941	+35.838005	+128.572800	+02.293902	-06.190000	240.6	028.100000	+00.000000	1007	
+05219.563477	+35.838017	+128.572830	+02.300051	-06.226667	241.6	028.033333	+00.000000	1008	
+05224.436523	+35.838028	+128.572845	+02.302052	-06.263333	242.4	027.966667	+00.000000	1009	
+05229.310059	+35.838039	+128.572876	+02.303444	-06.300000	243.2	027.900000	+00.000000	1010	
+05238.020020	+35.838039	+128.572906	+02.308555	-06.420000	243.6	028.100000	+00.000000	1011	
+05242.890137	+35.838039	+128.572922	+02.318890	-06.460000	243.7	027.799999	+00.000000	1012	
+05247.065430	+35.838058	+128.572998	+02.340830	-06.505000	244.1	027.849998	+00.000000	1013	
+05251.240234	+35.838074	+128.573059	+02.350052	-06.550000	244.7	027.900000	+00.000000	1014	
+05256.615234	+35.838116	+128.573120	+02.337152	-06.585000	244.7	028.150000	+00.000000	1015	
+05261.990234	+35.838158	+128.573196	+02.325478	-06.620000	244.2	028.400000	+00.000000	1016	
+05267.970215	+35.838161	+128.573227	+02.338763	-06.640000	243.5	028.299999	+00.000000	1017	
+05273.180176	+35.838165	+128.573196	+02.376397	-06.710000	243.2	028.299999	+00.000000	1018	
+05276.169922	+35.838207	+128.573166	+02.399230	-06.800000	243.5	028.500000	+00.000000	1019	
+05281.779785	+35.838261	+128.573151	+02.396203	-06.870000	243.3	028.600000	+00.000000	1020	
+05288.279785	+35.838299	+128.573181	+02.380565	-06.850000	242.4	028.799999	+00.000000	1021	
+05291.549805	+35.838291	+128.573257	+02.381167	-06.890000	241.4	029.100000	+00.000000	1022	
+05297.620117	+35.838276	+128.573303	+02.389785	-06.980000	240.4	029.200001	+00.000000	1023	
+05304.810059	+35.838295	+128.573303	+02.392175	-07.060000	239.1	029.350000	+00.000000	1024	
+05312.000000	+35.838310	+128.573303	+02.405239	-07.140000	237.4	029.500000	+00.000000	1025	
+05318.399902	+35.838318	+128.573303	+02.436615	-07.140000	235.7	029.400000	+00.000000	1026	
+05323.250000	+35.838303	+128.573334	+02.474316	-07.190000	234.4	029.700001	+00.000000	1027	
+05328.320313	+35.838280	+128.573395	+02.484631	-07.245000	233.6	029.850000	+00.000000	1028	
+05333.390137	+35.838253	+128.573441	+02.457363	-07.300000	232.6	030.000000	+00.000000	1029	
+05338.700195	+35.838253	+128.573441	+02.431023	-07.330000	231.1	030.100000	+00.000000	1030	
+05344.729980	+35.838261	+128.573441	+02.425440	-07.390000	229.5	030.100000	+00.000000	1031	
+05349.589844	+35.838276	+128.573456	+02.443640	-07.390000	228.5	030.100000	+00.000000	1032	
+05355.299805	+35.838268	+128.573517	+02.456210	-07.480000	227.9	030.200001	+00.000000	1033	
+05361.332520	+35.838295	+128.573517	+02.447690	-07.542500	227.5	030.225000	+00.000000	1034	
+05367.365234	+35.838322	+128.573517	+02.410857	-07.605000	226.9	030.250000	+00.000000	1035	
+05373.397461	+35.838348	+128.573517	+02.358701	-07.667500	225.8	030.275000	+00.000000	1036	
+05379.430176	+35.838371	+128.573532	+02.316426	-07.730000	224.4	030.299999	+00.000000	1037	
+05385.129883	+35.838379	+128.573532	+02.298414	-07.830000	223.2	030.500000	+00.000000	1038	
+05390.395020	+35.838402	+128.573608	+02.297180	-07.885000	222.0	030.500000	+00.000000	1039	
+05395.660156	+35.838421	+128.573669	+02.316526	-07.940000	220.8	030.500000	+00.000000	1040	
+05402.759766	+35.838440	+128.573685	+02.350796	-07.960000	219.7	030.700001	+00.000000	1041	
+05407.899902	+35.838470	+128.573654	+02.381220	-08.030000	219.0	030.799999	+00.000000	1042	
+05412.689941	+35.838493	+128.573593	+02.396200	-08.120000	218.4	030.799999	+00.000000	1043	
+05417.549805	+35.838531	+128.573624	+02.408463	-08.100000	217.3	031.299999	+00.000000	1044	
+05420.660156	+35.838573	+128.573715	+02.433500	-08.210000	216.4	031.400000	+00.000000	1045	
+05425.695313	+35.838577	+128.573715	+02.478302	-08.255000	215.7	031.549999	+00.000000	1046	
+05430.729980	+35.838581	+128.573715	+02.534115	-08.300000	215.3	031.699999	+00.000000	1047	
+05435.764648	+35.838585	+128.573700	+02.589283	-08.345000	214.9	031.849998	+00.000000	1048	
+05440.799805	+35.838585	+128.573700	+02.623711	-08.390000	214.3	032.000000	+00.000000	1049	
+05447.939941	+35.838600	+128.573746	+02.649508	-08.400000	213.5	032.200001	+00.000000	1050	
+05454.069824	+35.838600	+128.573837	+02.681397	-08.490000	213.7	032.299999	+00.000000	1051	
+05461.330078	+35.838585	+128.573868	+02.726817	-08.560000	214.1	032.400002	+00.000000	1052	
+05467.899902	+35.838600	+128.573853	+02.770748	-08.620000	214.4	032.599998	+00.000000	1053	
+05470.589844	+35.838665	+128.573822	+02.791007	-08.650000	214.6	032.599998	+00.000000	1054	
+05476.180176	+35.838749	+128.573807	+02.791783	-08.690000	214.8	032.700001	+00.000000	1055	
+05482.879883	+35.838783	+128.573853	+02.795979	-08.780000	215.4	032.900002	+00.000000	1056	
+05488.810059	+35.838764	+128.573868	+02.821218	-08.840000	216.6	033.099998	+00.000000	1057	
+05494.740234	+35.838745	+128.573883	+02.831651	-08.900000	217.9	033.299999	+00.000000	1058	
+05498.629883	+35.838757	+128.573837	+02.822596	-08.940000	219.2	033.500000	+00.000000	1059	
+05503.729980	+35.838833	+128.573792	+02.809240	-08.990000	220.5	033.700001	+00.000000	1060	
+05510.779785	+35.838894	+128.573853	+02.789772	-09.060000	221.8	033.900002	+00.000000	1061	
+05516.479980	+35.838905	+128.573944	+02.757658	-09.080000	222.3	034.099998	+00.000000	1062	
+05522.060059	+35.838898	+128.573975	+02.700723	-09.115000	222.6	034.250000	+00.000000	1063	
+05527.640137	+35.838886	+128.574020	+02.642442	-09.150000	222.8	034.400002	+00.000000	1064	
+05531.779785	+35.838882	+128.574036	+02.609025	-09.200000	223.1	034.400002	+00.000000	1065	
+05537.773438	+35.838898	+128.574066	+02.586798	-09.260000	223.2	034.366669	+00.000000	1066	
+05543.766602	+35.838909	+128.574097	+02.553459	-09.320001	223.3	034.333336	+00.000000	1067	
+05549.759766	+35.838921	+128.574127	+02.485948	-09.380001	223.1	034.300003	+00.000000	1068	
+05555.753418	+35.838936	+128.574158	+02.432926	-09.440001	223.0	034.266670	+00.000000	1069	
+05561.747070	+35.838951	+128.574188	+02.392029	-09.500000	223.5	034.233337	+00.000000	1070	
+05567.740234	+35.838963	+128.574219	+02.357313	-09.560000	224.5	034.200001	+00.000000	1071	
+05573.890137	+35.838963	+128.574203	+02.352340	-09.590000	225.4	034.500000	+00.000000	1072	
+05576.950195	+35.838940	+128.574265	+02.361066	-09.630000	226.4	034.700001	+00.000000	1073	
+05580.379883	+35.838951	+128.574371	+02.362676	-09.700000	227.4	034.900002	+00.000000	1074	
+05586.169922	+35.838985	+128.574463	+02.348753	-09.770000	228.9	035.200001	+00.000000	1075	
+05592.910156	+35.839012	+128.574478	+02.332162	-09.820000	230.6	035.400002	+00.000000	1076	
+05597.620117	+35.838993	+128.574417	+02.321464	-09.890000	232.1	035.599998	+00.000000	1077	
+05602.850098	+35.838951	+128.574417	+02.314475	-09.930000	232.8	035.900002	+00.000000	1078	
+05608.850098	+35.838947	+128.574493	+02.311866	-09.990000	232.9	036.099998	+00.000000	1079	
+05614.850098	+35.838943	+128.574585	+02.309167	-10.050000	233.1	036.299999	+00.000000	1080	
+05621.209961	+35.839005	+128.574600	+02.301812	-10.105000	233.3	036.549999	+00.000000	1081	
+05627.569824	+35.839066	+128.574615	+02.296499	-10.160000	233.4	036.799999	+00.000000	1082	
+05633.609863	+35.839066	+128.574615	+02.283500	-10.210000	233.7	037.099998	+00.000000	1083	
+05637.609863	+35.839066	+128.574631	+02.269943	-10.210000	234.3	037.200001	+00.000000	1084	
+05644.325195	+35.839096	+128.574661	+02.300143	-10.264999	234.6	037.250000	+00.000000	1085	
+05651.040039	+35.839130	+128.574692	+02.338506	-10.320000	233.7	037.299999	+00.000000	1086	
+05656.839844	+35.839123	+128.574707	+02.385301	-10.370000	232.3	037.000000	+00.000000	1087	
+05662.524902	+35.839123	+128.574707	+02.418641	-10.430000	231.0	037.150002	+00.000000	1088	
+05668.209961	+35.839123	+128.574692	+02.460524	-10.490000	230.0	037.299999	+00.000000	1089	
+05674.330078	+35.839165	+128.574677	+02.533907	-10.530000	229.1	037.400002	+00.000000	1090	
+05681.140137	+35.839199	+128.574722	+02.630699	-10.620000	228.1	037.500000	+00.000000	1091	
+05685.299805	+35.839172	+128.574783	+02.738648	-10.655000	226.9	037.650002	+00.000000	1092	
+05689.459961	+35.839146	+128.574844	+02.847471	-10.690000	225.4	037.799999	+00.000000	1093	
+05696.310059	+35.839157	+128.574875	+02.913169	-10.740000	223.3	038.000000	+00.000000	1094	
+05699.915039	+35.839211	+128.574860	+02.955191	-10.799999	221.0	038.099998	+00.000000	1095	
+05703.520020	+35.839268	+128.574860	+02.965043	-10.860000	219.1	038.200001	+00.000000	1096	
+05708.790039	+35.839272	+128.574829	+02.981007	-10.880000	218.0	038.400002	+00.000000	1097	
+05713.219727	+35.839252	+128.574890	+02.990418	-10.934999	217.1	038.599998	+00.000000	1098	
+05717.649902	+35.839233	+128.574936	+03.005945	-10.990000	216.2	038.799999	+00.000000	1099	
+05723.750000	+35.839249	+128.574951	+02.993098	-11.020000	215.4	038.900002	+00.000000	1100	
+05729.995117	+35.839287	+128.574936	+02.954965	-11.075001	214.4	038.900002	+00.000000	1101	
+05736.240234	+35.839325	+128.574921	+02.898470	-11.130000	213.2	038.900002	+00.000000	1102	
+05740.830078	+35.839325	+128.574936	+02.848728	-11.180000	211.5	039.200001	+00.000000	1103	
+05746.939941	+35.839306	+128.574951	+02.787753	-11.230000	209.9	038.900002	+00.000000	1104	
+05753.549805	+35.839317	+128.574997	+02.757134	-11.300000	209.1	039.299999	+00.000000	1105	
+05758.399902	+35.839363	+128.575073	+02.744734	-11.345000	208.2	039.449997	+00.000000	1106	
+05763.250000	+35.839409	+128.575150	+02.766100	-11.390000	206.6	039.599998	+00.000000	1107	
+05768.527344	+35.839428	+128.575165	+02.772877	-11.442500	204.7	039.699997	+00.000000	1108	
+05773.804688	+35.839447	+128.575180	+02.779643	-11.495000	202.9	039.799999	+00.000000	1109	
+05779.082031	+35.839470	+128.575195	+02.785793	-11.547501	201.6	039.900002	+00.000000	1110	
+05784.359863	+35.839489	+128.575211	+02.821663	-11.600000	200.6	040.000000	+00.000000	1111	
+05791.629883	+35.839561	+128.575226	+02.871568	-11.670000	200.0	040.200001	+00.000000	1112	
+05796.469727	+35.839581	+128.575287	+02.922122	-11.693334	199.6	040.433334	+00.000000	1113	
+05801.309570	+35.839600	+128.575348	+02.969654	-11.716667	198.9	040.666668	+00.000000	1114	
+05806.149902	+35.839622	+128.575394	+03.016606	-11.740000	198.4	040.900002	+00.000000	1115	
+05811.080078	+35.839672	+128.575409	+03.062278	-11.810000	197.9	040.900002	+00.000000	1116	
+05813.580078	+35.839703	+128.575363	+03.110031	-11.790000	197.7	040.900002	+00.000000	1117	
+05816.290039	+35.839695	+128.575333	+03.149364	-11.860000	198.0	041.000000	+00.000000	1118	
+05823.419922	+35.839680	+128.575333	+03.212849	-11.900000	198.5	041.299999	+00.000000	1119	
+05828.576660	+35.839703	+128.575348	+03.278922	-11.956666	198.9	041.233334	+00.000000	1120	
+05833.733398	+35.839725	+128.575378	+03.352207	-12.013332	198.9	041.166664	+00.000000	1121	
+05838.890137	+35.839748	+128.575394	+03.399668	-12.070000	198.6	041.099998	+00.000000	1122	
+05843.529785	+35.839756	+128.575363	+03.419914	-12.110000	198.0	040.599998	+00.000000	1123	
+05849.129883	+35.839741	+128.575363	+03.434732	-12.160000	197.3	040.799999	+00.000000	1124	
+05853.262695	+35.839783	+128.575409	+03.427996	-12.207500	196.9	041.000000	+00.000000	1125	
+05857.395020	+35.839828	+128.575455	+03.415208	-12.255000	196.5	041.200001	+00.000000	1126	
+05861.527344	+35.839874	+128.575500	+03.397900	-12.302500	196.0	041.400002	+00.000000	1127	
+05865.660156	+35.839916	+128.575531	+03.366273	-12.350000	195.2	041.599998	+00.000000	1128	
+05872.580078	+35.839935	+128.575485	+03.314572	-12.400000	194.3	041.799999	+00.000000	1129	
+05878.580078	+35.839954	+128.575516	+03.240402	-12.440000	193.2	042.200001	+00.000000	1130	
+05883.530273	+35.840015	+128.575592	+03.157247	-12.500000	191.9	042.450001	+00.000000	1131	
+05888.479980	+35.840076	+128.575668	+03.063925	-12.560000	190.8	042.700001	+00.000000	1132	
+05892.540039	+35.840096	+128.575653	+02.985183	-12.610000	190.0	042.799999	+00.000000	1133	
+05894.450195	+35.840080	+128.575623	+02.929814	-12.650000	189.8	042.900002	+00.000000	1134	
+05901.609863	+35.840084	+128.575607	+02.893584	-12.680000	189.8	043.000000	+00.000000	1135	
+05907.129883	+35.840118	+128.575653	+02.885589	-12.730000	190.0	043.099998	+00.000000	1136	
+05911.459961	+35.840179	+128.575729	+02.890596	-12.770000	190.3	043.099998	+00.000000	1137	
+05915.580078	+35.840237	+128.575760	+02.893250	-12.800000	190.6	043.200001	+00.000000	1138	
+05919.779785	+35.840279	+128.575714	+02.919924	-12.840000	191.6	043.099998	+00.000000	1139	
+05926.220215	+35.840298	+128.575699	+02.967436	-12.890000	192.5	043.299999	+00.000000	1140	
+05930.279785	+35.840290	+128.575760	+03.029742	-12.940000	193.6	043.400002	+00.000000	1141	
+05936.529785	+35.840340	+128.575836	+03.106307	-13.010000	194.9	043.599998	+00.000000	1142	
+05942.779785	+35.840389	+128.575928	+03.194525	-13.080000	196.6	043.799999	+00.000000	1143	
+05950.120117	+35.840431	+128.575912	+03.284302	-13.130000	198.0	044.000000	+00.000000	1144	
+05954.580078	+35.840424	+128.575897	+03.364662	-13.165000	199.4	044.250000	+00.000000	1145	
+05959.040039	+35.840416	+128.575882	+03.436405	-13.200000	200.8	044.500000	+00.000000	1146	
+05964.524902	+35.840446	+128.575928	+03.478744	-13.235001	202.2	044.700001	+00.000000	1147	
+05970.009766	+35.840481	+128.575974	+03.499334	-13.270000	203.5	044.900002	+00.000000	1148	
+05972.509766	+35.840519	+128.575958	+03.551624	-13.305000	204.9	044.950001	+00.000000	1149	
+05975.009766	+35.840557	+128.575928	+03.605524	-13.340000	206.0	045.000000	+00.000000	1150	
+05981.709961	+35.840584	+128.575928	+03.646299	-13.410000	207.1	045.299999	+00.000000	1151	
+05986.770020	+35.840622	+128.575974	+03.656174	-13.450000	207.8	045.299999	+00.000000	1152	
+05991.830078	+35.840660	+128.576019	+03.656062	-13.490000	208.8	045.299999	+00.000000	1153	
+05996.890137	+35.840702	+128.576050	+03.669377	-13.530000	209.5	045.299999	+00.000000	1154	
+06002.819824	+35.840710	+128.576035	+03.711436	-13.630000	210.0	044.799999	+00.000000	1155	
+06008.790039	+35.840702	+128.576050	+03.757307	-13.750000	210.0	045.200001	+00.000000	1156	
+06016.189941	+35.840736	+128.576096	+03.787717	-13.770000	209.8	045.400002	+00.000000	1157	
+06020.580078	+35.840801	+128.576187	+03.813663	-13.840000	209.6	045.000000	+00.000000	1158	
+06027.410156	+35.840870	+128.576187	+03.860359	-13.840000	209.4	045.000000	+00.000000	1159	
+06033.279785	+35.840889	+128.576172	+03.909339	-13.840000	209.0	045.200001	+00.000000	1160	
+06039.169922	+35.840855	+128.576187	+03.945136	-13.910000	208.4	045.200001	+00.000000	1161	
+06042.779785	+35.840824	+128.576279	+03.977513	-14.030000	207.9	044.799999	+00.000000	1162	
+06050.040039	+35.840878	+128.576309	+04.046741	-14.110000	207.6	045.700001	+00.000000	1163	
+06054.100098	+35.840958	+128.576309	+04.122032	-14.160000	207.1	045.900002	+00.000000	1164	
+06060.990234	+35.841019	+128.576263	+04.186534	-14.200000	206.6	046.200001	+00.000000	1165	
+06066.140137	+35.841042	+128.576294	+04.235887	-14.160000	206.3	046.400002	+00.000000	1166	
+06069.330078	+35.841072	+128.576385	+04.285905	-14.180000	206.6	046.900002	+00.000000	1167	
+06075.609863	+35.841118	+128.576508	+04.344071	-14.250000	207.1	047.299999	+00.000000	1168	
+06081.589844	+35.841145	+128.576523	+04.436603	-14.300000	207.7	047.500000	+00.000000	1169	
+06082.310059	+35.841152	+128.576508	+04.539346	-14.400000	208.2	047.599998	+00.000000	1170	
+06088.439941	+35.841145	+128.576523	+04.626209	-14.520000	208.6	047.900002	+00.000000	1171	
+06093.464844	+35.841190	+128.576599	+04.703642	-14.555000	209.1	048.099998	+00.000000	1172	
+06098.490234	+35.841236	+128.576675	+04.777154	-14.590000	209.8	048.299999	+00.000000	1173	
+06105.450195	+35.841293	+128.576691	+04.842422	-14.590000	210.7	048.500000	+00.000000	1174	
+06109.830078	+35.841312	+128.576645	+04.910119	-14.710000	211.6	048.500000	+00.000000	1175	
+06117.810059	+35.841312	+128.576660	+05.009183	-14.740000	211.9	048.799999	+00.000000	1176	
+06123.569824	+35.841362	+128.576721	+05.104919	-14.790000	212.0	048.900002	+00.000000	1177	
+06128.129883	+35.841465	+128.576797	+05.180339	-14.810000	212.1	049.099998	+00.000000	1178	
+06133.919922	+35.841557	+128.576828	+05.226453	-14.880000	212.6	049.299999	+00.000000	1179	
+06138.950195	+35.841618	+128.576813	+05.258938	-14.930000	212.8	049.099998	+00.000000	1180	
+06145.450195	+35.841625	+128.576828	+05.272370	-14.910000	213.0	049.799999	+00.000000	1181	
+06151.660156	+35.841667	+128.576889	+05.280151	-14.977500	213.2	050.049999	+00.000000	1182	
+06157.870117	+35.841705	+128.576950	+05.327737	-15.045000	213.4	050.299999	+00.000000	1183	
+06164.080078	+35.841743	+128.576996	+05.388111	-15.112500	213.7	050.549999	+00.000000	1184	
+06170.290039	+35.841785	+128.577057	+05.433667	-15.180000	213.6	050.799999	+00.000000	1185	
+06173.680176	+35.841835	+128.577026	+05.470602	-15.200000	213.6	051.000000	+00.000000	1186	
+06178.700195	+35.841862	+128.577042	+05.482190	-15.250000	214.2	051.200001	+00.000000	1187	
+06185.359863	+35.841911	+128.577103	+05.531355	-15.300000	215.2	051.400002	+00.000000	1188	
+06190.859863	+35.841965	+128.577225	+05.598048	-15.400000	216.0	051.500000	+00.000000	1189	
+06196.626465	+35.841976	+128.577240	+05.680832	-15.416666	216.3	051.599998	+00.000000	1190	
+06202.393555	+35.841988	+128.577255	+05.752596	-15.433332	216.8	051.699997	+00.000000	1191	
+06208.160156	+35.841995	+128.577271	+05.836454	-15.450000	217.2	051.799999	+00.000000	1192	
+06214.129883	+35.842064	+128.577316	+05.945082	-15.540000	218.0	051.700001	+00.000000	1193	
+06220.660156	+35.842121	+128.577377	+06.032987	-15.670000	218.6	051.799999	+00.000000	1194	
+06225.655273	+35.842125	+128.577423	+06.118316	-15.695000	219.3	051.849998	+00.000000	1195	
+06230.649902	+35.842133	+128.577484	+06.218857	-15.720000	220.0	051.900002	+00.000000	1196	
+06236.774902	+35.842186	+128.577499	+06.323618	-15.780001	220.6	052.000000	+00.000000	1197	
+06242.899902	+35.842243	+128.577515	+06.429394	-15.840000	221.0	052.099998	+00.000000	1198	
