Altitude (m)	Latitude	Longitude	WindF (m/s)	T (¡ÆC)	Dir (¡Æ)	RH	Distance (km)	Time (s)	
+00233.050003	+35.844627	+128.625778	+00.492165	+04.130000	277.5	038.500000	+00.000000	27	
+00238.339996	+35.844612	+128.625763	+00.493218	+04.090000	279.5	038.700001	+00.000000	28	
+00242.970001	+35.844601	+128.625778	+00.510080	+04.040000	282.6	038.799999	+00.000000	29	
+00247.520004	+35.844624	+128.625793	+00.530243	+04.000000	284.4	038.900002	+00.000000	30	
+00252.770004	+35.844635	+128.625778	+00.546379	+03.930000	286.7	039.000000	+00.000000	31	
+00257.329987	+35.844627	+128.625793	+00.567597	+03.910000	288.7	039.099998	+00.000000	32	
+00263.230011	+35.844643	+128.625809	+00.587094	+03.880000	289.6	039.299999	+00.000000	33	
+00268.329987	+35.844669	+128.625824	+00.594851	+03.840000	291.0	039.599998	+00.000000	34	
+00273.660004	+35.844662	+128.625809	+00.597502	+03.790000	292.0	039.599998	+00.000000	35	
+00278.630005	+35.844643	+128.625824	+00.600020	+03.790000	293.9	039.700001	+00.000000	36	
+00283.850006	+35.844646	+128.625839	+00.609119	+03.790000	296.3	039.599998	+00.000000	37	
+00289.459991	+35.844658	+128.625824	+00.626730	+03.770000	298.0	039.599998	+00.000000	38	
+00294.959991	+35.844643	+128.625824	+00.636792	+03.790000	298.8	039.500000	+00.000000	39	
+00299.279999	+35.844624	+128.625870	+00.626399	+03.840000	299.8	039.400002	+00.000000	40	
+00304.079987	+35.844643	+128.625916	+00.624185	+03.840000	301.6	039.299999	+00.000000	41	
+00310.000000	+35.844658	+128.625916	+00.627601	+03.930000	302.0	038.500000	+00.000000	42	
+00313.920013	+35.844643	+128.625885	+00.624322	+03.950000	302.6	038.000000	+00.000000	43	
+00319.309998	+35.844608	+128.625900	+00.626548	+03.950000	304.4	037.900002	+00.000000	44	
+00324.260010	+35.844601	+128.625931	+00.643001	+03.930000	305.3	037.599998	+00.000000	45	
+00329.480011	+35.844608	+128.625931	+00.659251	+03.880000	305.8	037.400002	+00.000000	46	
+00334.799988	+35.844593	+128.625931	+00.665874	+03.860000	306.2	037.099998	+00.000000	47	
+00340.089996	+35.844566	+128.625961	+00.672231	+03.840000	307.3	036.700001	+00.000000	48	
+00345.720001	+35.844574	+128.625977	+00.684128	+03.790000	309.2	036.599998	+00.000000	49	
+00350.309998	+35.844589	+128.625977	+00.702898	+03.750000	310.9	036.599998	+00.000000	50	
+00356.489990	+35.844574	+128.625946	+00.723581	+03.730000	312.3	036.599998	+00.000000	51	
+00361.570007	+35.844551	+128.625961	+00.744023	+03.680000	313.7	036.599998	+00.000000	52	
+00366.809998	+35.844551	+128.625977	+00.763495	+03.640000	314.8	036.700001	+00.000000	53	
+00372.700012	+35.844555	+128.625977	+00.765965	+03.610000	315.7	036.700001	+00.000000	54	
+00378.220001	+35.844543	+128.625977	+00.754884	+03.550000	317.6	036.700001	+00.000000	55	
+00383.630005	+35.844532	+128.625992	+00.760092	+03.570000	319.9	035.900002	+00.000000	56	
+00388.429993	+35.844551	+128.626007	+00.769357	+03.570000	321.9	035.000000	+00.000000	57	
+00394.040009	+35.844551	+128.625977	+00.773114	+03.550000	323.0	034.400002	+00.000000	58	
+00399.850006	+35.844517	+128.625961	+00.768372	+03.520000	323.5	034.299999	+00.000000	59	
+00405.059998	+35.844486	+128.625992	+00.754897	+03.500000	324.2	033.799999	+00.000000	60	
+00410.010010	+35.844498	+128.626007	+00.734561	+03.550000	325.0	032.200001	+00.000000	61	
+00414.589996	+35.844509	+128.625977	+00.699616	+03.570000	325.7	030.700001	+00.000000	62	
+00420.209991	+35.844490	+128.625977	+00.654611	+03.570000	327.1	030.100000	+00.000000	63	
+00425.429993	+35.844482	+128.626007	+00.620041	+03.550000	329.8	030.000000	+00.000000	64	
+00431.109985	+35.844490	+128.626007	+00.607676	+03.520000	331.4	030.000000	+00.000000	65	
+00436.089996	+35.844475	+128.626007	+00.590032	+03.500000	330.7	030.900000	+00.000000	66	
+00442.160004	+35.844456	+128.626007	+00.544028	+03.430000	330.7	032.200001	+00.000000	67	
+00446.660004	+35.844463	+128.626022	+00.501943	+03.410000	331.9	033.400002	+00.000000	68	
+00452.109985	+35.844486	+128.626022	+00.472543	+03.370000	332.9	033.200001	+00.000000	69	
+00458.260010	+35.844475	+128.625992	+00.438431	+03.340000	332.8	032.599998	+00.000000	70	
+00462.809998	+35.844448	+128.625992	+00.397502	+03.340000	332.7	032.299999	+00.000000	71	
+00467.779999	+35.844440	+128.626007	+00.365753	+03.300000	334.3	031.900000	+00.000000	72	
+00472.980011	+35.844440	+128.626022	+00.357470	+03.270000	334.4	031.299999	+00.000000	73	
+00478.429993	+35.844421	+128.626007	+00.337881	+03.210000	332.3	030.700001	+00.000000	74	
+00483.980011	+35.844406	+128.626038	+00.306021	+03.180000	329.3	030.500000	+00.000000	75	
+00489.350006	+35.844421	+128.626068	+00.277593	+03.180000	329.3	030.600000	+00.000000	76	
+00495.660004	+35.844452	+128.626038	+00.262854	+03.160000	330.4	031.100000	+00.000000	77	
+00500.589996	+35.844456	+128.626007	+00.245550	+03.090000	329.1	031.299999	+00.000000	78	
+00506.269989	+35.844418	+128.626007	+00.222876	+03.030000	328.6	031.400000	+00.000000	79	
+00510.000000	+35.844398	+128.626068	+00.199100	+02.980000	328.5	031.500000	+00.000000	80	
+00515.619995	+35.844414	+128.626083	+00.173371	+02.960000	327.2	031.299999	+00.000000	81	
+00520.119995	+35.844414	+128.626068	+00.144954	+02.940000	325.4	030.900000	+00.000000	82	
+00525.960022	+35.844406	+128.626053	+00.122386	+02.940000	324.9	030.100000	+00.000000	83	
+00531.549988	+35.844421	+128.626053	+00.102366	+02.940000	324.7	028.500000	+00.000000	84	
+00537.320007	+35.844452	+128.626038	+00.091280	+03.000000	321.5	024.200001	+00.000000	85	
+00542.940002	+35.844448	+128.626007	+00.070083	+03.090000	318.5	017.500000	+00.000000	86	
+00547.400024	+35.844418	+128.626007	+00.042188	+03.140000	313.5	014.000000	+00.000000	87	
+00553.700012	+35.844414	+128.626053	+00.019641	+03.160000	287.7	012.700000	+00.000000	88	
+00558.479980	+35.844440	+128.626053	+00.016330	+03.180000	217.0	012.700000	+00.000000	89	
+00564.030029	+35.844456	+128.626022	+00.031353	+03.160000	185.9	014.800000	+00.000000	90	
+00569.380005	+35.844440	+128.626007	+00.039899	+03.090000	162.5	015.900000	+00.000000	91	
+00575.659973	+35.844433	+128.626038	+00.045090	+03.050000	136.9	017.200001	+00.000000	92	
+00581.099976	+35.844463	+128.626068	+00.035334	+03.000000	122.7	017.700001	+00.000000	93	
+00586.280029	+35.844486	+128.626053	+00.047960	+02.960000	134.7	018.200001	+00.000000	94	
+00589.840027	+35.844467	+128.626007	+00.075374	+02.910000	135.9	018.500000	+00.000000	95	
+00596.200012	+35.844429	+128.626007	+00.098405	+02.890000	126.1	019.200001	+00.000000	96	
+00600.309998	+35.844421	+128.626022	+00.104075	+02.850000	118.3	019.600000	+00.000000	97	
+00605.270020	+35.844452	+128.626038	+00.103275	+02.800000	117.9	020.600000	+00.000000	98	
+00610.150024	+35.844456	+128.626022	+00.110123	+02.780000	114.9	020.200001	+00.000000	99	
+00614.900024	+35.844440	+128.626038	+00.114477	+02.780000	101.9	018.400000	+00.000000	100	
+00620.280029	+35.844448	+128.626053	+00.112304	+02.800000	088.7	015.700000	+00.000000	101	
+00625.159973	+35.844456	+128.626038	+00.109497	+02.820000	082.9	014.900000	+00.000000	102	
+00631.210022	+35.844456	+128.626022	+00.120456	+02.870000	078.3	014.000000	+00.000000	103	
+00636.640015	+35.844452	+128.626038	+00.154594	+02.960000	072.5	012.100000	+00.000000	104	
+00641.320007	+35.844482	+128.626068	+00.187712	+02.980000	057.3	010.900000	+00.000000	105	
+00647.349976	+35.844498	+128.626038	+00.218415	+02.980000	044.2	010.100000	+00.000000	106	
+00652.849976	+35.844482	+128.626007	+00.247129	+03.000000	036.4	008.900000	+00.000000	107	
+00658.359985	+35.844452	+128.626022	+00.291442	+03.000000	033.2	008.500000	+00.000000	108	
+00663.719971	+35.844463	+128.626038	+00.347318	+02.960000	028.4	008.400000	+00.000000	109	
+00669.200012	+35.844482	+128.626038	+00.403383	+02.960000	024.0	009.800000	+00.000000	110	
+00674.489990	+35.844467	+128.626007	+00.439766	+02.960000	022.6	011.400000	+00.000000	111	
+00679.539978	+35.844452	+128.626038	+00.483799	+02.940000	022.4	012.000000	+00.000000	112	
+00685.039978	+35.844456	+128.626068	+00.538274	+02.910000	021.0	012.200000	+00.000000	113	
+00690.419983	+35.844475	+128.626038	+00.585557	+02.870000	018.6	013.000000	+00.000000	114	
+00695.690002	+35.844456	+128.626022	+00.627448	+02.820000	017.5	014.000000	+00.000000	115	
+00701.250000	+35.844440	+128.626038	+00.667392	+02.780000	017.1	014.700000	+00.000000	116	
+00706.960022	+35.844452	+128.626038	+00.711366	+02.730000	017.2	013.700000	+00.000000	117	
+00712.440002	+35.844456	+128.626007	+00.758750	+02.730000	016.9	012.900000	+00.000000	118	
+00718.039978	+35.844440	+128.626007	+00.801632	+02.670000	016.2	012.800000	+00.000000	119	
+00723.890015	+35.844418	+128.626038	+00.849879	+02.620000	016.3	011.700000	+00.000000	120	
+00729.150024	+35.844429	+128.626053	+00.897990	+02.600000	016.0	010.400000	+00.000000	121	
+00733.169983	+35.844440	+128.626022	+00.948974	+02.600000	015.3	010.000000	+00.000000	122	
+00738.630005	+35.844418	+128.626007	+00.992273	+02.580000	014.9	009.700000	+00.000000	123	
+00744.000000	+35.844387	+128.626007	+01.040623	+02.530000	014.7	009.600000	+00.000000	124	
+00749.039978	+35.844383	+128.626007	+01.091519	+02.490000	014.0	009.400000	+00.000000	125	
+00753.869995	+35.844379	+128.625992	+01.125781	+02.470000	012.7	009.000000	+00.000000	126	
+00759.109985	+35.844349	+128.625946	+01.155198	+02.470000	012.2	008.500000	+00.000000	127	
+00764.950012	+35.844303	+128.625961	+01.191049	+02.400000	011.6	008.300000	+00.000000	128	
+00770.349976	+35.844288	+128.626007	+01.219812	+02.350000	010.7	008.200000	+00.000000	129	
+00774.909973	+35.844307	+128.626007	+01.230473	+02.310000	009.9	008.100000	+00.000000	130	
+00780.010010	+35.844303	+128.625992	+01.233716	+02.260000	009.2	008.100000	+00.000000	131	
+00785.460022	+35.844269	+128.625977	+01.234303	+02.220000	008.6	008.100000	+00.000000	132	
+00791.359985	+35.844257	+128.625992	+01.238673	+02.170000	007.4	008.200000	+00.000000	133	
+00796.909973	+35.844261	+128.625977	+01.241138	+02.130000	005.9	008.900000	+00.000000	134	
+00802.869995	+35.844246	+128.625961	+01.217066	+02.060000	004.8	009.700000	+00.000000	135	
+00807.799988	+35.844223	+128.625977	+01.203197	+02.020000	004.1	010.200000	+00.000000	136	
+00813.219971	+35.844223	+128.626007	+01.185633	+01.990000	002.4	010.200000	+00.000000	137	
+00818.200012	+35.844223	+128.625977	+01.147744	+01.930000	359.7	009.000000	+00.000000	138	
+00823.280029	+35.844193	+128.625931	+01.104541	+01.900000	357.1	008.900000	+00.000000	139	
+00829.039978	+35.844166	+128.625931	+01.062261	+01.840000	354.5	009.900000	+00.000000	140	
+00833.289978	+35.844166	+128.625961	+01.030276	+01.810000	351.4	009.100000	+00.000000	141	
+00838.789978	+35.844170	+128.625961	+00.983952	+01.790000	347.6	008.900000	+00.000000	142	
+00844.229980	+35.844135	+128.625946	+00.929900	+01.740000	344.1	009.200000	+00.000000	143	
+00849.869995	+35.844101	+128.625961	+00.881263	+01.720000	341.3	010.300000	+00.000000	144	
+00855.390015	+35.844101	+128.625961	+00.840918	+01.700000	337.3	012.400000	+00.000000	145	
+00861.099976	+35.844101	+128.625931	+00.813152	+01.650000	331.9	014.600000	+00.000000	146	
+00866.780029	+35.844074	+128.625946	+00.772825	+01.590000	325.4	016.299999	+00.000000	147	
+00872.559998	+35.844059	+128.625977	+00.740983	+01.570000	320.0	018.200001	+00.000000	148	
+00877.809998	+35.844067	+128.625992	+00.720642	+01.520000	314.8	019.900000	+00.000000	149	
+00884.090027	+35.844059	+128.625977	+00.707001	+01.590000	308.6	022.700001	+00.000000	150	
+00889.460022	+35.844040	+128.625977	+00.695013	+01.700000	302.7	023.299999	+00.000000	151	
+00896.010010	+35.844051	+128.626007	+00.702404	+01.770000	296.3	022.700001	+00.000000	152	
+00901.989990	+35.844078	+128.626007	+00.723269	+01.840000	291.4	023.900000	+00.000000	153	
+00907.859985	+35.844093	+128.625992	+00.758594	+01.880000	286.4	022.799999	+00.000000	154	
+00911.880005	+35.844067	+128.626007	+00.799137	+01.930000	281.0	021.100000	+00.000000	155	
+00917.640015	+35.844051	+128.626038	+00.829672	+01.930000	275.8	019.500000	+00.000000	156	
+00923.570007	+35.844067	+128.626068	+00.859413	+01.950000	270.7	018.600000	+00.000000	157	
+00928.780029	+35.844078	+128.626053	+00.904767	+01.970000	266.7	017.299999	+00.000000	158	
+00933.570007	+35.844078	+128.626053	+00.961869	+02.130000	263.0	013.800000	+00.000000	159	
+00938.369995	+35.844086	+128.626114	+01.008806	+02.420000	260.2	010.700000	+00.000000	160	
+00943.849976	+35.844120	+128.626144	+01.052377	+02.510000	257.9	009.500000	+00.000000	161	
+00950.359985	+35.844143	+128.626144	+01.102675	+02.510000	255.6	009.000000	+00.000000	162	
+00955.440002	+35.844128	+128.626129	+01.141633	+02.510000	252.9	008.900000	+00.000000	163	
+00961.140015	+35.844112	+128.626144	+01.185395	+02.510000	250.0	009.000000	+00.000000	164	
+00965.760010	+35.844128	+128.626175	+01.231571	+02.600000	247.6	009.100000	+00.000000	165	
+00972.169983	+35.844143	+128.626160	+01.280427	+02.600000	245.8	008.600000	+00.000000	166	
+00977.809998	+35.844135	+128.626160	+01.331880	+02.620000	244.8	007.100000	+00.000000	167	
+00983.549988	+35.844128	+128.626205	+01.374070	+02.640000	244.5	005.900000	+00.000000	168	
+00988.309998	+35.844154	+128.626251	+01.413815	+02.670000	243.9	005.200000	+00.000000	169	
+00994.500000	+35.844185	+128.626251	+01.451960	+02.640000	242.9	004.900000	+00.000000	170	
+00999.700012	+35.844177	+128.626251	+01.502293	+02.640000	241.7	004.600000	+00.000000	171	
+01005.479980	+35.844166	+128.626266	+01.559952	+02.670000	240.7	004.400000	+00.000000	172	
+01011.080017	+35.844193	+128.626297	+01.609081	+02.730000	240.1	004.100000	+00.000000	173	
+01017.130005	+35.844212	+128.626297	+01.650874	+02.780000	239.9	003.600000	+00.000000	174	
+01022.909973	+35.844200	+128.626312	+01.695855	+02.800000	239.9	003.300000	+00.000000	175	
+01028.020020	+35.844189	+128.626343	+01.748390	+02.820000	239.6	002.900000	+00.000000	176	
+01034.900024	+35.844212	+128.626358	+01.806776	+02.820000	239.0	002.700000	+00.000000	177	
+01040.020020	+35.844238	+128.626343	+01.874775	+02.800000	238.2	002.500000	+00.000000	178	
+01046.729980	+35.844238	+128.626358	+01.952903	+02.820000	237.4	002.300000	+00.000000	179	
+01051.520020	+35.844234	+128.626389	+02.033412	+02.870000	236.7	002.100000	+00.000000	180	
+01057.959961	+35.844234	+128.626404	+02.109431	+02.870000	236.3	001.900000	+00.000000	181	
+01063.209961	+35.844227	+128.626389	+02.185121	+02.840000	236.0	001.800000	+00.000000	182	
+01069.810059	+35.844212	+128.626389	+02.264242	+02.820000	235.6	001.700000	+00.000000	183	
+01076.030029	+35.844227	+128.626434	+02.356581	+02.800000	235.1	001.600000	+00.000000	184	
+01081.109985	+35.844280	+128.626465	+02.460347	+02.820000	234.5	001.900000	+00.000000	185	
+01087.469971	+35.844296	+128.626450	+02.560355	+02.820000	233.9	002.600000	+00.000000	186	
+01092.589966	+35.844280	+128.626465	+02.652725	+02.800000	233.4	003.900000	+00.000000	187	
+01099.290039	+35.844280	+128.626526	+02.744357	+02.750000	233.0	005.200000	+00.000000	188	
+01105.000000	+35.844296	+128.626526	+02.842442	+02.710000	232.4	007.200000	+00.000000	189	
+01110.869995	+35.844315	+128.626541	+02.929480	+02.660000	232.0	010.000000	+00.000000	190	
+01116.880005	+35.844315	+128.626572	+03.023731	+02.620000	231.6	011.900000	+00.000000	191	
+01121.420044	+35.844330	+128.626633	+03.124121	+02.570000	231.0	014.700000	+00.000000	192	
+01126.280029	+35.844372	+128.626648	+03.221412	+02.510000	230.3	016.500000	+00.000000	193	
+01132.349976	+35.844387	+128.626663	+03.317913	+02.440000	229.9	018.700001	+00.000000	194	
+01137.739990	+35.844387	+128.626694	+03.421772	+02.300000	229.3	032.700001	+00.000000	195	
+01142.459961	+35.844414	+128.626755	+03.521934	+02.150000	228.7	045.599998	+00.000000	196	
+01148.560059	+35.844452	+128.626785	+03.614761	+02.060000	228.1	049.700001	+00.000000	197	
+01153.540039	+35.844482	+128.626785	+03.698810	+02.010000	227.7	050.599998	+00.000000	198	
+01159.650024	+35.844490	+128.626831	+03.778027	+01.940000	227.4	051.299999	+00.000000	199	
+01165.839966	+35.844540	+128.626892	+03.848609	+01.900000	227.1	051.500000	+00.000000	200	
+01171.930054	+35.844582	+128.626923	+03.917491	+01.810000	226.8	056.200001	+00.000000	201	
+01177.359985	+35.844589	+128.626953	+03.975559	+01.740000	226.5	059.900002	+00.000000	202	
+01182.949951	+35.844582	+128.626999	+04.030753	+01.670000	226.4	062.299999	+00.000000	203	
+01188.650024	+35.844624	+128.627060	+04.089668	+01.600000	226.2	065.500000	+00.000000	204	
+01193.219971	+35.844685	+128.627106	+04.145444	+01.560000	226.0	067.800003	+00.000000	205	
+01199.349976	+35.844719	+128.627106	+04.187012	+01.510000	226.0	069.500000	+00.000000	206	
+01204.869995	+35.844727	+128.627136	+04.226350	+01.490000	226.0	072.199997	+00.000000	207	
+01210.089966	+35.844749	+128.627197	+04.276903	+01.450000	225.9	074.400002	+00.000000	208	
+01215.510010	+35.844795	+128.627243	+04.324087	+01.400000	225.7	075.400002	+00.000000	209	
+01220.420044	+35.844822	+128.627243	+04.369283	+01.400000	225.6	075.400002	+00.000000	210	
+01226.310059	+35.844849	+128.627289	+04.416675	+01.380000	225.7	075.650002	+00.000000	211	
+01232.199951	+35.844872	+128.627350	+04.465142	+01.360000	225.7	075.900002	+00.000000	212	
+01238.400024	+35.844940	+128.627380	+04.502243	+01.380000	225.6	077.400002	+00.000000	213	
+01244.250000	+35.844978	+128.627396	+04.526819	+01.380000	225.7	078.099998	+00.000000	214	
+01249.410034	+35.844990	+128.627441	+04.544155	+01.330000	225.7	078.400002	+00.000000	215	
+01254.670044	+35.845005	+128.627502	+04.556235	+01.290000	225.7	078.599998	+00.000000	216	
+01259.719971	+35.845058	+128.627548	+04.566840	+01.240000	225.7	078.900002	+00.000000	217	
+01264.910034	+35.845100	+128.627548	+04.565163	+01.200000	226.0	079.099998	+00.000000	218	
+01271.579956	+35.845108	+128.627563	+04.562961	+01.150000	226.4	079.300003	+00.000000	219	
+01277.010010	+35.845139	+128.627594	+04.570975	+01.113333	226.7	079.333336	+00.000000	220	
+01282.439941	+35.845169	+128.627625	+04.571653	+01.076667	226.9	079.366669	+00.000000	221	
+01287.869995	+35.845200	+128.627670	+04.561428	+01.040000	227.0	079.400002	+00.000000	222	
+01293.900024	+35.845192	+128.627716	+04.556712	+01.060000	227.3	079.000000	+00.000000	223	
+01299.869995	+35.845215	+128.627777	+04.550624	+01.040000	227.5	078.900002	+00.000000	224	
+01305.420044	+35.845268	+128.627823	+04.537804	+01.020000	227.7	078.900002	+00.000000	225	
+01311.839966	+35.845299	+128.627823	+04.520831	+01.040000	228.1	078.800003	+00.000000	226	
+01318.569946	+35.845318	+128.627869	+04.505802	+01.040000	228.6	078.800003	+00.000000	227	
+01323.790039	+35.845352	+128.627960	+04.486410	+01.040000	228.9	079.099998	+00.000000	228	
+01329.270020	+35.845409	+128.627975	+04.465418	+01.040000	229.0	079.400002	+00.000000	229	
+01335.189941	+35.845436	+128.627975	+04.434993	+01.060000	229.2	079.800003	+00.000000	230	
+01340.890015	+35.845432	+128.628021	+04.412081	+01.040000	229.5	079.800003	+00.000000	231	
+01346.640015	+35.845444	+128.628098	+04.392021	+01.040000	229.7	078.699997	+00.000000	232	
+01350.959961	+35.845490	+128.628159	+04.365332	+01.060000	229.9	077.400002	+00.000000	233	
+01356.619995	+35.845528	+128.628174	+04.336120	+01.040000	230.2	077.400002	+00.000000	234	
+01361.239990	+35.845539	+128.628204	+04.322058	+01.040000	230.4	078.400002	+00.000000	235	
+01366.989990	+35.845558	+128.628235	+04.317556	+00.990000	230.4	078.900002	+00.000000	236	
+01372.599976	+35.845604	+128.628265	+04.303913	+00.950000	230.1	079.300003	+00.000000	237	
+01378.800049	+35.845623	+128.628296	+04.281290	+00.880000	229.8	079.800003	+00.000000	238	
+01384.430054	+35.845623	+128.628357	+04.263060	+00.840000	229.7	080.099998	+00.000000	239	
+01390.550049	+35.845642	+128.628433	+04.243397	+00.770000	229.5	080.400002	+00.000000	240	
+01395.989990	+35.845692	+128.628479	+04.209794	+00.750000	229.2	080.599998	+00.000000	241	
+01401.810059	+35.845715	+128.628494	+04.164709	+00.680000	228.9	080.800003	+00.000000	242	
+01407.439941	+35.845718	+128.628540	+04.131235	+00.630000	228.7	081.000000	+00.000000	243	
+01413.140015	+35.845753	+128.628601	+04.101770	+00.590000	228.1	081.099998	+00.000000	244	
+01418.949951	+35.845798	+128.628632	+04.043500	+00.570000	227.4	080.599998	+00.000000	245	
+01424.770020	+35.845818	+128.628647	+03.974714	+00.570000	226.7	079.699997	+00.000000	246	
+01430.140015	+35.845810	+128.628677	+03.911850	+00.540000	226.2	078.900002	+00.000000	247	
+01435.729980	+35.845825	+128.628738	+03.860702	+00.520000	225.7	077.599998	+00.000000	248	
+01441.069946	+35.845879	+128.628754	+03.805499	+00.500000	224.9	077.400002	+00.000000	249	
+01447.150024	+35.845909	+128.628754	+03.743078	+00.450000	224.2	076.500000	+00.000000	250	
+01452.560059	+35.845913	+128.628799	+03.687050	+00.450000	223.5	075.599998	+00.000000	251	
+01458.880005	+35.845943	+128.628860	+03.637635	+00.430000	222.6	074.400002	+00.000000	252	
+01464.530029	+35.845993	+128.628891	+03.580760	+00.390000	221.4	073.900002	+00.000000	253	
+01470.260010	+35.846012	+128.628876	+03.510444	+00.340000	220.1	072.300003	+00.000000	254	
+01474.589966	+35.846004	+128.628906	+03.437835	+00.320000	218.9	071.599998	+00.000000	255	
+01480.260010	+35.846020	+128.628952	+03.382295	+00.300000	217.6	071.300003	+00.000000	256	
+01485.750000	+35.846069	+128.628983	+03.320383	+00.270000	216.1	070.300003	+00.000000	257	
+01492.219971	+35.846107	+128.628967	+03.253547	+00.210000	214.7	069.900002	+00.000000	258	
+01497.010010	+35.846115	+128.628983	+03.194330	+00.160000	213.4	069.300003	+00.000000	259	
+01502.770020	+35.846130	+128.628998	+03.142245	+00.140000	211.7	068.400002	+00.000000	260	
+01507.859985	+35.846165	+128.629013	+03.088274	+00.120000	209.8	067.599998	+00.000000	261	
+01513.939941	+35.846188	+128.629013	+03.031300	+00.070000	207.8	067.300003	+00.000000	262	
+01519.920044	+35.846191	+128.629044	+02.983663	+00.010000	205.9	067.099998	+00.000000	263	
+01524.989990	+35.846214	+128.629105	+02.941316	-00.020000	204.1	067.099998	+00.000000	264	
+01530.760010	+35.846279	+128.629120	+02.899297	-00.080000	202.3	066.199997	+00.000000	265	
+01536.359985	+35.846325	+128.629089	+02.855840	-00.130000	200.4	066.000000	+00.000000	266	
+01541.569946	+35.846325	+128.629059	+02.816370	-00.150000	198.6	064.900002	+00.000000	267	
+01546.369995	+35.846313	+128.629105	+02.792319	-00.170000	196.9	063.599998	+00.000000	268	
+01551.280029	+35.846344	+128.629166	+02.780987	-00.200000	195.0	063.400002	+00.000000	269	
+01556.930054	+35.846409	+128.629166	+02.768243	-00.200000	193.0	063.500000	+00.000000	270	
+01562.619995	+35.846443	+128.629135	+02.747871	-00.200000	191.1	063.700001	+00.000000	271	
+01567.609985	+35.846443	+128.629135	+02.726543	-00.220000	189.5	063.700001	+00.000000	272	
+01572.290039	+35.846458	+128.629166	+02.713334	-00.220000	188.0	063.700001	+00.000000	273	
+01578.089966	+35.846485	+128.629166	+02.704274	-00.240000	186.5	063.599998	+00.000000	274	
+01583.650024	+35.846497	+128.629150	+02.703431	-00.220000	185.0	063.700001	+00.000000	275	
+01589.689941	+35.846508	+128.629166	+02.705229	-00.260000	183.5	063.700001	+00.000000	276	
+01594.369995	+35.846554	+128.629166	+02.707422	-00.290000	182.2	063.700001	+00.000000	277	
+01600.099976	+35.846596	+128.629150	+02.712081	-00.330000	180.8	063.700001	+00.000000	278	
+01604.869995	+35.846603	+128.629135	+02.709309	-00.380000	179.2	063.799999	+00.000000	279	
+01609.900024	+35.846603	+128.629150	+02.691279	-00.420000	177.5	063.500000	+00.000000	280	
+01615.819946	+35.846645	+128.629181	+02.671908	-00.420000	176.2	063.200001	+00.000000	281	
+01620.630005	+35.846699	+128.629166	+02.674280	-00.470000	175.1	063.200001	+00.000000	282	
+01626.630005	+35.846706	+128.629135	+02.692323	-00.490000	173.7	063.400002	+00.000000	283	
