Altitude (m)	Latitude	Longitude	WindF (m/s)	T (¡ÆC)	Dir (¡Æ)	RH	Distance (km)	Time (s)	
+00220.220001	+35.844700	+128.626266	+02.247133	+23.290001	282.8	070.900002	+00.000000	25	
+00226.210007	+35.844692	+128.626282	+02.227359	+23.200001	281.6	071.199997	+00.000000	26	
+00231.779999	+35.844692	+128.626312	+02.224921	+23.139999	280.6	071.400002	+00.000000	27	
+00237.660004	+35.844700	+128.626343	+02.233259	+23.049999	279.6	071.599998	+00.000000	28	
+00244.399994	+35.844700	+128.626373	+02.256613	+23.000000	278.6	071.800003	+00.000000	29	
+00249.750000	+35.844704	+128.626389	+02.282232	+22.969999	277.4	072.000000	+00.000000	30	
+00255.619995	+35.844715	+128.626419	+02.300394	+22.910000	276.1	072.400002	+00.000000	31	
+00261.760010	+35.844734	+128.626450	+02.303086	+22.850000	274.4	072.400002	+00.000000	32	
+00267.109985	+35.844749	+128.626495	+02.305621	+22.820000	272.9	072.599998	+00.000000	33	
+00272.660004	+35.844769	+128.626526	+02.316267	+22.760000	271.7	072.900002	+00.000000	34	
+00279.700012	+35.844772	+128.626572	+02.327272	+22.730000	270.9	073.099998	+00.000000	35	
+00284.549988	+35.844772	+128.626617	+02.331950	+22.670000	270.0	073.300003	+00.000000	36	
+00290.190002	+35.844772	+128.626648	+02.337423	+22.650000	268.9	073.400002	+00.000000	37	
+00296.829987	+35.844780	+128.626663	+02.325224	+22.559999	267.3	073.500000	+00.000000	38	
+00301.839996	+35.844788	+128.626694	+02.301790	+22.559999	265.6	073.699997	+00.000000	39	
+00306.390015	+35.844795	+128.626709	+02.268780	+22.500000	264.2	074.000000	+00.000000	40	
+00311.299988	+35.844803	+128.626740	+02.239858	+22.469999	263.0	074.199997	+00.000000	41	
+00316.299988	+35.844807	+128.626770	+02.217288	+22.410000	261.9	074.199997	+00.000000	42	
+00322.350006	+35.844807	+128.626801	+02.205421	+22.379999	260.9	074.500000	+00.000000	43	
+00327.500000	+35.844803	+128.626831	+02.184073	+22.330000	259.7	074.500000	+00.000000	44	
+00331.529999	+35.844795	+128.626862	+02.156099	+22.330000	258.6	074.699997	+00.000000	45	
+00335.359985	+35.844803	+128.626862	+02.128495	+22.299999	257.4	075.000000	+00.000000	46	
+00339.679993	+35.844810	+128.626877	+02.105486	+22.240000	256.3	075.000000	+00.000000	47	
+00344.119995	+35.844822	+128.626892	+02.078056	+22.209999	255.5	075.099998	+00.000000	48	
+00349.510010	+35.844837	+128.626907	+02.048264	+22.070000	254.9	075.400002	+00.000000	49	
+00355.769989	+35.844822	+128.626953	+02.014019	+21.950001	254.6	075.500000	+00.000000	50	
+00358.649994	+35.844807	+128.626999	+01.978611	+21.920000	254.5	075.599998	+00.000000	51	
+00360.690002	+35.844795	+128.627045	+01.938122	+21.920000	254.4	075.800003	+00.000000	52	
+00364.570007	+35.844784	+128.627060	+01.896403	+21.860001	254.5	075.900002	+00.000000	53	
+00369.040009	+35.844788	+128.627090	+01.857345	+21.840000	254.7	076.000000	+00.000000	54	
+00373.540009	+35.844803	+128.627121	+01.832245	+21.840000	255.1	076.300003	+00.000000	55	
+00378.929993	+35.844810	+128.627136	+01.818721	+21.719999	255.5	076.300003	+00.000000	56	
+00384.029999	+35.844818	+128.627151	+01.810359	+21.660000	255.8	076.500000	+00.000000	57	
+00388.600006	+35.844818	+128.627167	+01.804181	+21.639999	256.1	077.099998	+00.000000	58	
+00392.070007	+35.844810	+128.627167	+01.795762	+21.639999	256.3	077.099998	+00.000000	59	
+00397.160004	+35.844810	+128.627197	+01.788973	+21.580000	256.5	077.400002	+00.000000	60	
+00400.559998	+35.844810	+128.627228	+01.786766	+21.580000	256.6	077.599998	+00.000000	61	
+00405.459991	+35.844810	+128.627243	+01.781144	+21.520000	256.4	077.699997	+00.000000	62	
+00408.859985	+35.844810	+128.627243	+01.775643	+21.490000	256.2	077.800003	+00.000000	63	
+00412.410004	+35.844810	+128.627258	+01.765797	+21.440001	255.8	078.000000	+00.000000	64	
+00416.760010	+35.844822	+128.627274	+01.755213	+21.440001	255.3	078.000000	+00.000000	65	
+00419.040009	+35.844837	+128.627274	+01.742971	+21.379999	254.9	078.099998	+00.000000	66	
+00422.380005	+35.844841	+128.627289	+01.726075	+21.350000	254.5	078.500000	+00.000000	67	
+00426.630005	+35.844845	+128.627289	+01.705535	+21.290001	254.3	078.599998	+00.000000	68	
+00430.709991	+35.844860	+128.627304	+01.685461	+21.240000	254.0	078.699997	+00.000000	69	
+00435.720001	+35.844875	+128.627335	+01.665597	+21.180000	253.7	079.099998	+00.000000	70	
+00439.529999	+35.844898	+128.627350	+01.648304	+21.150000	253.2	079.099998	+00.000000	71	
+00442.429993	+35.844921	+128.627350	+01.629737	+21.150000	252.4	079.300003	+00.000000	72	
+00445.149994	+35.844940	+128.627335	+01.615424	+21.129999	251.9	079.500000	+00.000000	73	
+00448.950012	+35.844944	+128.627319	+01.601900	+21.070000	251.6	079.599998	+00.000000	74	
+00452.220001	+35.844944	+128.627335	+01.588691	+21.070000	251.5	079.800003	+00.000000	75	
+00456.100006	+35.844944	+128.627350	+01.569867	+21.010000	251.7	080.099998	+00.000000	76	
+00460.980011	+35.844948	+128.627396	+01.545271	+20.959999	252.0	080.199997	+00.000000	77	
+00464.140015	+35.844955	+128.627426	+01.513293	+20.930000	252.1	080.300003	+00.000000	78	
+00468.320007	+35.844955	+128.627426	+01.480696	+20.900000	252.2	080.500000	+00.000000	79	
+00472.640015	+35.844944	+128.627441	+01.442955	+20.840000	252.1	080.599998	+00.000000	80	
+00476.920013	+35.844933	+128.627457	+01.407594	+20.820000	251.8	080.699997	+00.000000	81	
+00481.529999	+35.844929	+128.627472	+01.377002	+20.760000	251.6	081.000000	+00.000000	82	
+00486.929993	+35.844933	+128.627487	+01.350957	+20.700001	251.7	081.099998	+00.000000	83	
+00490.200012	+35.844940	+128.627518	+01.332678	+20.680000	251.6	081.000000	+00.000000	84	
+00493.779999	+35.844944	+128.627563	+01.321995	+20.700001	251.5	081.199997	+00.000000	85	
+00498.579987	+35.844963	+128.627594	+01.316782	+20.590000	251.3	081.400002	+00.000000	86	
+00502.190002	+35.844978	+128.627655	+01.316871	+20.559999	251.3	081.500000	+00.000000	87	
+00505.959991	+35.844997	+128.627686	+01.320890	+20.559999	251.3	081.599998	+00.000000	88	
+00509.859985	+35.844997	+128.627701	+01.328506	+20.510000	251.5	082.000000	+00.000000	89	
+00512.979980	+35.844990	+128.627701	+01.331733	+20.480000	251.7	081.900002	+00.000000	90	
+00517.690002	+35.844990	+128.627716	+01.332099	+20.450001	252.1	082.099998	+00.000000	91	
+00521.330017	+35.844997	+128.627701	+01.327901	+20.420000	252.9	082.199997	+00.000000	92	
+00525.780029	+35.845005	+128.627701	+01.323050	+20.370001	253.6	082.199997	+00.000000	93	
+00530.419983	+35.845016	+128.627701	+01.326030	+20.340000	254.3	082.500000	+00.000000	94	
+00534.900024	+35.845024	+128.627701	+01.324103	+20.340000	254.9	082.500000	+00.000000	95	
+00538.479980	+35.845024	+128.627701	+01.317712	+20.290001	255.4	082.500000	+00.000000	96	
+00543.309998	+35.845032	+128.627747	+01.311162	+20.290001	255.9	082.199997	+00.000000	97	
+00547.450012	+35.845039	+128.627777	+01.306337	+20.260000	256.2	082.199997	+00.000000	98	
+00552.650024	+35.845047	+128.627808	+01.303501	+20.230000	256.2	081.800003	+00.000000	99	
+00557.000000	+35.845039	+128.627823	+01.304272	+20.200001	256.0	082.199997	+00.000000	100	
+00562.919983	+35.845024	+128.627838	+01.303648	+20.090000	255.8	082.699997	+00.000000	101	
+00566.690002	+35.845005	+128.627853	+01.305676	+20.059999	255.7	082.900002	+00.000000	102	
+00570.210022	+35.844990	+128.627853	+01.305293	+20.040001	255.6	083.000000	+00.000000	103	
+00574.169983	+35.844975	+128.627853	+01.296582	+20.010000	255.6	082.900002	+00.000000	104	
+00579.359985	+35.844963	+128.627838	+01.280854	+19.980000	255.8	083.400002	+00.000000	105	
+00583.059998	+35.844963	+128.627823	+01.256526	+19.950001	256.2	083.300003	+00.000000	106	
+00586.780029	+35.844967	+128.627823	+01.224821	+19.900000	256.5	083.300003	+00.000000	107	
+00592.289978	+35.844982	+128.627823	+01.191805	+19.809999	256.8	083.199997	+00.000000	108	
+00595.770020	+35.844997	+128.627823	+01.165659	+19.809999	256.4	083.199997	+00.000000	109	
+00598.390015	+35.845001	+128.627853	+01.145498	+19.790001	255.6	083.400002	+00.000000	110	
+00601.719971	+35.845013	+128.627899	+01.130511	+19.760000	254.9	083.400002	+00.000000	111	
+00606.530029	+35.845024	+128.627960	+01.126294	+19.700001	254.2	083.599998	+00.000000	112	
+00609.969971	+35.845039	+128.627975	+01.128534	+19.760000	253.3	083.500000	+00.000000	113	
+00614.429993	+35.845032	+128.627991	+01.135382	+19.700001	252.1	083.900002	+00.000000	114	
+00619.000000	+35.845013	+128.628006	+01.147880	+19.650000	250.8	083.900002	+00.000000	115	
+00624.150024	+35.844997	+128.628006	+01.156597	+19.600000	249.4	083.900002	+00.000000	116	
+00627.780029	+35.844990	+128.628006	+01.171435	+19.600000	248.0	083.500000	+00.000000	117	
+00631.770020	+35.844990	+128.628006	+01.196083	+19.570000	246.7	083.599998	+00.000000	118	
+00636.390015	+35.845005	+128.627991	+01.221645	+19.570000	245.4	083.500000	+00.000000	119	
+00640.140015	+35.845024	+128.627991	+01.242288	+19.540001	244.1	083.599998	+00.000000	120	
+00645.039978	+35.845047	+128.627991	+01.258119	+19.490000	242.8	083.900002	+00.000000	121	
+00650.330017	+35.845074	+128.628006	+01.272225	+19.490000	241.4	083.699997	+00.000000	122	
+00656.020020	+35.845081	+128.628036	+01.294577	+19.430000	239.7	083.400002	+00.000000	123	
+00660.359985	+35.845100	+128.628067	+01.314326	+19.350000	238.1	084.099998	+00.000000	124	
+00664.239990	+35.845104	+128.628082	+01.340801	+19.350000	236.7	083.800003	+00.000000	125	
+00668.330017	+35.845093	+128.628113	+01.368106	+19.270000	235.6	083.699997	+00.000000	126	
+00673.729980	+35.845081	+128.628128	+01.401204	+19.209999	234.6	083.900002	+00.000000	127	
+00679.789978	+35.845081	+128.628128	+01.434184	+19.129999	233.9	084.300003	+00.000000	128	
+00681.599976	+35.845074	+128.628128	+01.454933	+19.160000	233.3	084.400002	+00.000000	129	
+00684.619995	+35.845074	+128.628128	+01.475852	+19.110001	232.9	084.500000	+00.000000	130	
+00690.390015	+35.845055	+128.628128	+01.482390	+19.049999	232.8	084.699997	+00.000000	131	
+00693.320007	+35.845039	+128.628143	+01.485772	+19.000000	232.9	085.000000	+00.000000	132	
+00697.530029	+35.845039	+128.628174	+01.482656	+19.000000	233.1	084.800003	+00.000000	133	
+00703.090027	+35.845055	+128.628189	+01.468349	+18.940001	233.3	084.699997	+00.000000	134	
+00706.390015	+35.845074	+128.628204	+01.459506	+18.969999	233.6	084.800003	+00.000000	135	
+00710.070007	+35.845108	+128.628220	+01.452672	+18.910000	233.8	084.900002	+00.000000	136	
+00713.679993	+35.845142	+128.628235	+01.451922	+18.860001	234.2	085.099998	+00.000000	137	
+00718.099976	+35.845173	+128.628265	+01.449434	+18.780001	234.4	085.300003	+00.000000	138	
+00721.599976	+35.845200	+128.628296	+01.454177	+18.719999	235.0	085.500000	+00.000000	139	
+00724.169983	+35.845219	+128.628311	+01.464521	+18.700001	235.5	085.900002	+00.000000	140	
+00728.869995	+35.845234	+128.628326	+01.467760	+18.639999	236.3	085.599998	+00.000000	141	
+00732.630005	+35.845249	+128.628326	+01.471084	+18.620001	237.3	085.699997	+00.000000	142	
+00736.150024	+35.845253	+128.628326	+01.471679	+18.530001	238.5	086.500000	+00.000000	143	
+00741.330017	+35.845261	+128.628326	+01.470552	+18.450001	239.8	086.699997	+00.000000	144	
+00743.049988	+35.845261	+128.628342	+01.471529	+18.450001	241.1	087.099998	+00.000000	145	
+00746.979980	+35.845268	+128.628357	+01.470364	+18.450001	242.3	086.300003	+00.000000	146	
+00751.880005	+35.845284	+128.628387	+01.463605	+18.400000	243.0	086.599998	+00.000000	147	
+00755.039978	+35.845299	+128.628403	+01.446937	+18.350000	243.7	087.599998	+00.000000	148	
+00760.559998	+35.845322	+128.628418	+01.429753	+18.290001	244.6	087.199997	+00.000000	149	
+00763.880005	+35.845345	+128.628433	+01.408893	+18.270000	245.1	087.500000	+00.000000	150	
+00767.750000	+35.845364	+128.628448	+01.389826	+18.209999	245.6	087.599998	+00.000000	151	
+00773.760010	+35.845375	+128.628464	+01.378923	+18.180000	245.5	087.500000	+00.000000	152	
+00776.659973	+35.845387	+128.628479	+01.372163	+18.180000	245.0	087.400002	+00.000000	153	
+00781.340027	+35.845394	+128.628479	+01.365759	+18.080000	244.2	088.400002	+00.000000	154	
+00786.640015	+35.845394	+128.628494	+01.354170	+18.129999	243.0	087.599998	+00.000000	155	
+00789.919983	+35.845394	+128.628494	+01.334525	+18.080000	241.8	088.000000	+00.000000	156	
+00795.400024	+35.845387	+128.628510	+01.298403	+17.969999	241.1	088.199997	+00.000000	157	
+00798.130005	+35.845375	+128.628525	+01.256501	+18.000000	240.9	087.800003	+00.000000	158	
+00801.799988	+35.845375	+128.628540	+01.213165	+18.020000	240.7	087.699997	+00.000000	159	
+00806.859985	+35.845375	+128.628571	+01.162137	+17.969999	240.5	087.699997	+00.000000	160	
+00809.950012	+35.845379	+128.628586	+01.103752	+18.049999	240.4	087.500000	+00.000000	161	
+00814.460022	+35.845379	+128.628601	+01.046484	+17.969999	240.3	087.699997	+00.000000	162	
+00817.950012	+35.845379	+128.628601	+00.991251	+17.940001	240.7	087.599998	+00.000000	163	
+00819.840027	+35.845379	+128.628601	+00.942497	+17.969999	241.3	087.800003	+00.000000	164	
+00823.960022	+35.845379	+128.628632	+00.898315	+17.920000	242.4	088.199997	+00.000000	165	
+00827.770020	+35.845379	+128.628662	+00.862569	+17.840000	243.8	088.199997	+00.000000	166	
+00831.359985	+35.845379	+128.628708	+00.828494	+17.889999	245.4	087.800003	+00.000000	167	
+00836.460022	+35.845379	+128.628738	+00.804650	+17.889999	246.5	087.800003	+00.000000	168	
+00839.500000	+35.845379	+128.628754	+00.781238	+17.920000	247.6	087.599998	+00.000000	169	
+00842.119995	+35.845367	+128.628754	+00.758120	+17.969999	248.6	087.400002	+00.000000	170	
+00845.409973	+35.845352	+128.628738	+00.737514	+17.920000	249.7	087.400002	+00.000000	171	
+00850.200012	+35.845329	+128.628738	+00.712287	+17.840000	251.1	087.699997	+00.000000	172	
+00853.840027	+35.845310	+128.628738	+00.683022	+17.809999	252.2	088.099998	+00.000000	173	
+00857.820007	+35.845310	+128.628769	+00.644343	+17.620001	253.5	088.599998	+00.000000	174	
+00862.500000	+35.845333	+128.628799	+00.598899	+17.570000	255.2	088.599998	+00.000000	175	
+00865.409973	+35.845364	+128.628830	+00.550381	+17.520000	257.3	088.699997	+00.000000	176	
+00868.630005	+35.845394	+128.628830	+00.503833	+17.490000	259.9	088.800003	+00.000000	177	
+00872.549988	+35.845394	+128.628830	+00.463411	+17.440001	262.1	089.000000	+00.000000	178	
+00875.770020	+35.845379	+128.628830	+00.425272	+17.440001	264.1	089.300003	+00.000000	179	
+00880.119995	+35.845356	+128.628845	+00.390777	+17.360001	265.7	089.099998	+00.000000	180	
+00884.090027	+35.845337	+128.628845	+00.355007	+17.330000	267.1	089.199997	+00.000000	181	
+00887.599976	+35.845329	+128.628860	+00.320549	+17.330000	267.9	089.099998	+00.000000	182	
+00892.700012	+35.845329	+128.628860	+00.288794	+17.280001	267.7	089.300003	+00.000000	183	
+00895.440002	+35.845337	+128.628845	+00.259131	+17.230000	267.4	089.400002	+00.000000	184	
+00898.440002	+35.845364	+128.628830	+00.233257	+17.230000	266.1	089.699997	+00.000000	185	
+00901.929993	+35.845387	+128.628815	+00.209614	+17.170000	263.4	090.000000	+00.000000	186	
+00904.940002	+35.845398	+128.628784	+00.184410	+17.150000	259.4	090.199997	+00.000000	187	
+00908.010010	+35.845402	+128.628769	+00.161142	+17.120001	253.4	090.500000	+00.000000	188	
+00913.390015	+35.845394	+128.628738	+00.127002	+17.040001	244.8	090.900002	+00.000000	189	
+00916.700012	+35.845375	+128.628738	+00.095084	+17.020000	229.3	091.000000	+00.000000	190	
+00921.489990	+35.845364	+128.628723	+00.082111	+17.020000	198.7	090.800003	+00.000000	191	
+00924.739990	+35.845356	+128.628723	+00.096340	+17.020000	171.7	090.800003	+00.000000	192	
+00927.760010	+35.845364	+128.628738	+00.131305	+16.990000	157.4	090.800003	+00.000000	193	
+00931.650024	+35.845379	+128.628738	+00.175221	+16.959999	151.4	090.500000	+00.000000	194	
+00936.869995	+35.845394	+128.628769	+00.222800	+17.020000	147.9	090.599998	+00.000000	195	
+00941.000000	+35.845398	+128.628784	+00.272945	+16.879999	145.1	091.199997	+00.000000	196	
+00944.109985	+35.845402	+128.628799	+00.317931	+16.860001	140.6	090.900002	+00.000000	197	
+00948.289978	+35.845402	+128.628784	+00.360215	+16.809999	136.6	091.300003	+00.000000	198	
+00952.469971	+35.845409	+128.628784	+00.400302	+16.730000	132.7	091.599998	+00.000000	199	
+00957.659973	+35.845409	+128.628784	+00.429026	+16.620001	129.7	091.699997	+00.000000	200	
+00959.530029	+35.845409	+128.628769	+00.451958	+16.650000	126.7	091.599998	+00.000000	201	
+00962.799988	+35.845402	+128.628754	+00.467408	+16.620001	123.3	091.599998	+00.000000	202	
+00965.440002	+35.845387	+128.628738	+00.487173	+16.600000	119.9	091.900002	+00.000000	203	
+00966.940002	+35.845375	+128.628738	+00.513211	+16.620001	116.3	092.000000	+00.000000	204	
+00969.010010	+35.845367	+128.628738	+00.541489	+16.600000	112.8	091.800003	+00.000000	205	
+00971.270020	+35.845367	+128.628723	+00.574038	+16.540001	109.9	092.099998	+00.000000	206	
+00974.679993	+35.845367	+128.628708	+00.604441	+16.469999	107.5	092.500000	+00.000000	207	
+00978.294983	+35.845360	+128.628708	+00.631805	+16.439999	106.6	092.349998	+00.000000	208	
+00981.909973	+35.845356	+128.628708	+00.655182	+16.410000	106.0	092.199997	+00.000000	209	
+00984.010010	+35.845364	+128.628708	+00.677490	+16.410000	105.2	092.500000	+00.000000	210	
+00987.719971	+35.845375	+128.628723	+00.697744	+16.309999	104.4	092.900002	+00.000000	211	
+00991.150024	+35.845398	+128.628723	+00.714763	+16.260000	103.6	092.900002	+00.000000	212	
+00994.599976	+35.845409	+128.628708	+00.729334	+16.260000	102.7	092.599998	+00.000000	213	
+00999.630005	+35.845409	+128.628677	+00.739257	+16.230000	101.7	092.400002	+00.000000	214	
+01001.979980	+35.845398	+128.628662	+00.744285	+16.280001	100.4	092.199997	+00.000000	215	
+01006.140015	+35.845394	+128.628662	+00.750220	+16.260000	098.9	092.500000	+00.000000	216	
+01010.419983	+35.845387	+128.628647	+00.754937	+16.230000	096.6	092.400002	+00.000000	217	
+01016.049988	+35.845394	+128.628662	+00.764689	+16.150000	093.9	092.500000	+00.000000	218	
+01019.780029	+35.845398	+128.628662	+00.774060	+16.100000	091.1	093.099998	+00.000000	219	
+01025.069946	+35.845409	+128.628662	+00.793128	+16.100000	088.5	092.400002	+00.000000	220	
+01028.790039	+35.845428	+128.628647	+00.813575	+16.180000	086.2	092.000000	+00.000000	221	
+01032.329956	+35.845444	+128.628632	+00.835252	+16.180000	084.4	093.000000	+00.000000	222	
+01037.199951	+35.845470	+128.628632	+00.860822	+16.000000	082.7	093.400002	+00.000000	223	
+01040.479980	+35.845497	+128.628616	+00.890163	+16.000000	080.9	092.599998	+00.000000	224	
+01045.705078	+35.845505	+128.628601	+00.921805	+15.969999	079.2	092.649994	+00.000000	225	
+01050.930054	+35.845516	+128.628601	+00.955700	+15.940000	077.6	092.699997	+00.000000	226	
+01054.010010	+35.845505	+128.628601	+00.988647	+15.970000	076.1	093.199997	+00.000000	227	
+01059.699951	+35.845490	+128.628586	+01.019771	+15.810000	074.9	094.199997	+00.000000	228	
+01062.069946	+35.845463	+128.628571	+01.048980	+15.790000	073.9	094.099998	+00.000000	229	
+01065.969971	+35.845448	+128.628540	+01.089610	+15.740000	072.8	094.300003	+00.000000	230	
+01071.020020	+35.845432	+128.628525	+01.129693	+15.680000	071.4	094.500000	+00.000000	231	
+01074.910034	+35.845432	+128.628494	+01.174015	+15.680000	069.8	093.900002	+00.000000	232	
+01080.030029	+35.845436	+128.628479	+01.226490	+15.660000	067.8	093.800003	+00.000000	233	
+01083.900024	+35.845448	+128.628464	+01.275010	+15.630000	066.1	093.800003	+00.000000	234	
+01088.420044	+35.845455	+128.628448	+01.323645	+15.660000	064.7	093.800003	+00.000000	235	
+01092.969971	+35.845463	+128.628433	+01.368810	+15.580000	063.3	093.900002	+00.000000	236	
+01095.930054	+35.845463	+128.628418	+01.417142	+15.580000	061.9	093.500000	+00.000000	237	
+01101.160034	+35.845448	+128.628387	+01.465316	+15.530000	060.6	093.500000	+00.000000	238	
+01105.469971	+35.845432	+128.628372	+01.521506	+15.500000	058.7	093.900002	+00.000000	239	
+01109.160034	+35.845413	+128.628342	+01.580233	+15.430000	056.8	094.500000	+00.000000	240	
+01114.939941	+35.845394	+128.628342	+01.637974	+15.380000	054.6	093.699997	+00.000000	241	
+01118.530029	+35.845367	+128.628326	+01.697777	+15.450000	052.4	093.300003	+00.000000	242	
+01123.310059	+35.845352	+128.628311	+01.757959	+15.450000	050.3	093.199997	+00.000000	243	
+01129.969971	+35.845345	+128.628311	+01.816072	+15.500000	048.4	091.500000	+00.000000	244	
+01133.869995	+35.845333	+128.628311	+01.879123	+15.730000	046.4	090.300003	+00.000000	245	
+01140.199951	+35.845329	+128.628296	+01.942747	+15.760000	044.6	089.400002	+00.000000	246	
+01145.290039	+35.845322	+128.628281	+02.008046	+15.780000	042.9	089.199997	+00.000000	247	
+01149.609985	+35.845303	+128.628281	+02.064983	+15.760000	041.4	089.400002	+00.000000	248	
+01156.290039	+35.845284	+128.628250	+02.117806	+15.680000	039.8	089.000000	+00.000000	249	
+01159.810059	+35.845261	+128.628235	+02.159952	+15.710000	038.5	089.000000	+00.000000	250	
+01164.780029	+35.845234	+128.628220	+02.200359	+15.680000	037.0	088.699997	+00.000000	251	
+01170.689941	+35.845219	+128.628220	+02.235919	+15.650000	035.7	088.500000	+00.000000	252	
+01173.699951	+35.845207	+128.628174	+02.266797	+15.650000	034.5	088.199997	+00.000000	253	
+01179.189941	+35.845203	+128.628159	+02.299595	+15.530000	033.2	088.199997	+00.000000	254	
+01182.119995	+35.845200	+128.628128	+02.323862	+15.580000	032.0	088.199997	+00.000000	255	
+01185.239990	+35.845184	+128.628113	+02.342262	+15.530000	030.8	087.900002	+00.000000	256	
+01189.260010	+35.845158	+128.628082	+02.355923	+15.450000	029.8	088.000000	+00.000000	257	
+01193.000000	+35.845123	+128.628067	+02.371631	+15.400000	029.0	088.000000	+00.000000	258	
+01196.410034	+35.845081	+128.628036	+02.386967	+15.370000	028.5	088.300003	+00.000000	259	
+01200.699951	+35.845047	+128.628021	+02.399737	+15.320000	028.2	088.400002	+00.000000	260	
+01205.969971	+35.845032	+128.627991	+02.403478	+15.290000	028.1	088.400002	+00.000000	261	
+01210.530029	+35.845024	+128.627991	+02.403519	+15.240000	028.2	088.300003	+00.000000	262	
+01214.660034	+35.845016	+128.628006	+02.397687	+15.240000	028.3	088.400002	+00.000000	263	
+01220.140015	+35.845005	+128.628006	+02.381901	+15.170000	028.5	088.599998	+00.000000	264	
+01224.619995	+35.844982	+128.628006	+02.356360	+15.190000	028.9	088.500000	+00.000000	265	
+01229.530029	+35.844955	+128.627991	+02.333769	+15.140000	029.4	088.500000	+00.000000	266	
+01234.619995	+35.844929	+128.627960	+02.318283	+15.060000	030.0	088.400002	+00.000000	267	
+01240.800049	+35.844906	+128.627960	+02.310156	+15.010000	030.5	088.400002	+00.000000	268	
+01244.439941	+35.844872	+128.627960	+02.303820	+14.960000	031.0	088.400002	+00.000000	269	
+01249.010010	+35.844837	+128.627960	+02.300604	+14.940000	031.3	088.300003	+00.000000	270	
+01254.829956	+35.844795	+128.627945	+02.296720	+14.830000	031.7	088.500000	+00.000000	271	
+01259.020020	+35.844753	+128.627930	+02.298815	+14.810000	032.0	088.599998	+00.000000	272	
+01263.260010	+35.844734	+128.627899	+02.297191	+14.780000	032.2	088.500000	+00.000000	273	
+01268.030029	+35.844727	+128.627899	+02.291058	+14.710000	032.4	088.699997	+00.000000	274	
+01273.280029	+35.844719	+128.627899	+02.287088	+14.660000	032.6	089.000000	+00.000000	275	
+01278.829956	+35.844715	+128.627899	+02.274374	+14.580000	032.9	089.199997	+00.000000	276	
+01284.329956	+35.844692	+128.627914	+02.264888	+14.500000	033.1	089.500000	+00.000000	277	
+01290.540039	+35.844658	+128.627914	+02.257402	+14.430000	033.4	089.599998	+00.000000	278	
+01293.219971	+35.844612	+128.627914	+02.256154	+14.450000	033.7	089.699997	+00.000000	279	
+01295.819946	+35.844574	+128.627914	+02.263188	+14.450000	034.1	089.800003	+00.000000	280	
+01300.719971	+35.844555	+128.627914	+02.272155	+14.500000	034.6	088.599998	+00.000000	281	
+01303.500000	+35.844551	+128.627884	+02.286920	+14.630000	035.1	088.400002	+00.000000	282	
