Altitude (m)	Latitude	Longitude	WindF (m/s)	T (¡ÆC)	Dir (¡Æ)	RH	Distance (km)	Time (s)	
+00648.710022	+35.845516	+128.627655	+02.476873	+01.530000	282.9	029.900000	+00.000000	77	
+00656.750000	+35.845497	+128.627670	+02.513459	+01.390000	282.0	030.000000	+00.000000	78	
+00664.500000	+35.845497	+128.627701	+02.548818	+01.260000	281.0	030.000000	+00.000000	79	
+00673.440002	+35.845490	+128.627716	+02.563009	+01.190000	280.2	030.200001	+00.000000	80	
+00682.849976	+35.845463	+128.627731	+02.593039	+01.190000	279.6	030.400000	+00.000000	81	
+00692.169983	+35.845444	+128.627731	+02.642483	+01.080000	279.2	030.500000	+00.000000	82	
+00700.039978	+35.845448	+128.627716	+02.672835	+00.990000	279.1	030.500000	+00.000000	83	
+00707.190002	+35.845470	+128.627747	+02.694306	+00.920000	279.0	030.600000	+00.000000	84	
+00714.169983	+35.845478	+128.627808	+02.727171	+00.720000	279.0	030.799999	+00.000000	85	
+00720.929993	+35.845455	+128.627838	+02.748822	+00.590000	279.4	031.100000	+00.000000	86	
+00728.799988	+35.845436	+128.627838	+02.736241	+00.500000	279.7	031.200001	+00.000000	87	
+00736.580017	+35.845436	+128.627853	+02.720660	+00.390000	279.7	031.299999	+00.000000	88	
+00742.929993	+35.845448	+128.627899	+02.716948	+00.390000	279.9	031.500000	+00.000000	89	
+00748.489990	+35.845444	+128.627960	+02.721979	+00.370000	280.3	031.600000	+00.000000	90	
+00754.309998	+35.845432	+128.627991	+02.723583	+00.230000	280.7	031.700001	+00.000000	91	
+00760.340027	+35.845428	+128.628006	+02.700791	-00.010000	280.7	031.799999	+00.000000	92	
+00766.109985	+35.845448	+128.628021	+02.651053	-00.170000	280.9	031.900000	+00.000000	93	
+00771.190002	+35.845482	+128.628067	+02.619712	-00.210000	280.8	032.200001	+00.000000	94	
+00777.340027	+35.845482	+128.628128	+02.611189	-00.210000	280.6	032.599998	+00.000000	95	
+00782.729980	+35.845463	+128.628189	+02.604137	-00.240000	280.1	032.900002	+00.000000	96	
+00789.390015	+35.845436	+128.628220	+02.614178	-00.330000	279.4	033.200001	+00.000000	97	
+00796.520020	+35.845432	+128.628235	+02.627942	-00.390000	278.7	033.299999	+00.000000	98	
+00802.419983	+35.845448	+128.628281	+02.636672	-00.440000	277.9	033.400002	+00.000000	99	
+00809.830017	+35.845448	+128.628311	+02.633691	-00.440000	277.3	033.700001	+00.000000	100	
+00815.219971	+35.845428	+128.628357	+02.614499	-00.480000	276.9	033.799999	+00.000000	101	
+00820.789978	+35.845402	+128.628418	+02.584132	-00.570000	276.6	034.000000	+00.000000	102	
+00826.169983	+35.845409	+128.628479	+02.546392	-00.680000	276.6	034.099998	+00.000000	103	
+00832.229980	+35.845413	+128.628479	+02.526329	-00.660000	276.3	034.200001	+00.000000	104	
+00839.299988	+35.845394	+128.628479	+02.499731	-00.750000	276.2	034.500000	+00.000000	105	
+00845.260010	+35.845356	+128.628479	+02.459017	-00.810000	276.5	034.799999	+00.000000	106	
+00852.419983	+35.845337	+128.628479	+02.391702	-00.860000	276.7	034.799999	+00.000000	107	
+00858.280029	+35.845345	+128.628479	+02.304186	-00.860000	277.0	034.900002	+00.000000	108	
+00864.729980	+35.845352	+128.628510	+02.218677	-00.930000	277.4	035.000000	+00.000000	109	
+00870.849976	+35.845356	+128.628571	+02.138561	-00.990000	278.3	035.200001	+00.000000	110	
+00877.309998	+35.845379	+128.628632	+02.067378	-01.040000	279.5	035.299999	+00.000000	111	
+00885.210022	+35.845394	+128.628647	+01.990492	-01.130000	281.0	035.400002	+00.000000	112	
+00891.669983	+35.845375	+128.628632	+01.915817	-01.210000	282.8	035.599998	+00.000000	113	
+00896.219971	+35.845333	+128.628601	+01.849092	-01.240000	285.0	036.000000	+00.000000	114	
+00903.559998	+35.845329	+128.628632	+01.785471	-01.330000	287.0	036.099998	+00.000000	115	
+00909.570007	+35.845352	+128.628677	+01.712550	-01.390000	288.4	036.099998	+00.000000	116	
+00917.859985	+35.845387	+128.628738	+01.635926	-01.460000	288.9	036.400002	+00.000000	117	
+00923.989990	+35.845394	+128.628769	+01.587471	-01.460000	289.7	036.700001	+00.000000	118	
+00931.849976	+35.845387	+128.628769	+01.560851	-01.530000	291.7	036.700001	+00.000000	119	
+00937.419983	+35.845394	+128.628754	+01.536675	-01.590000	294.4	036.799999	+00.000000	120	
+00945.090027	+35.845387	+128.628769	+01.503642	-01.660000	297.0	037.000000	+00.000000	121	
+00950.915039	+35.845375	+128.628784	+01.463972	-01.735000	300.0	037.099998	+00.000000	122	
+00956.739990	+35.845364	+128.628799	+01.446644	-01.810000	302.9	037.200001	+00.000000	123	
+00963.340027	+35.845356	+128.628815	+01.448185	-01.880000	305.7	037.200001	+00.000000	124	
+00970.489990	+35.845337	+128.628845	+01.453418	-01.970000	308.6	037.400002	+00.000000	125	
+00976.469971	+35.845322	+128.628845	+01.460288	-02.060000	312.3	037.400002	+00.000000	126	
+00982.349976	+35.845310	+128.628815	+01.493824	-02.120000	317.1	037.400002	+00.000000	127	
+00987.559998	+35.845329	+128.628784	+01.564262	-02.190000	322.4	037.500000	+00.000000	128	
+00993.950012	+35.845337	+128.628815	+01.649939	-02.240000	327.1	037.799999	+00.000000	129	
+01001.340027	+35.845322	+128.628860	+01.727427	-02.330000	331.2	038.099998	+00.000000	130	
+01009.340027	+35.845287	+128.628876	+01.813710	-02.410000	334.5	038.500000	+00.000000	131	
+01015.950012	+35.845234	+128.628876	+01.928645	-02.480000	337.1	038.799999	+00.000000	132	
+01021.739990	+35.845192	+128.628906	+02.064232	-02.530000	339.0	039.000000	+00.000000	133	
+01028.000000	+35.845177	+128.628937	+02.201002	-02.570000	340.9	039.000000	+00.000000	134	
+01034.589966	+35.845207	+128.628967	+02.331016	-02.660000	342.8	039.099998	+00.000000	135	
+01041.170044	+35.845234	+128.628952	+02.460120	-02.700000	344.5	039.299999	+00.000000	136	
+01049.310059	+35.845234	+128.628922	+02.596453	-02.750000	345.8	039.599998	+00.000000	137	
+01056.040039	+35.845177	+128.628891	+02.738436	-02.790000	346.6	039.900002	+00.000000	138	
+01061.640015	+35.845108	+128.628876	+02.882919	-02.840000	347.2	040.200001	+00.000000	139	
+01068.959961	+35.845081	+128.628891	+03.025642	-02.820000	347.7	040.099998	+00.000000	140	
+01073.599976	+35.845081	+128.628922	+03.164139	-02.750000	348.2	039.900002	+00.000000	141	
+01079.830078	+35.845070	+128.628967	+03.290143	-02.805000	348.5	040.050003	+00.000000	142	
+01086.060059	+35.845058	+128.628998	+03.398254	-02.860000	349.0	040.200001	+00.000000	143	
+01091.900024	+35.844997	+128.628998	+03.484847	-02.820000	349.6	040.000000	+00.000000	144	
+01098.380005	+35.844940	+128.628952	+03.566064	-02.840000	350.2	039.900002	+00.000000	145	
+01105.140015	+35.844906	+128.628922	+03.642756	-02.880000	350.6	039.900002	+00.000000	146	
+01110.439941	+35.844875	+128.628952	+03.762646	-02.860000	350.9	039.900002	+00.000000	147	
+01116.589966	+35.844837	+128.628983	+03.888547	-02.860000	351.1	039.900002	+00.000000	148	
+01122.410034	+35.844795	+128.628998	+04.007207	-02.910000	351.4	039.799999	+00.000000	149	
+01128.135010	+35.844780	+128.628967	+04.099505	-02.895000	351.4	039.449997	+00.000000	150	
+01133.859985	+35.844761	+128.628952	+04.172147	-02.880000	351.3	039.099998	+00.000000	151	
+01141.670044	+35.844738	+128.628983	+04.257935	-02.890000	350.9	038.799999	+00.000000	152	
+01148.270020	+35.844685	+128.629013	+04.372657	-02.660000	350.8	037.700001	+00.000000	153	
+01153.069946	+35.844612	+128.629074	+04.498184	-02.620000	350.8	037.400002	+00.000000	154	
+01159.680054	+35.844551	+128.629074	+04.615643	-02.640000	351.0	037.000000	+00.000000	155	
+01164.280029	+35.844517	+128.629044	+04.721513	-02.710000	350.7	037.000000	+00.000000	156	
+01170.339966	+35.844486	+128.629028	+04.832753	-02.710000	350.3	036.799999	+00.000000	157	
+01176.189941	+35.844433	+128.629044	+04.911385	-02.750000	349.8	036.700001	+00.000000	158	
+01181.739990	+35.844364	+128.629059	+04.981191	-02.800000	349.5	036.799999	+00.000000	159	
+01188.530029	+35.844307	+128.629059	+05.041131	-02.840000	349.4	036.500000	+00.000000	160	
+01194.800049	+35.844280	+128.629044	+05.103748	-02.910000	349.5	036.400002	+00.000000	161	
+01200.920044	+35.844269	+128.629059	+05.180890	-02.910000	349.6	036.099998	+00.000000	162	
+01207.329956	+35.844246	+128.629105	+05.260746	-02.980000	349.8	036.200001	+00.000000	163	
+01213.250000	+35.844193	+128.629135	+05.321870	-03.020000	350.0	036.299999	+00.000000	164	
+01218.540039	+35.844135	+128.629135	+05.368222	-03.040000	350.1	036.200001	+00.000000	165	
+01224.329956	+35.844093	+128.629135	+05.411899	-03.090000	350.2	036.000000	+00.000000	166	
+01230.410034	+35.844051	+128.629135	+05.466350	-03.130000	350.5	035.799999	+00.000000	167	
+01236.445068	+35.843987	+128.629181	+05.519919	-03.075000	350.9	035.199997	+00.000000	168	
+01242.479980	+35.843925	+128.629211	+05.559520	-03.020000	351.3	034.599998	+00.000000	169	
+01247.579956	+35.843864	+128.629211	+05.582970	-02.980000	351.6	034.000000	+00.000000	170	
+01253.089966	+35.843830	+128.629211	+05.596821	-02.960000	351.8	033.700001	+00.000000	171	
+01258.949951	+35.843792	+128.629242	+05.620505	-02.870000	351.8	032.900002	+00.000000	172	
+01264.939941	+35.843731	+128.629272	+05.648290	-02.850000	352.0	032.599998	+00.000000	173	
+01270.660034	+35.843651	+128.629272	+05.672451	-02.910000	352.2	032.599998	+00.000000	174	
+01276.685059	+35.843597	+128.629272	+05.695030	-02.890000	352.4	032.150002	+00.000000	175	
+01282.709961	+35.843544	+128.629257	+05.717923	-02.870000	352.7	031.700001	+00.000000	176	
+01288.020020	+35.843525	+128.629272	+05.746367	-02.870000	352.8	031.700001	+00.000000	177	
+01293.890015	+35.843475	+128.629318	+05.772335	-02.830000	353.0	031.299999	+00.000000	178	
+01299.670044	+35.843403	+128.629364	+05.804487	-02.830000	353.4	031.100000	+00.000000	179	
+01306.199951	+35.843323	+128.629364	+05.832830	-02.890000	354.0	031.000000	+00.000000	180	
+01312.219971	+35.843258	+128.629318	+05.852127	-02.890000	354.6	030.700001	+00.000000	181	
+01318.760010	+35.843220	+128.629303	+05.866904	-02.890000	355.3	030.500000	+00.000000	182	
+01324.280029	+35.843170	+128.629303	+05.876094	-02.830000	355.9	030.200001	+00.000000	183	
+01331.430054	+35.843117	+128.629303	+05.891152	-02.890000	356.6	030.000000	+00.000000	184	
+01338.280029	+35.843071	+128.629288	+05.889493	-02.740000	357.3	029.100000	+00.000000	185	
+01344.739990	+35.843029	+128.629303	+05.866396	-02.720000	358.0	028.799999	+00.000000	186	
+01350.619995	+35.842976	+128.629333	+05.838953	-02.740000	358.6	028.700001	+00.000000	187	
+01356.680054	+35.842899	+128.629364	+05.818235	-02.810000	359.2	028.600000	+00.000000	188	
+01363.010010	+35.842834	+128.629349	+05.797595	-02.830000	359.9	028.299999	+00.000000	189	
+01368.689941	+35.842800	+128.629333	+05.758836	-02.870000	000.6	028.100000	+00.000000	190	
+01374.520020	+35.842781	+128.629333	+05.706833	-02.920000	001.2	028.100000	+00.000000	191	
+01381.099976	+35.842739	+128.629349	+05.659306	-02.960000	001.5	028.100000	+00.000000	192	
+01386.829956	+35.842659	+128.629379	+05.624836	-02.870000	001.6	027.799999	+00.000000	193	
+01392.859985	+35.842564	+128.629364	+05.589107	-02.920000	001.9	027.700001	+00.000000	194	
+01399.619995	+35.842495	+128.629318	+05.534792	-02.920000	002.2	027.600000	+00.000000	195	
+01405.119995	+35.842468	+128.629303	+05.477865	-02.980000	002.2	027.500000	+00.000000	196	
+01410.520020	+35.842445	+128.629318	+05.435905	-03.030000	002.0	027.500000	+00.000000	197	
+01417.260010	+35.842403	+128.629349	+05.408181	-03.050000	001.8	027.500000	+00.000000	198	
+01423.420044	+35.842335	+128.629349	+05.380873	-03.100000	001.6	027.600000	+00.000000	199	
+01428.689941	+35.842251	+128.629303	+05.337766	-03.160000	001.5	027.600000	+00.000000	200	
+01434.609985	+35.842201	+128.629242	+05.288919	-03.210000	001.1	027.500000	+00.000000	201	
+01441.010010	+35.842190	+128.629211	+05.242117	-03.190000	000.6	027.299999	+00.000000	202	
+01446.560059	+35.842171	+128.629227	+05.212497	-03.160000	000.0	027.299999	+00.000000	203	
+01451.550049	+35.842125	+128.629257	+05.196661	-03.160000	359.5	027.400000	+00.000000	204	
+01456.790039	+35.842049	+128.629272	+05.184924	-03.160000	359.0	027.299999	+00.000000	205	
+01461.989990	+35.841976	+128.629257	+05.162666	-03.210000	358.5	027.200001	+00.000000	206	
+01467.780029	+35.841930	+128.629211	+05.133368	-03.280000	358.0	027.200001	+00.000000	207	
+01474.250000	+35.841908	+128.629211	+05.097085	-03.320000	357.5	027.100000	+00.000000	208	
+01479.910034	+35.841873	+128.629227	+05.061852	-03.320000	356.9	027.100000	+00.000000	209	
+01485.579956	+35.841827	+128.629227	+05.039268	-03.340000	356.1	027.100000	+00.000000	210	
+01490.239990	+35.841785	+128.629196	+05.030149	-03.410000	355.3	027.000000	+00.000000	211	
+01495.430054	+35.841751	+128.629166	+05.025341	-03.480000	354.5	027.000000	+00.000000	212	
+01501.479980	+35.841728	+128.629196	+05.007229	-03.540000	353.3	027.100000	+00.000000	213	
+01507.520020	+35.841690	+128.629257	+04.987096	-03.630000	352.0	027.200001	+00.000000	214	
+01512.689941	+35.841633	+128.629272	+04.965402	-03.610000	350.7	027.100000	+00.000000	215	
+01517.520020	+35.841583	+128.629257	+04.948369	-03.630000	349.3	026.900000	+00.000000	216	
+01523.300049	+35.841541	+128.629242	+04.944633	-03.570000	348.0	026.700001	+00.000000	217	
+01529.650024	+35.841515	+128.629257	+04.955276	-03.410000	346.5	026.400000	+00.000000	218	
+01535.550049	+35.841480	+128.629303	+04.973650	-03.390000	345.1	026.299999	+00.000000	219	
+01541.810059	+35.841412	+128.629349	+04.984993	-03.370000	343.6	026.299999	+00.000000	220	
+01548.719971	+35.841339	+128.629379	+04.981543	-03.430000	342.2	026.299999	+00.000000	221	
+01554.359985	+35.841301	+128.629349	+04.975919	-03.520000	340.5	026.200001	+00.000000	222	
+01560.209961	+35.841290	+128.629349	+04.984256	-03.500000	338.7	026.100000	+00.000000	223	
+01567.010010	+35.841270	+128.629379	+05.034572	-03.570000	337.2	026.100000	+00.000000	224	
+01572.650024	+35.841225	+128.629440	+05.095226	-03.590000	336.0	026.200001	+00.000000	225	
+01578.910034	+35.841160	+128.629471	+05.140519	-03.660000	335.1	026.299999	+00.000000	226	
+01584.550049	+35.841099	+128.629471	+05.171006	-03.640000	334.1	026.200001	+00.000000	227	
+01589.760010	+35.841064	+128.629486	+05.194877	-03.680000	332.9	026.000000	+00.000000	228	
+01595.660034	+35.841026	+128.629517	+05.229316	-03.660000	331.7	025.799999	+00.000000	229	
+01601.900024	+35.840965	+128.629578	+05.269632	-03.680000	330.7	025.799999	+00.000000	230	
+01608.140015	+35.840904	+128.629608	+05.317207	-03.730000	329.9	025.799999	+00.000000	231	
+01613.770020	+35.840855	+128.629623	+05.361015	-03.700000	329.3	025.500000	+00.000000	232	
+01619.180054	+35.840832	+128.629654	+05.393428	-03.750000	328.7	025.299999	+00.000000	233	
+01624.910034	+35.840820	+128.629700	+05.412746	-03.680000	328.1	025.100000	+00.000000	234	
+01629.500000	+35.840786	+128.629776	+05.416832	-03.660000	327.6	025.100000	+00.000000	235	
+01634.810059	+35.840736	+128.629807	+05.426076	-03.730000	327.1	025.000000	+00.000000	236	
+01640.709961	+35.840694	+128.629807	+05.445538	-03.820000	326.6	025.000000	+00.000000	237	
+01646.619995	+35.840660	+128.629807	+05.473266	-03.820000	326.2	024.900000	+00.000000	238	
+01652.300049	+35.840618	+128.629868	+05.479822	-03.820000	325.9	024.900000	+00.000000	239	
+01657.680054	+35.840561	+128.629929	+05.473173	-03.840000	325.6	024.900000	+00.000000	240	
+01663.680054	+35.840504	+128.629990	+05.463745	-03.860000	325.3	024.900000	+00.000000	241	
+01669.349976	+35.840469	+128.630005	+05.443973	-03.860000	325.0	024.700001	+00.000000	242	
+01674.079956	+35.840458	+128.630035	+05.421823	-03.840000	324.7	024.600000	+00.000000	243	
+01679.729980	+35.840450	+128.630081	+05.410007	-03.840000	324.4	024.500000	+00.000000	244	
+01685.920044	+35.840416	+128.630157	+05.410861	-03.880000	324.2	024.600000	+00.000000	245	
+01691.469971	+35.840343	+128.630219	+05.408606	-03.930000	324.1	024.799999	+00.000000	246	
+01697.189941	+35.840263	+128.630234	+05.387163	-04.020000	324.1	024.799999	+00.000000	247	
+01703.189941	+35.840218	+128.630234	+05.356283	-04.000000	324.0	024.700001	+00.000000	248	
+01708.719971	+35.840218	+128.630249	+05.328941	-03.930000	323.9	024.450001	+00.000000	249	
+01714.250000	+35.840221	+128.630280	+05.340040	-03.860000	323.8	024.200001	+00.000000	250	
+01720.010010	+35.840187	+128.630341	+05.361859	-03.820000	323.9	024.100000	+00.000000	251	
+01725.790039	+35.840118	+128.630386	+05.374679	-03.860000	324.1	024.100000	+00.000000	252	
+01732.069946	+35.840050	+128.630402	+05.374581	-03.890000	324.2	024.000000	+00.000000	253	
+01738.339966	+35.840023	+128.630432	+05.378413	-03.950000	324.1	023.799999	+00.000000	254	
+01744.140015	+35.840012	+128.630463	+05.410943	-03.970000	324.0	023.700001	+00.000000	255	
+01750.290039	+35.839993	+128.630539	+05.449859	-04.000000	324.3	023.700001	+00.000000	256	
+01756.780029	+35.839943	+128.630585	+05.480559	-04.020000	324.7	023.799999	+00.000000	257	
+01762.680054	+35.839863	+128.630600	+05.505050	-04.090000	325.0	023.900000	+00.000000	258	
+01768.449951	+35.839806	+128.630585	+05.531194	-04.130000	325.3	023.799999	+00.000000	259	
+01774.380005	+35.839790	+128.630585	+05.559852	-04.150000	325.4	023.799999	+00.000000	260	
+01779.459961	+35.839790	+128.630615	+05.589401	-04.200000	325.7	023.900000	+00.000000	261	
+01784.520020	+35.839775	+128.630692	+05.616079	-04.220000	325.9	023.900000	+00.000000	262	
+01790.430054	+35.839729	+128.630722	+05.654753	-04.260000	326.2	024.000000	+00.000000	263	
+01796.449951	+35.839680	+128.630737	+05.711696	-04.330000	326.5	024.000000	+00.000000	264	
+01801.640015	+35.839630	+128.630753	+05.777873	-04.310000	326.9	023.900000	+00.000000	265	
+01807.569946	+35.839596	+128.630798	+05.825604	-04.270000	327.4	023.799999	+00.000000	266	
+01813.280029	+35.839542	+128.630859	+05.864352	-04.240000	327.7	023.600000	+00.000000	267	
+01819.530029	+35.839489	+128.630905	+05.906485	-04.270000	327.9	023.500000	+00.000000	268	
+01824.939941	+35.839451	+128.630920	+05.970582	-04.270000	328.0	023.299999	+00.000000	269	
+01830.229980	+35.839420	+128.630936	+06.045738	-04.310000	328.2	023.100000	+00.000000	270	
+01836.209961	+35.839382	+128.630966	+06.112923	-04.310000	328.5	023.000000	+00.000000	271	
+01841.660034	+35.839310	+128.631012	+06.165375	-04.330000	328.8	022.900000	+00.000000	272	
+01848.020020	+35.839256	+128.631058	+06.207408	-04.380000	329.0	022.900000	+00.000000	273	
+01853.880005	+35.839214	+128.631088	+06.254699	-04.420000	329.2	022.700001	+00.000000	274	
+01858.560059	+35.839199	+128.631119	+06.311771	-04.450000	329.5	022.500000	+00.000000	275	
+01863.939941	+35.839172	+128.631195	+06.368073	-04.490000	329.8	022.500000	+00.000000	276	
+01869.739990	+35.839111	+128.631271	+06.414052	-04.560000	330.0	022.600000	+00.000000	277	
+01874.380005	+35.839027	+128.631317	+06.454483	-04.580000	330.2	022.700001	+00.000000	278	
+01879.420044	+35.838951	+128.631332	+06.497879	-04.600000	330.4	022.600000	+00.000000	279	
+01884.420044	+35.838909	+128.631317	+06.532114	-04.620000	330.6	022.299999	+00.000000	280	
+01889.780029	+35.838879	+128.631348	+06.558835	-04.600000	331.0	022.299999	+00.000000	281	
+01894.869995	+35.838818	+128.631393	+06.587985	-04.620000	331.2	022.200001	+00.000000	282	
