Altitude (m)	Latitude	Longitude	WindF (m/s)	T (¡ÆC)	Dir (¡Æ)	RH	Distance (km)	Time (s)	
+00538.700012	+35.839809	+128.621964	+05.377711	+21.200001	041.8	034.099998	+00.000000	19	
+00542.440002	+35.839764	+128.621964	+05.397135	+21.170000	041.9	034.099998	+00.000000	20	
+00545.669983	+35.839741	+128.621918	+05.418721	+21.170000	042.0	034.000000	+00.000000	21	
+00548.549988	+35.839706	+128.621887	+05.440567	+21.150000	042.0	033.900002	+00.000000	22	
+00552.299988	+35.839672	+128.621872	+05.460659	+21.030001	041.9	034.000000	+00.000000	23	
+00555.640015	+35.839657	+128.621826	+05.482813	+21.000000	041.8	034.099998	+00.000000	24	
+00558.869995	+35.839622	+128.621796	+05.507174	+21.059999	041.7	034.299999	+00.000000	25	
+00562.419983	+35.839588	+128.621765	+05.528827	+21.150000	041.5	034.200001	+00.000000	26	
+00565.239990	+35.839577	+128.621704	+05.548334	+20.950001	041.2	034.599998	+00.000000	27	
+00567.750000	+35.839546	+128.621689	+05.569092	+20.950001	041.0	035.000000	+00.000000	28	
+00569.979980	+35.839520	+128.621628	+05.589227	+20.950001	040.6	035.000000	+00.000000	29	
+00571.380005	+35.839500	+128.621567	+05.608547	+20.920000	040.3	035.200001	+00.000000	30	
+00572.979980	+35.839466	+128.621536	+05.628962	+21.000000	040.0	035.299999	+00.000000	31	
+00574.570007	+35.839432	+128.621490	+05.650454	+21.000000	039.7	035.299999	+00.000000	32	
+00575.890015	+35.839401	+128.621429	+05.673148	+21.030001	039.5	035.299999	+00.000000	33	
+00576.929993	+35.839367	+128.621399	+05.699194	+20.950001	039.2	035.400002	+00.000000	34	
+00578.640015	+35.839325	+128.621353	+05.727184	+20.950001	039.0	035.700001	+00.000000	35	
+00580.090027	+35.839283	+128.621307	+05.754543	+20.950001	038.8	035.799999	+00.000000	36	
+00582.080017	+35.839233	+128.621277	+05.786922	+20.889999	038.6	035.700001	+00.000000	37	
+00584.030029	+35.839199	+128.621246	+05.818159	+20.860001	038.5	035.700001	+00.000000	38	
+00586.140015	+35.839157	+128.621201	+05.849579	+20.809999	038.3	035.799999	+00.000000	39	
+00587.559998	+35.839108	+128.621185	+05.882779	+20.809999	038.2	036.000000	+00.000000	40	
+00589.979980	+35.839066	+128.621170	+05.913336	+20.780001	038.0	036.000000	+00.000000	41	
+00592.380005	+35.839027	+128.621140	+05.940381	+20.860001	037.9	036.000000	+00.000000	42	
+00595.070007	+35.838978	+128.621124	+05.962755	+20.809999	037.7	036.099998	+00.000000	43	
+00597.739990	+35.838951	+128.621094	+05.982528	+20.750000	037.6	036.099998	+00.000000	44	
+00601.130005	+35.838917	+128.621048	+05.998026	+20.670000	037.5	036.200001	+00.000000	45	
+00604.710022	+35.838879	+128.621048	+06.007467	+20.719999	037.4	036.099998	+00.000000	46	
+00606.960022	+35.838852	+128.620987	+06.014646	+20.780001	037.3	036.200001	+00.000000	47	
+00610.049988	+35.838818	+128.620941	+06.013485	+20.690001	037.1	036.500000	+00.000000	48	
+00613.500000	+35.838791	+128.620911	+06.009206	+20.670000	037.0	036.400002	+00.000000	49	
+00617.090027	+35.838768	+128.620895	+05.997904	+20.670000	036.8	036.599998	+00.000000	50	
+00620.929993	+35.838734	+128.620850	+05.981968	+20.670000	036.6	036.599998	+00.000000	51	
+00624.099976	+35.838699	+128.620819	+05.968281	+20.469999	036.5	036.599998	+00.000000	52	
+00627.530029	+35.838676	+128.620773	+05.959345	+20.440001	036.3	036.599998	+00.000000	53	
+00631.169983	+35.838638	+128.620712	+05.957911	+20.440001	036.1	036.599998	+00.000000	54	
+00635.200012	+35.838608	+128.620651	+05.963916	+20.410000	036.0	036.500000	+00.000000	55	
+00638.880005	+35.838573	+128.620575	+05.978656	+20.389999	035.8	036.500000	+00.000000	56	
+00642.770020	+35.838520	+128.620529	+06.003632	+20.360001	035.7	036.599998	+00.000000	57	
+00646.369995	+35.838493	+128.620468	+06.031801	+20.299999	035.5	036.500000	+00.000000	58	
+00650.320007	+35.838455	+128.620392	+06.072454	+20.250000	035.4	036.599998	+00.000000	59	
+00654.130005	+35.838394	+128.620346	+06.117615	+20.250000	035.3	036.700001	+00.000000	60	
+00657.780029	+35.838326	+128.620316	+06.173470	+20.190001	035.2	036.900002	+00.000000	61	
+00661.190002	+35.838261	+128.620300	+06.230502	+20.190001	035.1	037.000000	+00.000000	62	
+00664.729980	+35.838207	+128.620270	+06.284415	+20.139999	034.9	036.900002	+00.000000	63	
+00668.049988	+35.838139	+128.620255	+06.336743	+20.080000	034.8	037.099998	+00.000000	64	
+00670.549988	+35.838074	+128.620224	+06.381569	+20.080000	034.8	037.299999	+00.000000	65	
+00673.380005	+35.838013	+128.620193	+06.422155	+20.049999	034.8	037.299999	+00.000000	66	
+00676.070007	+35.837948	+128.620163	+06.459412	+20.000000	034.8	037.500000	+00.000000	67	
+00678.520020	+35.837887	+128.620117	+06.493353	+19.969999	034.9	037.700001	+00.000000	68	
+00680.820007	+35.837833	+128.620071	+06.527133	+19.969999	035.0	037.700001	+00.000000	69	
+00682.929993	+35.837769	+128.620026	+06.551968	+19.969999	035.1	037.700001	+00.000000	70	
+00684.809998	+35.837711	+128.619980	+06.575900	+19.969999	035.2	037.700001	+00.000000	71	
+00686.989990	+35.837669	+128.619919	+06.597828	+19.889999	035.3	037.799999	+00.000000	72	
+00689.239990	+35.837605	+128.619873	+06.620223	+19.799999	035.5	037.799999	+00.000000	73	
+00691.739990	+35.837551	+128.619827	+06.649839	+19.830000	035.5	037.900002	+00.000000	74	
+00694.450012	+35.837509	+128.619781	+06.678859	+19.780001	035.6	038.000000	+00.000000	75	
+00697.650024	+35.837444	+128.619736	+06.715404	+19.799999	035.7	038.099998	+00.000000	76	
+00700.979980	+35.837399	+128.619705	+06.753391	+19.860001	035.6	038.099998	+00.000000	77	
+00704.260010	+35.837345	+128.619659	+06.789841	+19.860001	035.6	038.000000	+00.000000	78	
+00707.700012	+35.837284	+128.619614	+06.826482	+19.799999	035.4	037.900002	+00.000000	79	
+00711.190002	+35.837238	+128.619568	+06.861538	+19.690001	035.3	037.799999	+00.000000	80	
+00714.619995	+35.837185	+128.619553	+06.899418	+19.719999	035.1	038.000000	+00.000000	81	
+00717.820007	+35.837124	+128.619522	+06.936884	+19.690001	035.0	038.000000	+00.000000	82	
+00721.030029	+35.837078	+128.619492	+06.970703	+19.530001	034.9	038.200001	+00.000000	83	
+00724.219971	+35.837032	+128.619476	+07.002689	+19.530001	034.7	038.000000	+00.000000	84	
+00726.419983	+35.836987	+128.619461	+07.026974	+19.580000	034.7	038.099998	+00.000000	85	
+00729.450012	+35.836952	+128.619415	+07.046959	+19.450001	034.6	038.299999	+00.000000	86	
+00732.849976	+35.836906	+128.619385	+07.061840	+19.500000	034.5	038.299999	+00.000000	87	
+00736.070007	+35.836857	+128.619354	+07.072594	+19.420000	034.4	038.400002	+00.000000	88	
+00739.070007	+35.836815	+128.619324	+07.081177	+19.450001	034.3	038.500000	+00.000000	89	
+00742.510010	+35.836761	+128.619293	+07.082306	+19.360001	034.3	038.799999	+00.000000	90	
+00745.599976	+35.836697	+128.619247	+07.082080	+19.360001	034.2	038.799999	+00.000000	91	
+00748.460022	+35.836636	+128.619202	+07.077598	+19.340000	034.2	038.900002	+00.000000	92	
+00751.239990	+35.836586	+128.619156	+07.072261	+19.309999	034.2	038.900002	+00.000000	93	
+00753.479980	+35.836521	+128.619095	+07.066101	+19.309999	034.2	038.900002	+00.000000	94	
+00755.789978	+35.836452	+128.619064	+07.061563	+19.260000	034.2	038.599998	+00.000000	95	
+00757.549988	+35.836399	+128.618988	+07.059225	+19.260000	034.2	037.700001	+00.000000	96	
+00759.190002	+35.836334	+128.618942	+07.058566	+19.230000	034.3	036.500000	+00.000000	97	
+00760.900024	+35.836269	+128.618896	+07.056988	+19.230000	034.4	037.000000	+00.000000	98	
+00763.219971	+35.836220	+128.618835	+07.055156	+19.200001	034.5	037.599998	+00.000000	99	
+00765.729980	+35.836166	+128.618774	+07.053914	+19.170000	034.7	038.400002	+00.000000	100	
+00767.909973	+35.836113	+128.618713	+07.054927	+19.150000	034.8	037.700001	+00.000000	101	
+00770.479980	+35.836063	+128.618668	+07.055883	+19.120001	035.0	037.400002	+00.000000	102	
+00773.239990	+35.836018	+128.618591	+07.057556	+19.120001	035.1	036.900002	+00.000000	103	
+00775.369995	+35.835987	+128.618561	+07.058916	+19.010000	035.3	036.500000	+00.000000	104	
+00777.789978	+35.835953	+128.618515	+07.060476	+19.040001	035.4	037.099998	+00.000000	105	
+00780.119995	+35.835903	+128.618439	+07.062414	+19.090000	035.5	036.799999	+00.000000	106	
+00781.690002	+35.835869	+128.618408	+07.063387	+18.959999	035.6	037.000000	+00.000000	107	
+00782.719971	+35.835835	+128.618362	+07.064368	+19.010000	035.7	036.900002	+00.000000	108	
+00783.590027	+35.835789	+128.618301	+07.067981	+19.040001	035.8	037.400002	+00.000000	109	
+00784.099976	+35.835754	+128.618240	+07.071773	+18.959999	035.8	037.200001	+00.000000	110	
+00785.090027	+35.835716	+128.618179	+07.074114	+19.090000	035.8	037.099998	+00.000000	111	
+00785.590027	+35.835655	+128.618118	+07.078545	+19.040001	035.8	037.299999	+00.000000	112	
+00786.030029	+35.835617	+128.618057	+07.082452	+18.980000	035.8	037.099998	+00.000000	113	
+00787.010010	+35.835564	+128.617996	+07.087583	+19.040001	035.8	037.700001	+00.000000	114	
+00788.059998	+35.835495	+128.617935	+07.092996	+19.010000	035.8	037.400002	+00.000000	115	
+00789.419983	+35.835453	+128.617905	+07.098627	+18.959999	035.7	037.400002	+00.000000	116	
+00790.799988	+35.835403	+128.617859	+07.103988	+19.010000	035.7	037.400002	+00.000000	117	
+00792.349976	+35.835350	+128.617813	+07.108839	+18.959999	035.7	037.200001	+00.000000	118	
+00793.599976	+35.835308	+128.617783	+07.112616	+18.879999	035.7	037.299999	+00.000000	119	
+00794.309998	+35.835251	+128.617752	+07.114642	+18.930000	035.7	037.299999	+00.000000	120	
+00795.580017	+35.835190	+128.617722	+07.116404	+18.900000	035.7	037.200001	+00.000000	121	
+00797.179993	+35.835148	+128.617691	+07.116093	+18.930000	035.8	037.099998	+00.000000	122	
+00798.809998	+35.835091	+128.617661	+07.110404	+18.959999	035.8	036.900002	+00.000000	123	
+00801.260010	+35.835030	+128.617615	+07.103426	+18.900000	035.9	036.799999	+00.000000	124	
+00803.700012	+35.834988	+128.617569	+07.094553	+18.740000	035.9	037.200001	+00.000000	125	
+00805.530029	+35.834923	+128.617538	+07.083743	+18.740000	036.0	037.299999	+00.000000	126	
+00807.789978	+35.834862	+128.617508	+07.071171	+18.740000	036.1	037.400002	+00.000000	127	
+00810.419983	+35.834812	+128.617447	+07.059253	+18.770000	036.3	037.500000	+00.000000	128	
+00812.840027	+35.834743	+128.617401	+07.049003	+18.740000	036.4	037.599998	+00.000000	129	
+00815.520020	+35.834682	+128.617371	+07.041934	+18.709999	036.5	037.900002	+00.000000	130	
+00818.280029	+35.834625	+128.617325	+07.037160	+18.709999	036.7	038.299999	+00.000000	131	
+00821.030029	+35.834557	+128.617279	+07.033707	+18.629999	036.9	038.599998	+00.000000	132	
+00823.380005	+35.834499	+128.617233	+07.034320	+18.580000	037.0	038.700001	+00.000000	133	
+00825.809998	+35.834438	+128.617188	+07.038270	+18.580000	037.2	038.150002	+00.000000	134	
+00828.239990	+35.834377	+128.617126	+07.045070	+18.580000	037.4	037.599998	+00.000000	135	
+00830.250000	+35.834328	+128.617081	+07.052964	+18.520000	037.6	037.700001	+00.000000	136	
+00832.150024	+35.834293	+128.617020	+07.062184	+18.520000	037.8	037.700001	+00.000000	137	
+00834.109985	+35.834236	+128.616974	+07.072039	+18.580000	038.0	037.599998	+00.000000	138	
+00835.669983	+35.834209	+128.616913	+07.079161	+18.500000	038.1	037.900002	+00.000000	139	
+00837.229980	+35.834167	+128.616867	+07.084644	+18.469999	038.3	038.099998	+00.000000	140	
+00839.130005	+35.834118	+128.616806	+07.086078	+18.520000	038.5	038.500000	+00.000000	141	
+00841.200012	+35.834084	+128.616760	+07.084172	+18.410000	038.7	038.500000	+00.000000	142	
+00843.590027	+35.834042	+128.616730	+07.078691	+18.360001	038.8	038.900002	+00.000000	143	
+00845.869995	+35.833988	+128.616669	+07.068269	+18.309999	039.0	038.900002	+00.000000	144	
+00847.630005	+35.833950	+128.616623	+07.052945	+18.250000	039.1	039.099998	+00.000000	145	
+00849.299988	+35.833889	+128.616608	+07.033406	+18.280001	039.2	039.099998	+00.000000	146	
+00851.460022	+35.833836	+128.616547	+07.009641	+18.280001	039.3	039.700001	+00.000000	147	
+00853.890015	+35.833794	+128.616501	+06.986252	+18.330000	039.4	039.400002	+00.000000	148	
+00856.440002	+35.833736	+128.616486	+06.963151	+18.410000	039.5	039.599998	+00.000000	149	
+00859.559998	+35.833687	+128.616425	+06.941372	+18.309999	039.5	039.099998	+00.000000	150	
+00862.650024	+35.833645	+128.616364	+06.920255	+18.309999	039.5	039.099998	+00.000000	151	
+00865.890015	+35.833584	+128.616333	+06.901894	+18.230000	039.4	039.299999	+00.000000	152	
+00869.599976	+35.833534	+128.616272	+06.885915	+18.230000	039.3	039.500000	+00.000000	153	
+00873.010010	+35.833500	+128.616226	+06.872532	+18.120001	039.1	039.799999	+00.000000	154	
+00876.250000	+35.833435	+128.616150	+06.859697	+18.059999	038.9	039.799999	+00.000000	155	
+00879.460022	+35.833374	+128.616089	+06.854200	+18.040001	038.6	039.700001	+00.000000	156	
+00882.530029	+35.833324	+128.616058	+06.852863	+17.980000	038.3	039.700001	+00.000000	157	
+00884.650024	+35.833256	+128.615997	+06.856428	+17.930000	038.0	040.000000	+00.000000	158	
+00886.659973	+35.833187	+128.615952	+06.858235	+17.930000	037.8	040.000000	+00.000000	159	
+00888.650024	+35.833138	+128.615906	+06.860380	+17.959999	037.5	040.099998	+00.000000	160	
+00890.289978	+35.833069	+128.615845	+06.861870	+17.959999	037.3	040.299999	+00.000000	161	
+00892.359985	+35.833004	+128.615799	+06.862102	+17.980000	037.1	040.400002	+00.000000	162	
+00894.409973	+35.832951	+128.615753	+06.861154	+18.040001	037.0	040.500000	+00.000000	163	
+00896.809998	+35.832893	+128.615692	+06.856586	+17.980000	036.9	040.299999	+00.000000	164	
+00898.940002	+35.832848	+128.615646	+06.851032	+17.850000	036.9	040.099998	+00.000000	165	
+00901.159973	+35.832806	+128.615601	+06.847589	+17.930000	036.8	039.000000	+00.000000	166	
+00902.989990	+35.832748	+128.615555	+06.841777	+17.930000	036.9	039.099998	+00.000000	167	
+00904.780029	+35.832718	+128.615509	+06.834373	+17.850000	036.9	039.099998	+00.000000	168	
+00906.390015	+35.832680	+128.615463	+06.825766	+17.959999	036.9	039.099998	+00.000000	169	
+00907.799988	+35.832626	+128.615433	+06.817278	+17.879999	037.0	039.299999	+00.000000	170	
+00908.969971	+35.832584	+128.615387	+06.809200	+17.820000	037.0	039.200001	+00.000000	171	
+00909.789978	+35.832546	+128.615341	+06.801075	+17.879999	037.1	039.400002	+00.000000	172	
+00910.989990	+35.832504	+128.615311	+06.793550	+17.879999	037.1	039.400002	+00.000000	173	
+00912.059998	+35.832470	+128.615250	+06.785957	+17.740000	037.2	039.500000	+00.000000	174	
+00913.080017	+35.832432	+128.615204	+06.780480	+17.799999	037.2	039.599998	+00.000000	175	
+00914.179993	+35.832386	+128.615158	+06.775578	+17.879999	037.3	039.599998	+00.000000	176	
+00916.250000	+35.832352	+128.615112	+06.772130	+17.770000	037.4	039.700001	+00.000000	177	
+00917.700012	+35.832306	+128.615067	+06.768294	+17.690001	037.4	039.799999	+00.000000	178	
+00919.210022	+35.832256	+128.615036	+06.764843	+17.690001	037.5	040.000000	+00.000000	179	
+00920.440002	+35.832218	+128.614990	+06.759791	+17.740000	037.5	040.200001	+00.000000	180	
+00921.909973	+35.832165	+128.614944	+06.756579	+17.799999	037.6	040.400002	+00.000000	181	
+00923.280029	+35.832115	+128.614899	+06.752153	+17.770000	037.6	040.299999	+00.000000	182	
+00925.039978	+35.832081	+128.614838	+06.746839	+17.639999	037.6	040.299999	+00.000000	183	
+00926.590027	+35.832031	+128.614792	+06.740697	+17.660000	037.5	040.299999	+00.000000	184	
+00928.380005	+35.831985	+128.614716	+06.734513	+17.820000	037.5	040.099998	+00.000000	185	
+00930.159973	+35.831944	+128.614639	+06.727526	+17.879999	037.4	040.200001	+00.000000	186	
+00931.869995	+35.831902	+128.614563	+06.721172	+17.820000	037.3	040.400002	+00.000000	187	
+00933.859985	+35.831860	+128.614502	+06.715046	+17.719999	037.1	040.599998	+00.000000	188	
+00935.909973	+35.831825	+128.614426	+06.711006	+17.580000	037.0	040.500000	+00.000000	189	
+00937.739990	+35.831783	+128.614380	+06.709394	+17.530001	036.8	040.599998	+00.000000	190	
+00939.840027	+35.831741	+128.614319	+06.709657	+17.450001	036.7	040.299999	+00.000000	191	
+00942.000000	+35.831715	+128.614258	+06.709813	+17.450001	036.5	039.700001	+00.000000	192	
+00944.520020	+35.831673	+128.614227	+06.712657	+17.530001	036.4	039.700001	+00.000000	193	
+00946.500000	+35.831635	+128.614151	+06.717352	+17.450001	036.2	040.200001	+00.000000	194	
+00948.679993	+35.831608	+128.614120	+06.724005	+17.450001	036.2	040.400002	+00.000000	195	
+00950.890015	+35.831566	+128.614059	+06.732624	+17.480000	036.1	041.099998	+00.000000	196	
+00952.909973	+35.831532	+128.614014	+06.742791	+17.370001	036.1	041.000000	+00.000000	197	
+00954.950012	+35.831505	+128.613983	+06.753785	+17.400000	036.1	041.400002	+00.000000	198	
+00957.099976	+35.831455	+128.613922	+06.764180	+17.320000	036.1	041.500000	+00.000000	199	
+00958.330017	+35.831421	+128.613876	+06.772057	+17.320000	036.1	041.400002	+00.000000	200	
+00959.960022	+35.831387	+128.613861	+06.778168	+17.400000	036.1	041.599998	+00.000000	201	
+00961.539978	+35.831337	+128.613815	+06.783517	+17.340000	036.1	041.500000	+00.000000	202	
+00963.340027	+35.831303	+128.613770	+06.789287	+17.240000	036.1	041.599998	+00.000000	203	
+00965.520020	+35.831257	+128.613739	+06.792293	+17.209999	036.2	041.599998	+00.000000	204	
+00967.700012	+35.831200	+128.613708	+06.794752	+17.260000	036.2	041.500000	+00.000000	205	
+00970.130005	+35.831150	+128.613647	+06.796834	+17.209999	036.3	041.099998	+00.000000	206	
+00973.039978	+35.831100	+128.613617	+06.797003	+17.240000	036.3	041.200001	+00.000000	207	
+00975.650024	+35.831051	+128.613586	+06.794228	+17.160000	036.4	040.900002	+00.000000	208	
+00978.369995	+35.830997	+128.613556	+06.790502	+17.180000	036.5	041.000000	+00.000000	209	
+00980.729980	+35.830936	+128.613525	+06.784427	+17.180000	036.6	041.099998	+00.000000	210	
+00982.280029	+35.830872	+128.613480	+06.779062	+17.180000	036.7	041.299999	+00.000000	211	
+00983.690002	+35.830811	+128.613464	+06.773653	+17.000000	036.8	041.200001	+00.000000	212	
+00985.020020	+35.830746	+128.613434	+06.766984	+17.080000	036.9	040.599998	+00.000000	213	
+00986.359985	+35.830677	+128.613388	+06.760262	+17.110001	037.0	040.799999	+00.000000	214	
+00988.039978	+35.830616	+128.613358	+06.754292	+17.110001	037.1	041.000000	+00.000000	215	
+00988.950012	+35.830559	+128.613342	+06.748607	+17.110001	037.1	041.400002	+00.000000	216	
+00989.570007	+35.830490	+128.613297	+06.743372	+17.049999	037.2	041.799999	+00.000000	217	
+00990.609985	+35.830425	+128.613251	+06.738388	+17.080000	037.3	041.799999	+00.000000	218	
+00991.809998	+35.830368	+128.613220	+06.735653	+17.100000	037.3	041.799999	+00.000000	219	
+00993.380005	+35.830311	+128.613174	+06.733770	+17.080000	037.3	041.900002	+00.000000	220	
+00994.369995	+35.830261	+128.613129	+06.734926	+17.080000	037.3	042.000000	+00.000000	221	
+00995.349976	+35.830212	+128.613098	+06.736062	+17.129999	037.3	042.200001	+00.000000	222	
+00996.359985	+35.830162	+128.613083	+06.737678	+17.129999	037.3	042.200001	+00.000000	223	
+00998.229980	+35.830116	+128.613052	+06.742790	+17.080000	037.3	042.200001	+00.000000	224	
+01000.270020	+35.830070	+128.613007	+06.748755	+17.049999	037.2	042.200001	+00.000000	225	
+01002.200012	+35.830025	+128.612976	+06.756767	+17.049999	037.1	042.299999	+00.000000	226	
+01004.309998	+35.829983	+128.612946	+06.764632	+16.920000	037.1	042.200001	+00.000000	227	
+01006.239990	+35.829945	+128.612900	+06.770170	+16.870001	037.0	042.299999	+00.000000	228	
+01008.299988	+35.829899	+128.612839	+06.774334	+16.840000	036.9	042.200001	+00.000000	229	
+01010.690002	+35.829857	+128.612808	+06.778348	+16.889999	036.8	042.200001	+00.000000	230	
+01013.010010	+35.829819	+128.612778	+06.780912	+16.870001	036.7	042.200001	+00.000000	231	
+01014.969971	+35.829781	+128.612701	+06.781379	+16.809999	036.6	042.200001	+00.000000	232	
+01017.219971	+35.829731	+128.612671	+06.781725	+16.840000	036.5	042.099998	+00.000000	233	
+01019.070007	+35.829681	+128.612610	+06.781964	+16.790001	036.5	042.099998	+00.000000	234	
+01020.809998	+35.829628	+128.612564	+06.781598	+16.709999	036.4	042.299999	+00.000000	235	
+01021.719971	+35.829578	+128.612518	+06.778687	+16.709999	036.4	042.500000	+00.000000	236	
+01022.359985	+35.829521	+128.612457	+06.774886	+16.709999	036.3	042.500000	+00.000000	237	
+01023.469971	+35.829460	+128.612427	+06.771092	+16.709999	036.2	042.299999	+00.000000	238	
+01024.810059	+35.829411	+128.612381	+06.769539	+16.680000	036.2	042.500000	+00.000000	239	
+01026.510010	+35.829357	+128.612335	+06.769017	+16.680000	036.1	042.500000	+00.000000	240	
+01028.410034	+35.829315	+128.612289	+06.769387	+16.709999	036.1	042.500000	+00.000000	241	
+01030.250000	+35.829262	+128.612259	+06.770303	+16.760000	036.0	042.500000	+00.000000	242	
+01031.939941	+35.829212	+128.612213	+06.770724	+16.709999	035.9	042.500000	+00.000000	243	
+01033.390015	+35.829170	+128.612183	+06.771830	+16.600000	035.8	042.400002	+00.000000	244	
+01034.300049	+35.829121	+128.612183	+06.773634	+16.580000	035.7	042.400002	+00.000000	245	
+01035.750000	+35.829067	+128.612137	+06.774635	+16.629999	035.6	042.599998	+00.000000	246	
+01037.400024	+35.829021	+128.612106	+06.777703	+16.629999	035.6	042.599998	+00.000000	247	
+01039.089966	+35.828968	+128.612091	+06.779452	+16.629999	035.5	042.900002	+00.000000	248	
+01040.719971	+35.828911	+128.612045	+06.781663	+16.580000	035.5	043.099998	+00.000000	249	
+01042.180054	+35.828861	+128.612015	+06.784101	+16.549999	035.4	043.200001	+00.000000	250	
+01043.709961	+35.828800	+128.611984	+06.787726	+16.530001	035.4	043.200001	+00.000000	251	
+01044.989990	+35.828735	+128.611923	+06.790634	+16.530001	035.3	043.299999	+00.000000	252	
+01046.290039	+35.828678	+128.611893	+06.794185	+16.500000	035.3	043.400002	+00.000000	253	
+01048.020020	+35.828609	+128.611847	+06.798929	+16.549999	035.3	043.099998	+00.000000	254	
+01049.650024	+35.828556	+128.611786	+06.804361	+16.420000	035.3	043.099998	+00.000000	255	
+01051.949951	+35.828503	+128.611755	+06.808728	+16.389999	035.3	043.299999	+00.000000	256	
+01054.369995	+35.828438	+128.611710	+06.813264	+16.389999	035.2	043.299999	+00.000000	257	
+01056.609985	+35.828384	+128.611664	+06.817154	+16.420000	035.2	043.299999	+00.000000	258	
+01058.300049	+35.828335	+128.611603	+06.821465	+16.450001	035.2	043.299999	+00.000000	259	
+01059.359985	+35.828281	+128.611542	+06.825373	+16.450001	035.2	043.299999	+00.000000	260	
+01059.890015	+35.828232	+128.611496	+06.827520	+16.340000	035.2	043.700001	+00.000000	261	
+01061.089966	+35.828182	+128.611420	+06.827944	+16.320000	035.2	043.799999	+00.000000	262	
+01062.719971	+35.828121	+128.611389	+06.826355	+16.320000	035.2	043.599998	+00.000000	263	
+01064.430054	+35.828064	+128.611328	+06.823432	+16.290001	035.2	043.500000	+00.000000	264	
+01066.520020	+35.828014	+128.611282	+06.820379	+16.290001	035.1	043.500000	+00.000000	265	
+01068.689941	+35.827961	+128.611237	+06.816277	+16.260000	035.1	043.700001	+00.000000	266	
+01070.839966	+35.827919	+128.611191	+06.812805	+16.160000	035.1	043.700001	+00.000000	267	
+01072.680054	+35.827862	+128.611145	+06.808408	+16.209999	035.2	044.000000	+00.000000	268	
+01074.540039	+35.827820	+128.611099	+06.803928	+16.160000	035.2	043.200001	+00.000000	269	
+01076.219971	+35.827785	+128.611023	+06.799363	+16.190001	035.2	043.000000	+00.000000	270	
+01077.439941	+35.827732	+128.610992	+06.795010	+16.240000	035.3	043.299999	+00.000000	271	
+01078.569946	+35.827694	+128.610916	+06.790990	+16.240000	035.3	043.400002	+00.000000	272	
+01079.430054	+35.827660	+128.610840	+06.786787	+16.260000	035.4	043.500000	+00.000000	273	
+01081.180054	+35.827606	+128.610794	+06.782091	+16.290001	035.6	043.500000	+00.000000	274	
+01082.619995	+35.827560	+128.610748	+06.776926	+16.160000	035.7	043.799999	+00.000000	275	
+01084.550049	+35.827534	+128.610672	+06.770991	+16.129999	035.9	044.200001	+00.000000	276	
+01086.339966	+35.827480	+128.610611	+06.765249	+16.129999	036.0	043.400002	+00.000000	277	
+01088.699951	+35.827435	+128.610565	+06.758871	+16.160000	036.2	044.000000	+00.000000	278	
+01090.979980	+35.827389	+128.610489	+06.753182	+16.160000	036.3	044.700001	+00.000000	279	
+01092.880005	+35.827332	+128.610458	+06.747920	+16.080000	036.5	044.799999	+00.000000	280	
+01094.959961	+35.827278	+128.610397	+06.744919	+16.000000	036.6	044.900002	+00.000000	281	
+01097.239990	+35.827221	+128.610352	+06.741709	+16.000000	036.8	044.599998	+00.000000	282	
