Altitude (m)	Latitude	Longitude	WindF (m/s)	T (¡ÆC)	Dir (¡Æ)	RH	Distance (km)	Time (s)	
+00198.059998	+35.844746	+128.626282	+02.432124	+16.030001	292.6	041.900002	+00.000000	27	
+00205.419998	+35.844700	+128.626328	+02.465790	+15.800000	292.2	042.000000	+00.000000	28	
+00212.750000	+35.844658	+128.626389	+02.528038	+15.570000	291.8	042.099998	+00.000000	29	
+00218.080002	+35.844646	+128.626450	+02.604519	+15.520000	291.1	042.200001	+00.000000	30	
+00221.529999	+35.844650	+128.626526	+02.693663	+15.490000	290.3	042.299999	+00.000000	31	
+00226.279999	+35.844677	+128.626541	+02.775028	+15.370000	289.4	042.400002	+00.000000	32	
+00231.380005	+35.844700	+128.626556	+02.837914	+15.320000	288.5	042.700001	+00.000000	33	
+00236.559998	+35.844700	+128.626556	+02.827162	+15.290000	288.1	043.000000	+00.000000	34	
+00242.289993	+35.844681	+128.626572	+02.841778	+15.260000	287.4	043.400002	+00.000000	35	
+00248.750000	+35.844646	+128.626602	+02.874892	+15.210000	286.8	043.599998	+00.000000	36	
+00254.300003	+35.844624	+128.626678	+02.916992	+15.140000	286.5	043.799999	+00.000000	37	
+00258.049988	+35.844624	+128.626755	+02.961145	+15.160000	286.5	043.799999	+00.000000	38	
+00262.890015	+35.844643	+128.626816	+03.000653	+15.160000	286.7	043.900002	+00.000000	39	
+00267.230011	+35.844677	+128.626862	+03.022542	+15.090000	287.2	044.200001	+00.000000	40	
+00272.369995	+35.844700	+128.626877	+03.038286	+14.980000	287.8	044.299999	+00.000000	41	
+00277.420013	+35.844692	+128.626892	+03.042336	+14.910000	288.3	044.400002	+00.000000	42	
+00282.040009	+35.844669	+128.626907	+03.053446	+14.860000	288.9	044.599998	+00.000000	43	
+00286.049988	+35.844646	+128.626938	+03.080838	+14.830000	289.2	044.799999	+00.000000	44	
+00290.760010	+35.844635	+128.626999	+03.111623	+14.780000	289.5	044.799999	+00.000000	45	
+00294.779999	+35.844646	+128.627045	+03.147421	+14.680000	289.5	044.599998	+00.000000	46	
+00298.760010	+35.844662	+128.627060	+03.167324	+14.560000	289.3	044.700001	+00.000000	47	
+00302.399994	+35.844681	+128.627075	+03.188975	+14.480000	289.1	044.799999	+00.000000	48	
+00306.589996	+35.844681	+128.627060	+03.223217	+14.450000	288.7	045.099998	+00.000000	49	
+00310.709991	+35.844658	+128.627045	+03.257524	+14.400000	288.1	045.299999	+00.000000	50	
+00315.769989	+35.844635	+128.627029	+03.298619	+14.330000	287.2	045.700001	+00.000000	51	
+00321.850006	+35.844612	+128.627045	+03.332613	+14.280000	286.3	046.000000	+00.000000	52	
+00328.119995	+35.844593	+128.627075	+03.359405	+14.250000	285.5	046.000000	+00.000000	53	
+00331.869995	+35.844582	+128.627151	+03.372990	+14.200000	284.6	046.000000	+00.000000	54	
+00336.380005	+35.844574	+128.627228	+03.374583	+14.150000	284.1	045.900002	+00.000000	55	
+00341.660004	+35.844559	+128.627304	+03.378882	+14.130000	283.8	046.000000	+00.000000	56	
+00347.540009	+35.844551	+128.627335	+03.397083	+14.080000	283.9	046.000000	+00.000000	57	
+00352.500000	+35.844543	+128.627350	+03.436374	+14.030000	283.9	045.900002	+00.000000	58	
+00356.779999	+35.844551	+128.627365	+03.475459	+14.000000	283.9	046.000000	+00.000000	59	
+00360.959991	+35.844551	+128.627380	+03.518713	+13.980000	283.7	046.200001	+00.000000	60	
+00365.410004	+35.844551	+128.627426	+03.568986	+13.930000	283.3	046.299999	+00.000000	61	
+00369.010010	+35.844524	+128.627472	+03.606841	+13.900000	283.0	046.400002	+00.000000	62	
+00372.309998	+35.844486	+128.627533	+03.638090	+13.850000	282.9	046.599998	+00.000000	63	
+00375.890015	+35.844448	+128.627563	+03.675332	+13.780000	283.2	046.700001	+00.000000	64	
+00379.890015	+35.844398	+128.627594	+03.734586	+13.730000	283.8	046.799999	+00.000000	65	
+00384.829987	+35.844360	+128.627594	+03.830114	+13.730000	284.3	046.400002	+00.000000	66	
+00390.019989	+35.844330	+128.627609	+03.937655	+13.680000	284.5	046.299999	+00.000000	67	
+00395.559998	+35.844322	+128.627640	+04.035561	+13.650000	284.3	046.599998	+00.000000	68	
+00400.890015	+35.844322	+128.627701	+04.116845	+13.600000	284.0	046.700001	+00.000000	69	
+00405.450012	+35.844345	+128.627792	+04.183735	+13.550000	283.5	047.500000	+00.000000	70	
+00411.450012	+35.844372	+128.627853	+04.224049	+13.500000	282.9	047.599998	+00.000000	71	
+00417.470001	+35.844383	+128.627914	+04.257611	+13.450000	282.5	047.900002	+00.000000	72	
+00422.730011	+35.844383	+128.627960	+04.289864	+13.430000	282.1	048.099998	+00.000000	73	
+00427.390015	+35.844364	+128.628006	+04.339988	+13.380000	281.5	047.500000	+00.000000	74	
+00431.700012	+35.844357	+128.628067	+04.404482	+13.350000	280.9	047.200001	+00.000000	75	
+00436.829987	+35.844349	+128.628113	+04.475918	+13.300000	280.1	047.099998	+00.000000	76	
+00441.290009	+35.844364	+128.628159	+04.534215	+13.250000	279.4	046.799999	+00.000000	77	
+00446.890015	+35.844383	+128.628204	+04.588343	+13.180000	279.0	047.099998	+00.000000	78	
+00452.890015	+35.844387	+128.628220	+04.643605	+13.180000	278.5	047.299999	+00.000000	79	
+00457.779999	+35.844383	+128.628265	+04.708404	+13.130000	277.9	047.299999	+00.000000	80	
+00463.029999	+35.844364	+128.628342	+04.782580	+13.050000	277.5	047.700001	+00.000000	81	
+00467.429993	+35.844349	+128.628418	+04.867325	+13.030000	277.1	047.400002	+00.000000	82	
+00472.170013	+35.844349	+128.628525	+04.950715	+12.960000	276.6	047.099998	+00.000000	83	
+00477.989990	+35.844360	+128.628616	+05.032393	+12.930000	276.1	047.299999	+00.000000	84	
+00483.869995	+35.844372	+128.628677	+05.097387	+12.860000	275.8	047.599998	+00.000000	85	
+00489.820007	+35.844372	+128.628738	+05.146895	+12.780000	275.5	047.799999	+00.000000	86	
+00494.170013	+35.844349	+128.628738	+05.188191	+12.710000	275.2	048.299999	+00.000000	87	
+00499.359985	+35.844296	+128.628784	+05.215547	+12.660000	274.8	048.599998	+00.000000	88	
+00503.359985	+35.844246	+128.628830	+05.244588	+12.610000	274.4	048.799999	+00.000000	89	
+00508.450012	+35.844212	+128.628876	+05.275409	+12.560000	274.4	049.200001	+00.000000	90	
+00513.200012	+35.844200	+128.628952	+05.300274	+12.540000	274.4	049.000000	+00.000000	91	
+00517.159973	+35.844212	+128.628998	+05.323822	+12.460000	274.7	048.900002	+00.000000	92	
+00520.409973	+35.844246	+128.629044	+05.349167	+12.390000	275.3	049.200001	+00.000000	93	
+00524.179993	+35.844280	+128.629089	+05.374774	+12.390000	275.9	049.400002	+00.000000	94	
+00527.539978	+35.844315	+128.629120	+05.410733	+12.360000	276.5	049.700001	+00.000000	95	
+00530.869995	+35.844345	+128.629150	+05.453792	+12.360000	277.1	049.900002	+00.000000	96	
+00536.070007	+35.844360	+128.629211	+05.494294	+12.320000	277.5	050.200001	+00.000000	97	
+00543.000000	+35.844372	+128.629272	+05.516761	+12.270000	278.0	050.000000	+00.000000	98	
+00549.289978	+35.844360	+128.629349	+05.527145	+12.270000	278.6	050.000000	+00.000000	99	
+00555.200012	+35.844330	+128.629440	+05.524401	+12.220000	279.1	050.299999	+00.000000	100	
+00559.820007	+35.844288	+128.629532	+05.519850	+12.120000	279.7	050.799999	+00.000000	101	
+00564.409973	+35.844238	+128.629654	+05.519753	+12.020000	280.3	051.099998	+00.000000	102	
+00569.900024	+35.844212	+128.629761	+05.530580	+11.950000	280.8	051.000000	+00.000000	103	
+00576.340027	+35.844200	+128.629837	+05.546333	+11.880000	281.1	051.400002	+00.000000	104	
+00582.630005	+35.844204	+128.629898	+05.560703	+11.830000	281.2	051.299999	+00.000000	105	
+00587.320007	+35.844219	+128.629913	+05.568994	+11.780000	281.3	051.400002	+00.000000	106	
+00591.090027	+35.844227	+128.629929	+05.587092	+11.750000	281.5	051.000000	+00.000000	107	
+00596.619995	+35.844238	+128.629959	+05.620918	+11.764999	281.9	051.150002	+00.000000	108	
+00602.150024	+35.844246	+128.629990	+05.685817	+11.780000	282.6	051.299999	+00.000000	109	
+00609.140015	+35.844246	+128.630066	+05.769408	+11.660000	283.4	051.799999	+00.000000	110	
+00614.820007	+35.844227	+128.630173	+05.858142	+11.610000	284.2	051.599998	+00.000000	111	
+00620.849976	+35.844189	+128.630264	+05.943948	+11.560000	284.9	051.799999	+00.000000	112	
+00626.969971	+35.844143	+128.630341	+06.032851	+11.540000	285.7	051.799999	+00.000000	113	
+00632.679993	+35.844093	+128.630417	+06.116278	+11.460000	286.5	051.700001	+00.000000	114	
+00637.919983	+35.844074	+128.630447	+06.171184	+11.440000	287.4	051.700001	+00.000000	115	
+00643.809998	+35.844074	+128.630478	+06.217781	+11.340000	288.4	051.799999	+00.000000	116	
+00648.789978	+35.844078	+128.630539	+06.264705	+11.390000	289.5	052.000000	+00.000000	117	
+00654.369995	+35.844074	+128.630585	+06.298703	+11.340000	290.4	052.000000	+00.000000	118	
+00659.750000	+35.844059	+128.630646	+06.320913	+11.240000	291.2	052.000000	+00.000000	119	
+00665.570007	+35.844032	+128.630692	+06.363092	+11.120000	291.9	052.000000	+00.000000	120	
+00670.859985	+35.844009	+128.630722	+06.416410	+11.150000	292.6	052.000000	+00.000000	121	
+00676.260010	+35.843990	+128.630798	+06.476531	+11.050000	293.3	052.200001	+00.000000	122	
+00681.460022	+35.843967	+128.630875	+06.532081	+11.000000	294.0	052.200001	+00.000000	123	
+00685.659973	+35.843948	+128.630951	+06.581383	+10.960000	294.8	051.900002	+00.000000	124	
+00691.400024	+35.843914	+128.631058	+06.627242	+10.930000	295.5	052.000000	+00.000000	125	
+00697.359985	+35.843880	+128.631119	+06.697789	+10.910000	296.1	051.400002	+00.000000	126	
+00702.830017	+35.843864	+128.631180	+06.785952	+10.840000	296.8	052.099998	+00.000000	127	
+00707.390015	+35.843864	+128.631226	+06.882919	+10.710000	297.4	052.400002	+00.000000	128	
+00712.840027	+35.843864	+128.631287	+06.991237	+10.710000	298.1	052.299999	+00.000000	129	
+00719.580017	+35.843849	+128.631363	+07.106420	+10.670000	298.8	052.700001	+00.000000	130	
+00725.640015	+35.843803	+128.631454	+07.191391	+10.570000	299.5	052.700001	+00.000000	131	
+00730.460022	+35.843754	+128.631516	+07.262081	+10.600000	300.2	051.099998	+00.000000	132	
+00736.090027	+35.843704	+128.631592	+07.318104	+10.640000	300.7	049.700001	+00.000000	133	
+00740.890015	+35.843655	+128.631653	+07.376937	+10.710000	301.2	048.900002	+00.000000	134	
+00745.419983	+35.843620	+128.631729	+07.435302	+10.740000	301.7	047.599998	+00.000000	135	
+00750.679993	+35.843578	+128.631821	+07.492930	+10.710000	302.1	047.700001	+00.000000	136	
+00755.280029	+35.843540	+128.631912	+07.559794	+10.670000	302.5	049.099998	+00.000000	137	
+00758.799988	+35.843491	+128.632004	+07.638193	+10.690000	302.9	047.000000	+00.000000	138	
+00761.570007	+35.843449	+128.632050	+07.722365	+10.710000	303.4	047.700001	+00.000000	139	
+00764.900024	+35.843418	+128.632095	+07.804998	+10.620000	303.9	047.700001	+00.000000	140	
+00769.559998	+35.843403	+128.632126	+07.883224	+10.480000	304.5	048.099998	+00.000000	141	
+00775.260010	+35.843399	+128.632187	+07.946528	+10.480000	304.9	047.400002	+00.000000	142	
+00781.419983	+35.843380	+128.632263	+08.009575	+10.550000	305.3	046.599998	+00.000000	143	
+00786.520020	+35.843342	+128.632385	+08.076015	+10.500000	305.6	046.099998	+00.000000	144	
+00790.570007	+35.843281	+128.632477	+08.141919	+10.430000	305.9	046.700001	+00.000000	145	
+00794.609985	+35.843204	+128.632553	+08.205752	+10.400000	306.2	047.099998	+00.000000	146	
+00798.760010	+35.843128	+128.632629	+08.278459	+10.360000	306.6	046.299999	+00.000000	147	
+00803.390015	+35.843079	+128.632660	+08.348402	+10.310000	307.1	046.099998	+00.000000	148	
+00807.729980	+35.843044	+128.632721	+08.409721	+10.380000	307.6	045.700001	+00.000000	149	
+00813.270020	+35.843014	+128.632797	+08.463783	+10.310000	308.1	045.099998	+00.000000	150	
+00817.719971	+35.842979	+128.632904	+08.514849	+10.330000	308.6	045.000000	+00.000000	151	
+00823.469971	+35.842926	+128.633011	+08.563440	+10.260000	309.0	045.099998	+00.000000	152	
+00829.280029	+35.842865	+128.633087	+08.608970	+10.210000	309.4	045.200001	+00.000000	153	
+00834.130005	+35.842800	+128.633163	+08.648297	+10.140000	309.7	045.400002	+00.000000	154	
+00840.080017	+35.842731	+128.633240	+08.699433	+10.090000	310.0	045.799999	+00.000000	155	
+00845.500000	+35.842670	+128.633301	+08.760225	+10.050000	310.3	045.799999	+00.000000	156	
+00850.020020	+35.842606	+128.633377	+08.826240	+10.000000	310.5	045.900002	+00.000000	157	
+00855.530029	+35.842548	+128.633438	+08.890275	+09.930000	310.8	045.700001	+00.000000	158	
+00860.260010	+35.842510	+128.633469	+08.954799	+09.950000	311.0	045.799999	+00.000000	159	
+00865.989990	+35.842476	+128.633530	+09.013848	+09.860000	311.3	046.000000	+00.000000	160	
+00870.090027	+35.842445	+128.633591	+09.060012	+09.810000	311.5	046.099998	+00.000000	161	
+00873.229980	+35.842400	+128.633682	+09.094669	+09.830000	311.7	046.000000	+00.000000	162	
+00876.979980	+35.842327	+128.633789	+09.121036	+09.760000	312.0	046.099998	+00.000000	163	
+00881.809998	+35.842239	+128.633881	+09.146940	+09.710000	312.2	046.599998	+00.000000	164	
+00887.000000	+35.842148	+128.633957	+09.176251	+09.620000	312.5	046.900002	+00.000000	165	
+00891.340027	+35.842072	+128.634048	+09.198043	+09.600000	312.8	046.900002	+00.000000	166	
+00894.859985	+35.842022	+128.634125	+09.215046	+09.600000	313.1	046.799999	+00.000000	167	
+00898.580017	+35.841999	+128.634201	+09.236603	+09.450000	313.5	047.099998	+00.000000	168	
+00903.580017	+35.841995	+128.634262	+09.245814	+09.500000	313.8	046.500000	+00.000000	169	
+00908.849976	+35.841980	+128.634323	+09.248032	+09.480000	314.2	047.000000	+00.000000	170	
+00915.260010	+35.841942	+128.634399	+09.247328	+09.360000	314.5	047.299999	+00.000000	171	
+00920.359985	+35.841885	+128.634476	+09.246922	+09.340000	314.8	047.299999	+00.000000	172	
+00922.780029	+35.841801	+128.634552	+09.241858	+09.320000	315.2	047.799999	+00.000000	173	
+00925.320007	+35.841694	+128.634613	+09.234015	+09.290000	315.6	047.900002	+00.000000	174	
+00929.880005	+35.841587	+128.634659	+09.229193	+09.200000	316.0	048.400002	+00.000000	175	
+00935.880005	+35.841496	+128.634720	+09.219246	+09.130000	316.4	048.700001	+00.000000	176	
+00941.599976	+35.841415	+128.634781	+09.215148	+09.100000	316.7	048.799999	+00.000000	177	
+00945.780029	+35.841354	+128.634857	+09.221468	+09.080000	317.1	048.700001	+00.000000	178	
+00948.729980	+35.841320	+128.634964	+09.217573	+09.060000	317.6	048.900002	+00.000000	179	
+00953.020020	+35.841293	+128.635071	+09.204020	+09.060000	318.0	049.099998	+00.000000	180	
+00959.140015	+35.841270	+128.635162	+09.173408	+08.960000	318.4	049.299999	+00.000000	181	
+00965.790039	+35.841225	+128.635254	+09.138723	+08.880000	318.7	049.599998	+00.000000	182	
+00972.440002	+35.841175	+128.635361	+09.109494	+08.800000	319.0	049.900002	+00.000000	183	
+00978.090027	+35.841091	+128.635422	+09.096991	+08.750000	319.3	050.200001	+00.000000	184	
+00984.250000	+35.841000	+128.635468	+09.101642	+08.720000	319.7	050.000000	+00.000000	185	
+00989.729980	+35.840923	+128.635498	+09.103084	+08.680000	320.1	050.299999	+00.000000	186	
+00995.109985	+35.840866	+128.635529	+09.098563	+08.630000	320.6	050.299999	+00.000000	187	
+00999.919983	+35.840820	+128.635574	+09.068515	+08.610000	321.1	050.299999	+00.000000	188	
+01005.260010	+35.840778	+128.635651	+09.004048	+08.580000	321.6	050.299999	+00.000000	189	
+01010.320007	+35.840736	+128.635757	+08.930160	+08.510000	322.0	050.099998	+00.000000	190	
+01015.760010	+35.840664	+128.635849	+08.864692	+08.510000	322.2	050.099998	+00.000000	191	
+01021.030029	+35.840569	+128.635925	+08.821255	+08.490000	322.5	049.599998	+00.000000	192	
+01026.680054	+35.840466	+128.635986	+08.799965	+08.490000	322.9	048.900002	+00.000000	193	
+01031.609985	+35.840366	+128.636002	+08.796995	+08.440000	323.3	049.400002	+00.000000	194	
+01036.939941	+35.840286	+128.636002	+08.797816	+08.390000	323.8	048.599998	+00.000000	195	
+01042.280029	+35.840221	+128.636017	+08.793246	+08.390000	324.4	049.400002	+00.000000	196	
+01047.819946	+35.840179	+128.636047	+08.785202	+08.320000	325.0	050.299999	+00.000000	197	
+01053.530029	+35.840137	+128.636093	+08.774499	+08.160000	325.5	050.400002	+00.000000	198	
+01059.310059	+35.840092	+128.636169	+08.774566	+08.060000	326.0	050.299999	+00.000000	199	
+01065.079956	+35.840023	+128.636276	+08.814825	+08.020000	326.3	050.299999	+00.000000	200	
+01070.229980	+35.839943	+128.636353	+08.887307	+08.060000	326.7	050.099998	+00.000000	201	
+01075.869995	+35.839863	+128.636414	+08.977551	+08.040000	327.3	050.200001	+00.000000	202	
+01082.520020	+35.839790	+128.636429	+09.064559	+08.060000	327.9	049.299999	+00.000000	203	
+01088.699951	+35.839729	+128.636459	+09.133844	+07.990000	328.4	049.599998	+00.000000	204	
+01095.449951	+35.839691	+128.636505	+09.176538	+07.850000	328.9	049.700001	+00.000000	205	
+01101.630005	+35.839649	+128.636566	+09.187840	+07.810000	329.3	049.599998	+00.000000	206	
+01107.349976	+35.839596	+128.636627	+09.199037	+07.740000	329.4	049.599998	+00.000000	207	
+01111.000000	+35.839531	+128.636673	+09.234966	+07.740000	329.3	049.700001	+00.000000	208	
+01114.410034	+35.839466	+128.636688	+09.323881	+07.740000	329.2	049.500000	+00.000000	209	
+01119.750000	+35.839401	+128.636703	+09.438444	+07.690000	329.2	049.799999	+00.000000	210	
+01126.689941	+35.839352	+128.636719	+09.542221	+07.570000	329.4	050.099998	+00.000000	211	
+01133.760010	+35.839302	+128.636765	+09.626346	+07.480000	329.6	049.900002	+00.000000	212	
+01139.589966	+35.839241	+128.636826	+09.689347	+07.500000	329.8	049.799999	+00.000000	213	
+01145.209961	+35.839165	+128.636917	+09.742428	+07.480000	329.8	049.400002	+00.000000	214	
+01150.500000	+35.839062	+128.637024	+09.796669	+07.500000	329.7	048.700001	+00.000000	215	
+01156.060059	+35.838943	+128.637085	+09.871716	+07.430000	329.5	048.400002	+00.000000	216	
+01161.609985	+35.838833	+128.637146	+09.990474	+07.430000	329.3	048.299999	+00.000000	217	
+01166.800049	+35.838726	+128.637177	+10.104463	+07.340000	329.2	048.200001	+00.000000	218	
+01172.060059	+35.838657	+128.637207	+10.227169	+07.380000	329.3	048.000000	+00.000000	219	
+01177.390015	+35.838615	+128.637222	+10.331686	+07.360000	329.4	046.599998	+00.000000	220	
+01184.000000	+35.838562	+128.637299	+10.434000	+07.380000	329.5	045.900002	+00.000000	221	
+01189.430054	+35.838493	+128.637390	+10.550581	+07.380000	329.6	046.700001	+00.000000	222	
+01194.660034	+35.838394	+128.637482	+10.686131	+07.340000	329.5	046.500000	+00.000000	223	
+01199.050049	+35.838287	+128.637558	+10.837811	+07.310000	329.4	046.599998	+00.000000	224	
+01204.030029	+35.838173	+128.637604	+11.023142	+07.270000	329.3	046.400002	+00.000000	225	
+01209.349976	+35.838074	+128.637619	+11.233125	+07.270000	329.2	045.799999	+00.000000	226	
+01214.969971	+35.837997	+128.637650	+11.446947	+07.200000	329.3	045.700001	+00.000000	227	
+01220.650024	+35.837944	+128.637695	+11.637266	+07.270000	329.4	045.099998	+00.000000	228	
+01226.260010	+35.837879	+128.637772	+11.823283	+07.290000	329.6	043.900002	+00.000000	229	
+01231.319946	+35.837803	+128.637863	+11.979786	+07.380000	329.9	043.200001	+00.000000	230	
+01235.949951	+35.837692	+128.637985	+12.120562	+07.330000	330.1	043.099998	+00.000000	231	
+01240.270020	+35.837559	+128.638077	+12.248852	+07.360000	330.2	041.400002	+00.000000	232	
+01244.630005	+35.837429	+128.638138	+12.362723	+07.430000	330.2	040.900002	+00.000000	233	
+01249.500000	+35.837307	+128.638184	+12.480400	+07.400000	330.2	040.700001	+00.000000	234	
+01254.650024	+35.837215	+128.638214	+12.613823	+07.310000	330.3	040.200001	+00.000000	235	
+01259.709961	+35.837147	+128.638260	+12.734871	+07.360000	330.5	040.099998	+00.000000	236	
+01264.000000	+35.837090	+128.638306	+12.837949	+07.380000	330.8	040.200001	+00.000000	237	
+01269.180054	+35.837032	+128.638382	+12.924548	+07.240000	331.1	039.700001	+00.000000	238	
+01275.099976	+35.836967	+128.638489	+13.023197	+07.120000	331.3	040.900002	+00.000000	239	
+01281.579956	+35.836876	+128.638596	+13.141307	+07.150000	331.3	039.900002	+00.000000	240	
+01288.469971	+35.836761	+128.638702	+13.280198	+07.170000	331.3	039.200001	+00.000000	241	
+01295.589966	+35.836628	+128.638794	+13.428177	+07.170000	331.2	038.200001	+00.000000	242	
+01301.670044	+35.836487	+128.638855	+13.581231	+07.170000	331.3	038.099998	+00.000000	243	
+01307.640015	+35.836357	+128.638916	+13.714828	+07.150000	331.4	038.099998	+00.000000	244	
+01313.359985	+35.836239	+128.638977	+13.814252	+07.150000	331.7	038.299999	+00.000000	245	
+01318.400024	+35.836140	+128.639038	+13.883341	+07.240000	331.9	038.799999	+00.000000	246	
+01323.260010	+35.836029	+128.639160	+13.931042	+07.120000	332.1	039.400002	+00.000000	247	
+01328.300049	+35.835911	+128.639267	+13.966362	+07.240000	332.2	039.599998	+00.000000	248	
+01333.790039	+35.835777	+128.639374	+14.000343	+07.330000	332.3	039.500000	+00.000000	249	
+01337.560059	+35.835651	+128.639435	+14.027633	+07.420000	332.4	039.200001	+00.000000	250	
+01340.829956	+35.835529	+128.639496	+14.055812	+07.400000	332.6	039.000000	+00.000000	251	
+01343.050049	+35.835426	+128.639542	+14.076848	+07.330000	332.8	038.900002	+00.000000	252	
+01345.739990	+35.835327	+128.639557	+14.104654	+07.470000	333.0	038.900002	+00.000000	253	
+01349.250000	+35.835228	+128.639603	+14.143930	+07.330000	333.1	038.900002	+00.000000	254	
+01353.199951	+35.835114	+128.639664	+14.207092	+07.310000	333.3	039.000000	+00.000000	255	
+01355.670044	+35.834991	+128.639725	+14.281875	+07.240000	333.3	038.900002	+00.000000	256	
+01359.239990	+35.834869	+128.639816	+14.368820	+07.240000	333.5	038.799999	+00.000000	257	
+01363.479980	+35.834759	+128.639923	+14.456466	+07.170000	333.6	038.700001	+00.000000	258	
+01366.890015	+35.834641	+128.640015	+14.543722	+07.280000	333.8	038.400002	+00.000000	259	
+01370.579956	+35.834530	+128.640106	+14.623414	+07.260000	334.0	038.299999	+00.000000	260	
+01373.670044	+35.834412	+128.640198	+14.689451	+07.280000	334.3	038.200001	+00.000000	261	
+01377.010010	+35.834282	+128.640259	+14.736087	+07.260000	334.5	038.200001	+00.000000	262	
+01381.319946	+35.834152	+128.640335	+14.774142	+07.170000	334.7	038.099998	+00.000000	263	
+01386.959961	+35.834019	+128.640366	+14.792535	+07.100000	334.8	038.000000	+00.000000	264	
+01393.410034	+35.833889	+128.640411	+14.797172	+07.030000	334.9	037.799999	+00.000000	265	
+01398.329956	+35.833771	+128.640472	+14.800109	+07.000000	335.0	037.700001	+00.000000	266	
+01401.920044	+35.833652	+128.640549	+14.812004	+07.030000	335.2	037.700001	+00.000000	267	
+01404.939941	+35.833527	+128.640656	+14.817392	+06.980000	335.4	037.700001	+00.000000	268	
+01409.459961	+35.833393	+128.640778	+14.828574	+06.890000	335.5	037.599998	+00.000000	269	
+01415.839966	+35.833267	+128.640884	+14.843027	+06.840000	335.7	037.799999	+00.000000	270	
+01422.140015	+35.833145	+128.640976	+14.869186	+06.860000	335.8	037.700001	+00.000000	271	
+01427.619995	+35.833038	+128.641037	+14.922458	+06.750000	335.8	037.799999	+00.000000	272	
+01431.400024	+35.832932	+128.641052	+14.986675	+06.790000	336.0	037.700001	+00.000000	273	
+01433.180054	+35.832832	+128.641083	+15.051349	+06.720000	336.1	037.900002	+00.000000	274	
+01436.660034	+35.832741	+128.641083	+15.111967	+06.680000	336.3	038.099998	+00.000000	275	
+01442.030029	+35.832645	+128.641113	+15.161377	+06.630000	336.4	038.400002	+00.000000	276	
+01447.979980	+35.832527	+128.641159	+15.191280	+06.630000	336.6	038.599998	+00.000000	277	
+01452.430054	+35.832394	+128.641235	+15.206685	+06.630000	336.7	038.599998	+00.000000	278	
+01454.880005	+35.832249	+128.641327	+15.217335	+06.630000	336.8	038.700001	+00.000000	279	
+01457.839966	+35.832088	+128.641434	+15.226750	+06.580000	337.0	038.900002	+00.000000	280	
+01461.170044	+35.831932	+128.641525	+15.236476	+06.490000	337.1	039.099998	+00.000000	281	
+01465.219971	+35.831776	+128.641617	+15.253801	+06.450000	337.2	039.299999	+00.000000	282	
