Altitude (m)	Latitude	Longitude	WindF (m/s)	T (¡ÆC)	Dir (¡Æ)	RH	Distance (km)	Time (s)	
+00637.530029	+35.842991	+128.626923	+02.546302	+15.620000	004.9	017.600000	+00.000000	158	
+00641.609985	+35.842968	+128.626923	+02.572647	+15.570000	005.5	017.700001	+00.000000	159	
+00645.210022	+35.842945	+128.626907	+02.594935	+15.520000	005.8	017.799999	+00.000000	160	
+00647.729980	+35.842915	+128.626892	+02.614422	+15.495001	006.1	017.849998	+00.000000	161	
+00650.250000	+35.842884	+128.626862	+02.636472	+15.470000	006.5	017.900000	+00.000000	162	
+00652.789978	+35.842850	+128.626831	+02.660880	+15.440000	006.8	017.900000	+00.000000	163	
+00655.239990	+35.842808	+128.626816	+02.677169	+15.410000	007.3	017.900000	+00.000000	164	
+00657.500000	+35.842766	+128.626816	+02.691953	+15.410000	007.7	018.200001	+00.000000	165	
+00660.039978	+35.842731	+128.626846	+02.710245	+15.390000	008.1	018.200001	+00.000000	166	
+00662.780029	+35.842709	+128.626862	+02.729596	+15.360000	008.4	018.100000	+00.000000	167	
+00664.960022	+35.842693	+128.626892	+02.751045	+15.360000	008.7	018.200001	+00.000000	168	
+00666.840027	+35.842682	+128.626892	+02.774591	+15.340000	008.9	018.100000	+00.000000	169	
+00668.530029	+35.842670	+128.626877	+02.798354	+15.310000	009.0	018.200001	+00.000000	170	
+00670.450012	+35.842648	+128.626846	+02.828777	+15.290000	009.3	018.200001	+00.000000	171	
+00672.320007	+35.842606	+128.626816	+02.858528	+15.260000	009.4	018.200001	+00.000000	172	
+00674.679993	+35.842564	+128.626785	+02.889464	+15.240000	009.6	018.200001	+00.000000	173	
+00677.489990	+35.842514	+128.626785	+02.918405	+15.180000	009.8	018.299999	+00.000000	174	
+00680.429993	+35.842476	+128.626801	+02.946659	+15.160000	010.0	018.299999	+00.000000	175	
+00682.710022	+35.842442	+128.626816	+02.973088	+15.130000	010.3	018.400000	+00.000000	176	
+00684.159973	+35.842419	+128.626831	+02.993328	+15.130000	010.5	018.400000	+00.000000	177	
+00685.299988	+35.842396	+128.626831	+03.009573	+15.160000	010.6	018.500000	+00.000000	178	
+00686.590027	+35.842377	+128.626801	+03.018453	+15.130000	010.7	018.500000	+00.000000	179	
+00688.030029	+35.842361	+128.626785	+03.021955	+15.080000	010.8	018.799999	+00.000000	180	
+00689.880005	+35.842350	+128.626740	+03.024604	+15.080000	011.0	018.900000	+00.000000	181	
+00692.119995	+35.842335	+128.626709	+03.023221	+15.060000	011.2	018.900000	+00.000000	182	
+00694.140015	+35.842319	+128.626709	+03.024276	+15.030000	011.5	019.000000	+00.000000	183	
+00695.869995	+35.842300	+128.626724	+03.025109	+15.030000	011.9	019.000000	+00.000000	184	
+00697.450012	+35.842281	+128.626755	+03.023726	+15.010000	012.1	019.100000	+00.000000	185	
+00699.169983	+35.842251	+128.626770	+03.019789	+15.010000	012.2	019.000000	+00.000000	186	
+00701.090027	+35.842209	+128.626785	+03.016082	+14.980000	012.3	019.100000	+00.000000	187	
+00703.169983	+35.842171	+128.626785	+03.010621	+14.980000	012.4	019.200001	+00.000000	188	
+00705.210022	+35.842125	+128.626770	+03.006072	+14.930000	012.6	019.100000	+00.000000	189	
+00707.169983	+35.842087	+128.626740	+03.007052	+14.930000	012.6	019.000000	+00.000000	190	
+00708.590027	+35.842056	+128.626709	+03.009931	+14.880000	012.7	019.000000	+00.000000	191	
+00709.309998	+35.842041	+128.626694	+03.017468	+14.910000	012.6	019.100000	+00.000000	192	
+00710.419983	+35.842030	+128.626709	+03.026693	+14.910000	012.5	019.100000	+00.000000	193	
+00711.849976	+35.842014	+128.626724	+03.034144	+14.880000	012.3	019.299999	+00.000000	194	
+00713.200012	+35.842007	+128.626740	+03.044137	+14.850000	012.0	019.400000	+00.000000	195	
+00714.520020	+35.841988	+128.626755	+03.055784	+14.880000	011.8	019.400000	+00.000000	196	
+00716.250000	+35.841965	+128.626740	+03.068097	+14.850000	011.5	019.400000	+00.000000	197	
+00717.789978	+35.841942	+128.626709	+03.083358	+14.830000	011.3	019.400000	+00.000000	198	
+00718.840027	+35.841919	+128.626678	+03.099623	+14.800000	011.1	019.299999	+00.000000	199	
+00720.020020	+35.841888	+128.626648	+03.115920	+14.800000	010.9	019.299999	+00.000000	200	
+00721.590027	+35.841862	+128.626648	+03.132328	+14.780000	010.8	019.400000	+00.000000	201	
+00723.159973	+35.841827	+128.626648	+03.149917	+14.780000	010.7	019.299999	+00.000000	202	
+00724.030029	+35.841801	+128.626663	+03.166010	+14.780000	010.6	019.400000	+00.000000	203	
+00724.789978	+35.841782	+128.626678	+03.183387	+14.750000	010.5	019.299999	+00.000000	204	
+00726.169983	+35.841770	+128.626678	+03.201238	+14.730000	010.3	019.400000	+00.000000	205	
+00727.679993	+35.841770	+128.626663	+03.216073	+14.730000	010.1	019.400000	+00.000000	206	
+00729.260010	+35.841759	+128.626648	+03.229260	+14.730000	009.9	019.400000	+00.000000	207	
+00730.760010	+35.841743	+128.626633	+03.242405	+14.700000	009.6	019.400000	+00.000000	208	
+00732.359985	+35.841713	+128.626617	+03.250282	+14.700000	009.3	019.500000	+00.000000	209	
+00733.809998	+35.841667	+128.626602	+03.258239	+14.650000	009.0	019.500000	+00.000000	210	
+00735.539978	+35.841621	+128.626617	+03.266523	+14.630000	008.7	019.500000	+00.000000	211	
+00736.760010	+35.841576	+128.626633	+03.273991	+14.650000	008.4	019.500000	+00.000000	212	
+00738.440002	+35.841541	+128.626633	+03.283318	+14.630000	008.1	019.500000	+00.000000	213	
+00740.460022	+35.841507	+128.626617	+03.291054	+14.600000	007.8	019.600000	+00.000000	214	
+00742.219971	+35.841473	+128.626602	+03.296138	+14.580000	007.6	019.600000	+00.000000	215	
+00743.739990	+35.841446	+128.626572	+03.299918	+14.580000	007.3	019.500000	+00.000000	216	
+00746.130005	+35.841412	+128.626541	+03.300805	+14.550000	007.2	019.500000	+00.000000	217	
+00748.530029	+35.841370	+128.626526	+03.301553	+14.530000	007.0	019.600000	+00.000000	218	
+00751.200012	+35.841335	+128.626526	+03.300231	+14.480000	006.9	019.600000	+00.000000	219	
+00753.429993	+35.841305	+128.626556	+03.298705	+14.480000	006.8	019.700001	+00.000000	220	
+00754.799988	+35.841293	+128.626572	+03.298995	+14.450000	006.7	019.799999	+00.000000	221	
+00755.929993	+35.841290	+128.626587	+03.303068	+14.450000	006.7	019.700001	+00.000000	222	
+00757.320007	+35.841278	+128.626602	+03.307461	+14.430000	006.7	019.700001	+00.000000	223	
+00759.409973	+35.841267	+128.626602	+03.313233	+14.400000	006.6	019.500000	+00.000000	224	
+00761.789978	+35.841244	+128.626602	+03.321188	+14.380000	006.6	019.500000	+00.000000	225	
+00764.010010	+35.841202	+128.626602	+03.329702	+14.350000	006.6	019.799999	+00.000000	226	
+00765.690002	+35.841160	+128.626587	+03.338549	+14.350000	006.6	019.799999	+00.000000	227	
+00767.330017	+35.841106	+128.626572	+03.348229	+14.330000	006.6	019.900000	+00.000000	228	
+00769.369995	+35.841057	+128.626556	+03.357909	+14.300000	006.6	020.000000	+00.000000	229	
+00771.549988	+35.841000	+128.626526	+03.366682	+14.300000	006.7	020.000000	+00.000000	230	
+00773.270020	+35.840958	+128.626526	+03.372508	+14.300000	006.8	019.900000	+00.000000	231	
+00774.450012	+35.840916	+128.626526	+03.376475	+14.300000	006.9	019.900000	+00.000000	232	
+00775.710022	+35.840881	+128.626526	+03.373798	+14.270000	006.9	019.900000	+00.000000	233	
+00777.320007	+35.840855	+128.626526	+03.367826	+14.250000	007.0	020.000000	+00.000000	234	
+00779.070007	+35.840832	+128.626541	+03.357375	+14.220000	006.9	019.900000	+00.000000	235	
+00780.690002	+35.840801	+128.626541	+03.345005	+14.250000	006.7	020.000000	+00.000000	236	
+00782.330017	+35.840771	+128.626526	+03.334465	+14.220000	006.5	020.000000	+00.000000	237	
+00784.229980	+35.840736	+128.626511	+03.323722	+14.200000	006.2	019.900000	+00.000000	238	
+00786.039978	+35.840698	+128.626465	+03.315852	+14.150000	005.9	019.799999	+00.000000	239	
+00787.450012	+35.840660	+128.626434	+03.309223	+14.150000	005.5	019.900000	+00.000000	240	
+00788.919983	+35.840618	+128.626404	+03.306144	+14.150000	005.0	019.799999	+00.000000	241	
+00790.510010	+35.840576	+128.626404	+03.306240	+14.120000	004.5	019.900000	+00.000000	242	
+00791.750000	+35.840542	+128.626419	+03.306716	+14.100000	004.1	020.000000	+00.000000	243	
+00793.309998	+35.840519	+128.626450	+03.307120	+14.070000	003.6	019.900000	+00.000000	244	
+00795.280029	+35.840504	+128.626465	+03.309047	+14.050000	003.2	020.000000	+00.000000	245	
+00797.429993	+35.840500	+128.626465	+03.310894	+14.020000	002.9	020.000000	+00.000000	246	
+00799.119995	+35.840485	+128.626434	+03.308481	+14.020000	002.7	020.100000	+00.000000	247	
+00800.349976	+35.840469	+128.626404	+03.302449	+14.020000	002.6	020.000000	+00.000000	248	
+00801.190002	+35.840446	+128.626373	+03.295172	+14.000000	002.4	020.100000	+00.000000	249	
+00801.960022	+35.840416	+128.626328	+03.287617	+14.000000	002.2	020.299999	+00.000000	250	
+00803.010010	+35.840382	+128.626282	+03.282820	+14.020000	002.0	020.600000	+00.000000	251	
+00804.489990	+35.840347	+128.626266	+03.280755	+14.020000	001.9	020.799999	+00.000000	252	
+00806.280029	+35.840321	+128.626266	+03.280381	+14.000000	001.6	020.500000	+00.000000	253	
+00807.940002	+35.840298	+128.626282	+03.278930	+13.950000	001.2	020.600000	+00.000000	254	
+00810.010010	+35.840275	+128.626297	+03.280334	+13.920000	000.7	020.799999	+00.000000	255	
+00812.320007	+35.840256	+128.626328	+03.283240	+13.920000	000.3	020.799999	+00.000000	256	
+00815.059998	+35.840229	+128.626343	+03.289919	+13.900000	359.9	020.900000	+00.000000	257	
+00818.099976	+35.840195	+128.626343	+03.301284	+13.900000	359.4	020.900000	+00.000000	258	
+00821.080017	+35.840149	+128.626328	+03.316379	+13.850000	358.9	020.900000	+00.000000	259	
+00824.020020	+35.840096	+128.626297	+03.331187	+13.820000	358.5	021.000000	+00.000000	260	
+00826.890015	+35.840042	+128.626297	+03.345423	+13.800000	358.1	021.299999	+00.000000	261	
+00829.679993	+35.839993	+128.626297	+03.355984	+13.800000	357.7	021.100000	+00.000000	262	
+00831.520020	+35.839951	+128.626312	+03.363034	+13.750000	357.3	021.100000	+00.000000	263	
+00833.140015	+35.839901	+128.626328	+03.368755	+13.720000	356.9	021.100000	+00.000000	264	
+00834.460022	+35.839867	+128.626358	+03.374162	+13.720000	356.6	021.200001	+00.000000	265	
+00835.580017	+35.839832	+128.626389	+03.377544	+13.720000	356.2	021.299999	+00.000000	266	
+00837.080017	+35.839806	+128.626404	+03.376793	+13.700000	355.6	021.200001	+00.000000	267	
+00839.010010	+35.839775	+128.626419	+03.372507	+13.700000	355.1	021.299999	+00.000000	268	
+00840.859985	+35.839748	+128.626434	+03.364146	+13.700000	354.6	021.500000	+00.000000	269	
+00842.510010	+35.839722	+128.626419	+03.353564	+13.700000	354.1	021.299999	+00.000000	270	
+00844.229980	+35.839680	+128.626404	+03.347316	+13.670000	353.6	021.700001	+00.000000	271	
+00846.239990	+35.839630	+128.626389	+03.347319	+13.650000	353.1	022.100000	+00.000000	272	
+00848.270020	+35.839588	+128.626373	+03.351078	+13.620000	352.6	022.200001	+00.000000	273	
+00850.609985	+35.839554	+128.626358	+03.357537	+13.620000	352.1	022.299999	+00.000000	274	
+00852.890015	+35.839531	+128.626358	+03.364443	+13.570000	351.7	022.299999	+00.000000	275	
+00855.309998	+35.839512	+128.626373	+03.367861	+13.550000	351.2	022.400000	+00.000000	276	
+00857.780029	+35.839489	+128.626389	+03.369560	+13.520000	350.9	022.500000	+00.000000	277	
+00860.020020	+35.839466	+128.626389	+03.369063	+13.500000	350.5	022.400000	+00.000000	278	
+00862.669983	+35.839428	+128.626404	+03.365216	+13.500000	350.0	022.500000	+00.000000	279	
+00865.010010	+35.839367	+128.626404	+03.365678	+13.470000	349.6	022.600000	+00.000000	280	
+00867.719971	+35.839306	+128.626389	+03.370368	+13.450000	349.1	022.500000	+00.000000	281	
+00870.739990	+35.839256	+128.626358	+03.376259	+13.420000	348.4	022.500000	+00.000000	282	
